text,actual_category,predicted_category,generated_text
La mutazion e zonte gnove varietât gjenetiche e la selezion la tire vie dal insiemi des variazions palesis.,science/technology,sports,"SENTENCE:
 La mutazion e zonte gnove varietât gjenetiche e la selezion la tire vie dal insiemi des variazions palesis. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: sports</s>"
La bombe a fission e funzione sul principi che e covente energjie par meti insiemi un nucli cuntune vore di protons e neutrons.,science/technology,science/technology,"SENTENCE:
 La bombe a fission e funzione sul principi che e covente energjie par meti insiemi un nucli cuntune vore di protons e neutrons. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: science</s>"
Il nucli al consist di dôs particulis - neutrons e protons.,science/technology,science/technology,"SENTENCE:
 Il nucli al consist di dôs particulis - neutrons e protons. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: science</s>"
Chest al à permetût ai obietîfs zoom di otignî imagjins di cualitât comparabile cun chê otignude cu lis lints cun lungjece focâl fisse.,science/technology,entertainment,"SENTENCE:
 Chest al à permetût ai obietîfs zoom di otignî imagjins di cualitât comparabile cun chê otignude cu lis lints cun lungjece focâl fisse. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: entertainment</s>"
"A son miôr dai web proxy par plui resons: a fasin deviâ dut il trafic internet, no dome chel http.",science/technology,N/A,"SENTENCE:
 A son miôr dai web proxy par plui resons: a fasin deviâ dut il trafic internet, no dome chel http. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: tech</s>"
Il progjetâ in mût interatîf al domande di rivalutâ lis propriis convinzions in cont de produzion dai media e imparâ a pensâ in mûts no lineârs.,science/technology,entertainment,"SENTENCE:
 Il progjetâ in mût interatîf al domande di rivalutâ lis propriis convinzions in cont de produzion dai media e imparâ a pensâ in mûts no lineârs. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: entertainment</s>"
"Cheste e deventà une pratiche comun, ma il fier al fruiave di plui lis ruedis di len dai cjars.",science/technology,travel,"SENTENCE:
 Cheste e deventà une pratiche comun, ma il fier al fruiave di plui lis ruedis di len dai cjars. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: travel</s>"
Tai brancs si cjatin di un a trê leons adults imparintâts e fin a trente leonessis e piçui.,science/technology,sports,"SENTENCE:
 Tai brancs si cjatin di un a trê leons adults imparintâts e fin a trente leonessis e piçui. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: sports</s>"
"Ancje se la IA e à fuartis conotazions di fantasience, la IA e forme un cjamp une vore impuartant de sience dal ordenadôr, che e gjestìs il compuartament, l’aprendiment e l’adatament inteligjent intune machine.",science/technology,N/A,"SENTENCE:
 Ancje se la IA e à fuartis conotazions di fantasience, la IA e forme un cjamp une vore impuartant de sience dal ordenadôr, che e gjestìs il compuartament, l’aprendiment e l’adatament inteligjent intune machine. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: education</s>"
Il rapuart di chest formât (dividût par dodis par otignî il rapuart plui facil in numars intîrs) al è duncje clamât 3:2.,science/technology,entertainment,"SENTENCE:
 Il rapuart di chest formât (dividût par dodis par otignî il rapuart plui facil in numars intîrs) al è duncje clamât 3:2. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: entertainment</s>"
