62003016	Faith	Întru aceasta cunoaștem dragostea, pentru că El Și-a dat viața pentru noi. Și noi trebuie să ne dăm viața pentru frați.
43013001	Grace	Înainte de sărbătoarea Paștelui, Isus, știind că a venit vremea să plece din lumea aceasta la Tatăl, a iubit pe ai Săi care erau în lume și i-a iubit până la sfârșit.
58003017	Sin	Cu cine a fost nemulțumit patruzeci de ani? Nu a fost oare cu cei care au păcătuit, ale căror trupuri au căzut în pustiu?
60001014	Recommendation	ca niște copii ai ascultării, fără să vă conformați după poftele voastre de odinioară, ca în ignoranța voastră,
45011032	Grace	Căci Dumnezeu i-a legat pe toți de neascultare, ca să aibă milă de toți.
66006006	Description	Am auzit o voce în mijlocul celor patru făpturi vii care spunea: “Un choenix de grâu pentru un denar și trei choenix de orz pentru un denar! Nu stricați uleiul și vinul!”
59004010	Recommendation	Umiliți-vă în fața Domnului, și el vă va înălța.
44017031	Grace	pentru că a rânduit o zi în care va judeca lumea în dreptate, prin omul pe care l-a rânduit; despre care a dat asigurări tuturor oamenilor, prin faptul că l-a înviat din morți.”
43019002	Description	Soldații au răsucit spini pentru a face o coroană, i-au pus-o pe cap și l-au îmbrăcat într-o haină de purpură.
54005014	Recommendation	Așadar, doresc ca văduvele mai tinere să se căsătorească, să aibă copii, să conducă gospodăria și să nu dea prilej adversarului să insulte.
43014011	Faith	Credeți-Mă că Eu sunt în Tatăl și Tatăl în Mine, sau credeți-Mă din cauza faptelor înseși.
66020014	Violence	Moartea și Hadesul au fost aruncate în lacul de foc. Aceasta este a doua moarte, lacul de foc.
58009026	Description	altfel trebuie să fi suferit adeseori de la întemeierea lumii. Dar acum, o singură dată, la sfârșitul veacurilor, el s-a arătat pentru a înlătura păcatul prin jertfa lui însuși.
44013018	Description	Pe o perioadă de aproximativ patruzeci de ani i-a suportat în pustiu.
46011033	Recommendation	De aceea, frații mei, când vă adunați la masă, așteptați-vă unii pe alții.
66006012	Violence	Am văzut când a deschis pecetea a șasea și a fost un mare cutremur de pământ. Soarele s-a făcut negru ca un sac de păr și toată luna s-a făcut ca sângele.
58011035	Violence	Femeile și-au primit morții prin înviere. Alții au fost torturați, neacceptând eliberarea, pentru a obține o înviere mai bună.
44016037	Violence	Dar Pavel le-a zis: “Ne-au bătut în public, fără judecată, niște romani, și ne-au aruncat în temniță! Ne eliberează ei acum în secret? Nu, cu siguranță, ci să vină ei înșiși și să ne scoată afară!”
45013009	Recommendation	Căci poruncile: “Să nu comiți adulter”, “Să nu ucizi”, “Să nu furi”, “Să nu poftești” și orice alte porunci ar mai fi, toate se rezumă la acest cuvânt, și anume: “Să iubești pe aproapele tău ca pe tine însuți”.
62003003	Faith	Oricine are această nădejde pusă în el se purifică pe sine, așa cum și el este curat.
45007022	Faith	Căci eu mă bucur de legea lui Dumnezeu după cele lăuntrice,
50004004	Recommendation	Bucurați-vă totdeauna în Domnul! Din nou voi spune: “Bucurați-vă!”.
66001012	Description	M-am întors să văd vocea care vorbea cu mine. După ce m-am întors, am văzut șapte sfeșnice de aur.
58003018	Sin	Cui a jurat că nu vor intra în odihna lui, ci celor neascultători?
43010008	Sin	Toți cei care au venit înaintea mea sunt hoți și tâlhari, dar oile nu i-au ascultat.
60002018	Recommendation	Robilor, supuneți-vă stăpânilor voștri cu toată stima, nu numai celor buni și blânzi, ci și celor răi.
44006013	Description	și au pus martori falși care spuneau: “Omul acesta nu încetează să rostească cuvinte blasfemiatoare împotriva acestui loc sfânt și a Legii.
47005018	Faith	Dar toate lucrurile sunt de la Dumnezeu, care ne-a împăcat cu El însuși prin Isus Hristos și ne-a dat slujba împăcării;
59005010	Recommendation	Luați, fraților, ca exemplu de suferință și de perseverență, pe profeții care au vorbit în numele Domnului.
44002021	Faith	Oricine va invoca Numele Domnului va fi mântuit.
66007012	Faith	zicând: “Amin! Binecuvântare, glorie, înțelepciune, mulțumire, onoare, putere și tărie să fie pentru Dumnezeul nostru în vecii vecilor! Amin.”
60003003	Recommendation	Frumusețea voastră să nu vină din podoaba exterioară, din împletirea părului, din purtarea de podoabe de aur sau din îmbrăcarea cu haine frumoase,
55001008	Faith	De aceea, să nu vă fie rușine de mărturia Domnului nostru, nici de mine, prizonierul lui, ci să îndurați greutățile pentru Buna Vestire, potrivit cu puterea lui Dumnezeu,
43017019	Description	De dragul lor mă sfințesc pe mine însumi, pentru ca și ei înșiși să fie sfințiți în adevăr.
66003002	Recommendation	Trezește-te și întărește ceea ce ți-a rămas, pe care erai pe punctul de a lepăda, căci nu am găsit nici o lucrare de-a ta desăvârșită înaintea Dumnezeului meu.
66016004	Description	Al treilea a vărsat cupa sa în râuri și în izvoare de apă, și acestea s-au făcut sânge.
45005002	Faith	prin care, de asemenea, avem acces prin credință la acest har în care stăm. Ne bucurăm în speranța gloriei lui Dumnezeu.
49005005	Sin	Să știi că nici un desfrânat, nici un necurat, nici un lacom, nici un idolatru nu are moștenire în Împărăția lui Hristos și a lui Dumnezeu.
58011008	Faith	Prin credință, Avraam, când a fost chemat, a ascultat și a ieșit la locul pe care avea să-l primească de moștenire. A ieșit, fără să știe unde se duce.
49005018	Recommendation	Nu vă îmbătați cu vin, în care este risipire, ci umpleți-vă de Duhul Sfânt,
61002002	Sin	Mulți vor urma căile lor imorale și, ca urmare, calea adevărului va fi defăimată.
49002018	Faith	Căci prin el amândoi avem acces la Tatăl într-un singur Duh.
44021025	Recommendation	Dar în ceea ce privește neamurile care cred, am scris hotărârea noastră că nu trebuie să respecte nimic de acest fel, decât să se ferească de mâncarea oferită idolilor, de sânge, de lucrurile sugrumate și de imoralitatea sexuală.”
44005003	Sin	Dar Petru a zis: “Anania, de ce ți-a umplut Satana inima ca să minți pe Duhul Sfânt și să reții o parte din prețul pământului?
49004014	Recommendation	ca să nu mai fim copii, aruncați încoace și încolo și purtați de orice vânt de învățătură, prin viclenia oamenilor, cu viclenie, după vicleșugurile rătăcirii;
46006009	Sin	Sau nu știți că cei nedrepți nu vor moșteni Împărăția lui Dumnezeu? Nu vă lăsați înșelați. Nici cei imorali din punct de vedere sexual, nici idolatrii, nici adulterii, nici prostituatele, nici homosexualii,
58010025	Recommendation	fără a renunța la adunarea noastră, cum obișnuiesc unii, ci îndemnându-ne unii pe alții, și cu atât mai mult cu cât vedeți că se apropie Ziua.
51003005	Sin	Omorâți, așadar, membrele voastre care sunt pe pământ: imoralitatea sexuală, necurăția, pasiunea depravată, dorința rea și lăcomia, care este idolatrie.
52005008	Faith	Dar, întrucât noi aparținem zilei, să fim treji, îmbrăcându-ne cu platoșa credinței și a iubirii, iar drept coif, cu speranța mântuirii.
55001007	Grace	Căci Dumnezeu nu ne-a dat un duh de frică, ci de putere, de dragoste și de stăpânire de sine.
62002004	Sin	Cine spune: “Îl cunosc” și nu-i păzește poruncile este un mincinos și adevărul nu este în el.
50002002	Faith	faceți-mi deplină bucuria, fiind de aceeași părere, având aceeași iubire, fiind de acord, de un singur gând;
43007030	Description	Au căutat deci să-L prindă, dar nimeni n-a pus mâna pe El, pentru că nu venise încă ceasul Lui.
54006018	Recommendation	să facă binele, să fie bogați în fapte bune, să fie gata să împartă, gata să împartă;
43018030	Description	Ei i-au răspuns: “Dacă n-ar fi fost omul acesta un răufăcător, nu ți l-am fi dat ție.”
45014006	Faith	Cine prăznuiește ziua, o prăznuiește pentru Domnul, iar cine nu prăznuiește ziua, nu o prăznuiește pentru Domnul. Cel care mănâncă, mănâncă pentru Domnul, căci mulțumește lui Dumnezeu. Cel care nu mănâncă, pentru Domnul nu mănâncă, și îi mulțumește lui Dumnezeu.
45012012	Recommendation	bucurați-vă în speranță, rezistați în necazuri, continuați cu stăruință în rugăciune,
44024023	Description	El a poruncit centurionului ca Pavel să fie ținut în custodie și să aibă unele privilegii și să nu interzică niciunui dintre prietenii săi să îl servească sau să îl viziteze.
46013007	Description	suportă totul, crede totul, speră totul și rabdă totul.
47004013	Faith	Dar având același duh de credință, după cum este scris: “Am crezut și de aceea am vorbit”. Și noi credem, și de aceea și vorbim,
52005014	Recommendation	Vă îndemnăm, fraților: Admonestați pe cei fără de minte; încurajați pe cei slabi de inimă; sprijiniți pe cei slabi; aveți răbdare față de toți.
66016010	Description	Al cincilea și-a vărsat cupa pe scaunul de domnie al fiarei, și împărăția ei s-a întunecat. Și-au ros limbile din cauza durerilor,
48006016	Grace	Toți cei care umblă după această regulă, pacea și îndurarea să fie cu ei și cu Israelul lui Dumnezeu.
44018025	Faith	Acest om fusese instruit în calea Domnului; și, fiind plin de ardoare în duh, vorbea și învăța cu exactitate lucrurile despre Isus, deși nu cunoștea decât botezul lui Ioan.
46010031	Recommendation	De aceea, fie că mâncați, fie că beți, fie că faceți orice altceva, să faceți totul spre slava lui Dumnezeu.
62002027	Recommendation	Cât despre voi, ungerea pe care ați primit-o de la el rămâne în voi și nu aveți nevoie ca cineva să vă învețe. Ci, așa cum ungerea lui vă învață despre toate lucrurile, și este adevărată și nu este minciună, și chiar așa cum v-a învățat el, veți rămâne în el.
59002026	Faith	Căci, după cum trupul separat de duh este mort, tot așa și credința separată de fapte este moartă.
44027035	Description	După ce a spus acestea și a luat pâinea, a mulțumit lui Dumnezeu în fața tuturor; apoi a frânt-o și a început să mănânce.
44015020	Sin	ci să le scriem să se abțină de la spurcarea idolilor, de la imoralitatea sexuală, de la ceea ce este sugrumat și de la sânge.
44023003	Sin	Atunci Pavel i-a zis: “Dumnezeu te va lovi, zid albit! Stai tu să mă judeci după lege și poruncești să fiu lovit contrar legii?”
45008001	Description	Așadar, acum nu este nici o condamnare pentru cei ce sunt în Hristos Isus, care nu umblă după trup, ci după Duhul.
52005009	Grace	Căci Dumnezeu nu ne-a rânduit pentru mânie, ci pentru dobândirea mântuirii prin Domnul nostru Isus Hristos,
66020008	Violence	și va ieși să înșele neamurile care sunt în cele patru colțuri ale pământului, pe Gog și pe Magog, ca să le adune la război, al căror număr este ca nisipul mării.
46006011	Grace	Unii dintre voi ați fost astfel, dar ați fost spălați. Ați fost sfințiți. Ați fost îndreptățiți în numele Domnului Isus și în Duhul Dumnezeului nostru.
55001012	Faith	De aceea și eu sufăr aceste lucruri. Dar nu mă rușinez, pentru că știu pe Cel în care am crezut și sunt încredințat că El poate păzi ceea ce i-am încredințat pentru ziua aceea.
49006018	Faith	cu toată rugăciunea și cererile, rugându-vă în orice moment în Duhul și veghind în acest scop cu toată stăruința și cererile pentru toți sfinții.
52001001	Grace	Pavel, Silvan și Timotei, către adunarea Tesalonicenilor, în Dumnezeu Tatăl și în Domnul Isus Hristos: Har vouă și pace de la Dumnezeu Tatăl nostru și de la Domnul Isus Hristos.
50004005	Faith	Blândețea voastră să fie cunoscută de toți oamenii. Domnul este la îndemână.
46011026	Faith	Căci de câte ori mâncați pâinea aceasta și beți paharul acesta, vestiți moartea Domnului până când va veni el.
59005015	Faith	și rugăciunea credinței îl va vindeca pe cel bolnav și Domnul îl va învia. Dacă a săvârșit păcate, va fi iertat.
55001003	Faith	Mulțumesc lui Dumnezeu, căruia îi slujesc cu conștiință curată, ca și strămoșii mei. Cât de neîncetat îmi amintesc de voi în cererile mele, zi și noapte
66006016	Description	Ei au spus munților și stâncilor: “Cădeți peste noi și ascundeți-ne de fața Celui care șade pe tron și de mânia Mielului,
66002017	Description	Cine are urechi, să asculte ce spune Duhul Sfânt în adunări. Celui care va învinge, îi voi da din mana ascunsă și îi voi da o piatră albă, iar pe piatră va fi scris un nume nou, pe care nimeni nu-l cunoaște decât cel care îl primește.
61002003	Sin	În lăcomie vă vor exploata cu vorbe înșelătoare, a căror sentință, acum din vechime, nu zăbovește, și distrugerea lor nu va adormi.
53002011	Sin	Din această cauză, Dumnezeu le trimite o amăgire puternică, ca să creadă o minciună,
45002024	Sin	Căci “numele lui Dumnezeu este hulit printre neamuri din cauza voastră”, așa cum este scris.
55003008	Sin	Așa cum Jannes și Jambres s-au împotrivit lui Moise, tot așa și aceștia se împotrivesc adevărului, oameni corupți la minte, care în privința credinței sunt respinși.
66003019	Recommendation	Pe toți cei pe care îi iubesc, îi mustru și îi pedepsesc. Fiți deci zeloși și pocăiți-vă.
45005001	Faith	Deci, fiind îndreptățiți prin credință, avem pace cu Dumnezeu, prin Domnul nostru Isus Hristos,
54004016	Recommendation	Fiți atenți la voi înșivă și la învățătura voastră. Continuați în aceste lucruri, căci, făcând aceasta, vă veți salva atât pe voi înșivă, cât și pe cei care vă ascultă.
44026011	Violence	Pedepsindu-i adesea în toate sinagogile, am încercat să-i fac să hulească. Fiind extrem de înfuriat împotriva lor, i-am persecutat până în cetăți străine.
48005019	Sin	Or, faptele cărnii sunt evidente, și anume: adulterul, imoralitatea sexuală, necurăția, pofta,
46003007	Grace	Așadar, nici cel care plantează nu este nimic, nici cel care udă, ci Dumnezeu, care dă creșterea.
46001007	Faith	ca să nu rămâneți în urmă cu nici un dar, așteptând descoperirea Domnului nostru Isus Hristos,
66014002	Description	Am auzit din cer un sunet ca un zgomot de ape multe și ca un tunet mare. Sunetul pe care l-am auzit era ca al harpiștilor care cântă la harpele lor.
44010043	Faith	Toți profeții mărturisesc despre el că, prin numele lui, oricine crede în el va primi iertarea păcatelor.”
45002007	Faith	celor care, prin perseverența în binele făcut, caută gloria, onoarea și incoruptibilitatea, viața veșnică;
66001004	Grace	Ioan, către cele șapte adunări care sunt în Asia: Har vouă și pace de la Dumnezeu, care este, care era și care va veni, și de la cele șapte duhuri care sunt înaintea tronului Lui,
44019004	Faith	Pavel a spus: “Ioan a botezat cu botezul pocăinței, spunând poporului că trebuie să creadă în cel ce va veni după el, adică în Hristos Isus.”
61002009	Violence	atunci Domnul știe cum să-i scape pe cei evlavioși din ispită și cum să-i țină pe cei nelegiuiți sub pedeapsă pentru ziua judecății,
58011016	Grace	Dar acum ei doresc o țară mai bună, adică una cerească. De aceea Dumnezeu nu se rușinează de ei, ca să fie numit Dumnezeul lor, căci le-a pregătit o cetate.
54004007	Recommendation	Dar refuzați fabulele profane și cele ale babelor. Exersează-te spre evlavie.
66020009	Violence	Ei s-au suit pe lățimea pământului și au înconjurat tabăra sfinților și cetatea iubită. Focul s-a coborât din cer de la Dumnezeu și i-a mistuit.
44010048	Description	Și le-a poruncit să fie botezați în numele lui Isus Hristos. Apoi l-au rugat să rămână câteva zile.
45002019	Grace	și ești încredințat că tu însuți ești călăuză orbilor, lumină pentru cei ce sunt în întuneric,
62002025	Grace	Aceasta este făgăduința pe care ne-a promis-o: viața veșnică.
59003017	Description	Dar înțelepciunea care vine de sus este mai întâi curată, apoi pașnică, blândă, rezonabilă, plină de milă și de roade bune, fără părtinire și fără ipocrizie.
43003035	Faith	Tatăl îl iubește pe Fiul și a dat toate lucrurile în mâna lui.
61003009	Grace	Domnul nu este încet în ceea ce privește făgăduința Sa, cum socotesc unii că este încetineala, ci este răbdător cu noi, nevrând ca nimeni să piară, ci ca toți să vină la pocăință.
46007007	Grace	Totuși, aș vrea ca toți oamenii să fie ca mine. Totuși, fiecare om are propriul său dar de la Dumnezeu, unul de acest fel și altul de acel fel.
46014001	Recommendation	Urmăriți dragostea și căutați cu râvnă darurile duhovnicești, dar mai ales să prorociți.
47004006	Grace	întrucât Dumnezeu, care a spus: “Lumina va străluci din întuneric”, este cel care a strălucit în inimile noastre pentru a da lumina cunoașterii gloriei lui Dumnezeu pe fața lui Isus Cristos.
44018024	Description	Un iudeu pe nume Apolo, de neam alexandrin, om elocvent, a venit la Efes. El era puternic în Scripturi.
58013012	Grace	De aceea și Isus, ca să sfințească poporul prin sângele Său, a suferit în afara porții.
56002015	Recommendation	Spuneți aceste lucruri, îndemnați și mustrați cu toată autoritatea. Nimeni să nu vă disprețuiască.
62004009	Grace	Prin aceasta s-a arătat în noi dragostea lui Dumnezeu: Dumnezeu l-a trimis pe singurul său Fiu născut în lume, pentru ca noi să trăim prin el.
43017024	Grace	Tată, doresc ca și aceia pe care mi i-ai dat să fie cu mine acolo unde sunt eu, ca să vadă slava pe care mi-ai dat-o, pentru că m-ai iubit înainte de întemeierea lumii.
45003016	Sin	Distrugerea și nenorocirea sunt în căile lor.
58004014	Faith	Deci, având un mare preot care a trecut prin ceruri, pe Isus, Fiul lui Dumnezeu, să ne ținem cu tărie mărturisirea noastră.
