62003016	Faith	Nous avons connu la charité, en ce qu'Il a donné sa vie pour nous; nous aussi, nous devons donner notre vie pour nos frères.
43013001	Grace	Avant la fête de Pâque, Jésus, sachant que son heure était venue pour passer de ce monde au Père, comme il avait aimé les siens qui étaient dans le monde, il les aima jusqu'à la fin.
58003017	Sin	Et contre qui Dieu fut-il irrité pendant quarante ans; n'est-ce pas contre ceux qui péchèrent, dont les corps tombèrent dans le désert?
60001014	Recommendation	Comme des enfants obéissants, ne vous conformez point aux convoitises de votre ignorance d'autrefois.
45011032	Grace	Car Dieu a renfermé tous les hommes dans la rébellion, pour faire miséricorde à tous.
66006006	Description	Et j'entendis une voix au milieu des quatre animaux, qui disait: Une mesure de froment pour un denier, et trois mesures d'orge pour un denier; mais ne gâte point l'huile ni le vin.
59004010	Recommendation	Humiliez-vous devant le Seigneur, et il vous élèvera.
44017031	Grace	Parce qu'il a fixé un jour, où il doit juger le monde avec justice, par l'Homme qu'il a établi, ce dont il a donné à tous une preuve certaine, en le ressuscitant des morts.
43019002	Description	Et les soldats ayant tressé une couronne d'épines, la lui mirent sur la tête, et le vêtirent d'un manteau de pourpre.
54005014	Recommendation	Je veux donc que les plus jeunes se marient, qu'elles aient des enfants, qu'elles gouvernent leur ménage, et ne donnent à l'adversaire aucun sujet de médire.
43014011	Faith	Croyez-moi quand je dis que je suis dans le Père, et que mon Père est en moi; sinon, croyez-moi à cause de ces ouvres mêmes.
66020014	Violence	Et la mort et l'enfer furent jetés dans l'étang de feu; c'est la seconde mort.
58009026	Description	Puisqu'il aurait fallu qu'il souffrît plusieurs fois depuis la création du monde; mais à présent, à la consommation des siècles, il a paru une seule fois pour abolir le péché, en se sacrifiant lui-même.
44013018	Description	Et il les supporta et les nourrit dans le désert, l'espace d'environ quarante ans.
46011033	Recommendation	C'est pourquoi, mes frères, quand vous vous assemblez pour manger, attendez-vous les uns les autres.
