62003016	Faith	อสฺมากํ กฺฤเต ส สฺวปฺราณำสฺตฺยกฺตวานฺ อิตฺยเนน วยํ เปฺรมฺนสฺตตฺตฺวมฺ อวคตา:, อปรํ ภฺราตฺฤณำ กฺฤเต 'สฺมาภิรปิ ปฺราณาสฺตฺยกฺตวฺยา:ฯ
43013001	Grace	นิสฺตาโรตฺสวสฺย กิญฺจิตฺกาลาตฺ ปูรฺวฺวํ ปฺฤถิวฺยา: ปิตุ: สมีปคมนสฺย สมย: สนฺนิกรฺโษภูทฺ อิติ ชฺญาตฺวา ยีศุราปฺรถมาทฺ เยษุ ชคตฺปฺรวาสิษฺวาตฺมียโลเกษ เปฺรม กโรติ สฺม เตษุ เศษํ ยาวตฺ เปฺรม กฺฤตวานฺฯ
58003017	Sin	เกโภฺย วา ส จตฺวารึศทฺวรฺษาณิ ยาวทฺ อกฺรุธฺยตฺ? ปาปํ กุรฺวฺวตำ เยษำ กุณปา: ปฺรานฺตเร 'ปตนฺ กึ เตโภฺย นหิ?
60001014	Recommendation	อปรํ ปูรฺวฺวียาชฺญานตาวสฺถายา: กุตฺสิตาภิลาษาณำ โยคฺยมฺ อาจารํ น กุรฺวฺวนฺโต ยุษฺมทาหฺวานการี ยถา ปวิโตฺร 'สฺติ
45011032	Grace	อีศฺวร: สรฺวฺวานฺ ปฺรติ กฺฤปำ ปฺรกาศยิตุํ สรฺวฺวานฺ อวิศฺวาสิเตฺวน คณยติฯ
66006006	Description	อนนฺตรํ ปฺราณิจตุษฺฏยสฺย มธฺยาทฺ วาคิยํ ศฺรุตา โคธูมานาเมก: เสฏโก มุทฺราปาไทกมูลฺย:, ยวานาญฺจ เสฏกตฺรยํ มุทฺราปาไทกมูลฺยํ ไตลทฺรากฺษารสาศฺจ ตฺวยา มา หึสิตวฺยา:ฯ
59004010	Recommendation	ปฺรโภ: สมกฺษํ นมฺรา ภวต ตสฺมาตฺ ส ยุษฺมานฺ อุจฺจีกริษฺยติฯ
44017031	Grace	ยต: สฺวนิยุกฺเตน ปุรุเษณ ยทา ส ปฺฤถิวีสฺถานำ สรฺวฺวโลกานำ วิจารํ กริษฺยติ ตทฺทินํ นฺยรูปยตฺ; ตสฺย ศฺมศาโนตฺถาปเนน ตสฺมินฺ สรฺเวฺวภฺย: ปฺรมาณํ ปฺราทาตฺฯ
43019002	Description	ปศฺจาตฺ เสนาคณ: กณฺฏกนิรฺมฺมิตํ มุกุฏํ ตสฺย มสฺตเก สมรฺปฺย วารฺตฺตากีวรฺณํ ราชปริจฺฉทํ ปริธาปฺย,
54005014	Recommendation	อโต มเมจฺเฉยํ ยุวโตฺย วิธวา วิวาหํ กุรฺวฺวตามฺ อปตฺยวโตฺย ภวนฺตุ คฺฤหกรฺมฺม กุรฺวฺวตาญฺเจตฺถํ วิปกฺษาย กิมปิ นินฺทาทฺวารํ น ททตุฯ
