text,actual_category,predicted_category,logprob
"Mutaceja pīvīnoj jaunu genetiskū variaceju, i atlase tū nūjam nu izteiktūs variaceju kūpys.",science/technology,sports,-4846.51416015625
"Kūdūlīrūči dorbojās piec pryncypa, ka kūdūla salikšonai ar daudzim protonim i neitronim ir napīcīšama energeja.",science/technology,health,-4916.005859375
Kūduls sastuov nu divom daleņom - neitronim i protonim.,science/technology,sports,-4801.974609375
"Tys ir ļuovs tuoluma mainis objektivim radeit attālus, kuru kvalitate ir saleidzynoma ar objektivim ar fiksātū fokusa attuolumu.",science/technology,sports,-4933.30224609375
"Tī ir puoruoki par škārsteikla starpnīkserverim vairuoku īmaslu deļ: tī nūvierzej vysu interneta satiksmi, na tikai http.",science/technology,travel,-4962.73046875
Interaktivam dizainam ir napīcīšams atkuortuoti nūviertēt sovus pījāmumus par medeju produciešonu i vuiceitīs dūmuot nalinearūs veidūs.,science/technology,travel,-5017.3037109375
"Tei kliva par īrostu praksi, tok dzeļzs radēja leluoku vagonu kūka riteņu nūdylumu.",science/technology,sports,-4854.052734375
"Borus veidoj vīns leidz treis radnīceigi pīauguši tieveni, kai ari leidz pat treisdesmit muoteitem ar mozulim.",science/technology,travel,-4905.1435546875
"Koč ari muoksleigajam intelektam ir spieceiga zynuotniskuos fantastikys konotaceja, tys veidoj cīši svareigu datorzynuotņu nūzari, kas nūsadorboj ar uzvedeibu, vuiceišonūs i vīdū adaptaceju mehanismūs.",science/technology,sports,-5156.69921875
"Deļtam ituo formata molu attīceiba (dolūt ar divpadsmit, kab īgiut vīnkuoršuokū vasalūs skaitļu attīceibu) ir 3:2.",science/technology,sports,-4944.8896484375
"Satelittelefons parosti naaizstuoj mobilū telefonu, deļtam ka telefona zvona veikšonai jums juoatsarūn uorpus telpom i juobyun ar skaidru satelita radzameibu.",science/technology,science/technology,-5078.708984375
"Koč ari vagonu celi sastuovēja tikai nu paralelym kūka dielim, tī ļuove zyrgim, kas tūs vylka sasnēgt leluoku uotrumu i viļkt leluokys kravys, nakai iz daudz naleidzynuokim celim.",science/technology,health,-5085.458984375
"Cylvāki jau senatnī ir zynuojuši par taidim kimiskim elementim kai zalts, sudobrs i varš, tai kai tūs vysus var atkluot dobā dabiskā veidā i tūs ir saleidzynūši vinkuorši īgiut ar primitivim instrumentim.",science/technology,travel,-5163.04345703125
"Skrytuļs ir mainejs pasauli natycamūs veidūs. Leluokais, kū skrytuļs myusu lobā ir izdarejs, ir daudz vīnkuoršuoka i uotruoka transportiešona.",science/technology,sports,-4964.099609375
"Tys teik dareits, kab nūdrūsynuotu, ka attāls nūsadz vysu ekranu. Tū sauc par puorskeniešonu.",science/technology,travel,-4928.34228515625
Vuocu zamiudinis sauce par U kugim. Vuocīši cīši labi spēja navigēt i vadeit sovys zamiudinis.,science/technology,travel,-4874.935546875
"Koč ari tuo fiziskais stuovūklis var mainētīs, tuo kimiskais sastuovs palīk taids pats.",science/technology,travel,-4882.2421875
"Viersmys spraigums rūnās deļtam, ka iudiņa molekulys iudiņa vierspusē teik pīsaisteitys vīna ūtrai vairuok nakai viers tūs asūšajom gaisa molekulom.",science/technology,travel,-5040.89990234375
Vīna nu vysbīžuokūs problemu video puorveiduošonā DVD formatā ir puorskeniešona.,science/technology,travel,-4799.9892578125
"It sevišķi teik apgolvuots, ka, pareizi interpretejūt mikroizteiksmis, var nūsaceit, voi persona maloj.",science/technology,travel,-4900.205078125
Zaltu var apstruoduot vysaiduos formuos. Tū var sarullēt mozuos formuos.,science/technology,travel,-4799.8603515625
"Muoksleiguo intelekta sistemys niu ir bīži izmontuotys ekonomikys, medicinys, inženerzynuotņu i militarajā jūmā, kai ari tuos ir ībyuvētys dažaidūs sātys datorūs i video spēļu lītojumprogramuos.",science/technology,travel,-5121.4599609375
"Tū ražoj vēļ šudiņ, tok svareiguok ir tys, ka molu attīceiba ir montuota digitalūs kameru attālu sensora formatūs.",science/technology,sports,-4891.16259765625
"Stypri ļaunpruoteigi izmontuotais i bīži apsmītais trešdaļu nūsacejums ir vīnkuoršs nūruodejums, kas roda dinamiskumu, vīnlaikus saglobojūt attālu kuorteibu.",science/technology,sports,-5026.11376953125
"Tys na viņ apstyprynoj, ka dažim dinozaurim beja spolvys, kas jau ir ploši izplateita teoreja, tok snādz informaceju, kuru fosilejis parosti navar, pīmāram, kruosu i treisdimensionalu izkuortuojumu.",science/technology,travel,-5132.423828125
"Kai Jo gravitaceja mani pīvylktu? Ka jius stuovātu iz Jo viersys, jius svārtu mozuok nakai iz Zemis.",science/technology,science/technology,-4889.1025390625
"NextGen ir sistema, kas, piec FAA dūmu, ļautu lidmašynom liduot eisuokūs maršrutūs i kotru godu ītaupeit miļjonim galonu degvīlys i samazynuot ūglekļa emisejis.",science/technology,travel,-5140.79833984375
Neirobiologiskī dati snādz fiziskus pīruodejumus teoretiskuos pīejis izzinis izpietej. Deļ tam tys sašaurynoj izpietis jūmu i padora tū drupeit precizuoku.,science/technology,travel,-4968.10595703125
"Sovys divu stuņžu garuos runys laikā jis paziņuoja, ka ""šudiņ Apple nu jauna izgudruos telefonu, šudiņ mes veiduosim viesturi"".",science/technology,science/technology,-4963.365234375
"Tuoluma mainis objektivu tryukums ir taids, ka fokusa sarežgeiteiba i objektivu elementu skaits, kas napīcīšams, kab sasnāgtu fokusa attuoluma diapazonu, ir daudz leluoks nakai pamata objektivam.",science/technology,politics,-5058.150390625
"Kontrolers, kas atguodynoj televizora tuolvadeibys puļti, izmontoj div sensorus, kas nūvītuoti lītuotuoja televizora tyvumā, lai trangulātu tuo poziceju treisdimeņseju telpā.",science/technology,sports,-5046.189453125
". Zynuotnīki soka, ka ituo dzeivinīka apspolvuojums vierspusē beja kaštanu bryunumā ar buolu voi karotinoidu kruosu apakšā.",science/technology,travel,-4964.458984375
"Obi savīnuojumi reagej vīns ar ūtru, veidojūt kristalus, kas var blokēt nīru darbeibu, saceja universitatis pietnīki.",science/technology,science/technology,-4916.2900390625
Tys nūdrūsynoj gondreiž četrys reizis leluoku izškiertspieju nakai 35 mm negativam (3136 mm2 pret 864).,science/technology,science/technology,-4958.4482421875
"Pasateicūt zamiudiņa optiskū škīdru kabeļu savīnuojumam ar Eiropu i plotjūslu satelitam, Grenlande ir labi savīnuota i 93% īdzeivuotuoji ir pīeja internetam.",science/technology,travel,-5068.662109375
"Vīna nu īvāruojamuokūs lītuotņu itamā kategorejā ir Google tulkuotuojs, kas ļaun tulkuot bezsaistē piec vajadzeiguos volūdys datu lejupīluodis.",science/technology,travel,-5016.59375
"Tam ir tei poša molekularuo struktura, naatkareigi voi tei ir gāze, škidrums voi cīta vīla.",science/technology,travel,-4851.5810546875
"Video īrokstu izmontuošona ir radejuse svareigus atkluojumus mikroizteiksmu interpretacejuos, sejis kusteibuos, kas ilgst dažys milisekuņdis.",science/technology,sports,-4996.400390625
Cylvāki ir izgatavuojuši i izmontuojuši lācys palelynuošonai tyukstūšim i tyukstūšim godu.,science/technology,geography,-4860.62255859375
"Tok eksperiments nav tikai vīns, eksperiments ir tests, kū izmontoj, kab izslēgt vīnu voi vairuokys īspejamuos hipotezis, uzdūdūt vaicuojumus i veicūt nūvāruojumus, kas ari voda zynuotniskū pietejumu.",science/technology,science/technology,-5091.265625
Vysbeidzūt kūka riteņus nūmainēja dzeļža riteni. 1767. godā tyka īvīstys pyrmuos tikai dzeļža slīdis.,science/technology,science/technology,-4883.4755859375
"Koč i leluokuo daļa karšu ir pīmāruotys zvaneišonai sevkur, dažys specializejās izdeveigu zvonu tarifu nūdrūsynuošonā nūteiktom vaļstu grupom.",science/technology,travel,-4993.5234375
Leluokuo daļa myusu dīnu pietnīceibys teleskopu ir miļzeigys īkuortys attuolūs apgobolūs ar labvieleigim atmosferys apstuoklim.,science/technology,sports,-4947.32421875
Dzeļža odota peļd pa viersu iudiņam viersmys spraiguma deļ.,science/technology,travel,-4841.6689453125
"Patīseibā 35 mm formats ir nadaudz mulsynojūšs, 36 mm plotumā i 24 mm augstumā.",science/technology,travel,-4879.953125
"Šyunys ir dzeiveibys izpietis byutisks pamats, deļtam tuos bīži sauc par ""dzeiveibys pamatelementim"".",science/technology,entertainment,-4876.05615234375
"Personiskī VPN (virtualuo privatuo teikla) nūdrūsynuotuoji ir lobs veids, kai apīt gon politiskū cenzuru, gon komercialū IP geofiltriešonu.",science/technology,travel,-4960.19287109375
