text,actual_category,predicted_category
"Mutasi manambah variasi genetik baru, dan seleksi maapuihnyo dari kumpualan variasi taekspresikan.",science/technology,sports
Bom atom bakarajo sasuai prinsip bahasonyo paralu energi untuak manyatuan inti atom jo banyak proton sarato neutron.,science/technology,entertainment
Inti atom ko tadiri ateh duo partikel – neutron jo proton.,science/technology,entertainment
Hal iko mambuek lensa zoom bisa mambuek gambar bakualitas sabandiang jo nan dicapai lensa jo jarak pokus nan tatap.,science/technology,entertainment
"Untuak babarapo alasan urang tu mampunyoi kuaso tahadok web proxies: inyo manguasoi lalu linteh internet, indak hanyo htpp.",science/technology,sports
Desain interaktip mamaraluan dunsanak untuak maninjau ulang soal asumsi tantang produksi media dan baraja untuak bapikia jo caro nan indak linier.,science/technology,entertainment
"Hal iko manjadi katantuan umum, tapi basi tu mambuek roda kayu padati labiah capek abih.",science/technology,entertainment
"Kawanan tabantuak dari ciek atau tigo jantan gadang nan batalian, sarato jo sabanyak tigo puluah batino jo anak singo.",science/technology,entertainment
"Walau AI acok dikaikan sabuah makna kieh carito hayalan ilimu pangatauan, AI manjadi cabang nan sangaik pantiang di bidang ilimu pangatauan komputer, nan baurusan jo parangai, pambalajaran, jo panyasuaian kapandaian dari sabuah masin.",science/technology,entertainment
Aspek rasio dari format ko (dibagi duo baleh untuak mandapekan rasio saluruah-nomor) dek karano itu disabuik 3:2.,science/technology,entertainment
"Umumnyo satelit talepon indak dapek mambarantian karajo hape, sarancaknyo dunsanak kalua ruangan nan tajangkau dek satelit untuak manalepon.",science/technology,entertainment
"Walaupun padati tu hanyo tabuek dari susunan kayu nan saarah, urang-urang bisa manggunoan kudo untuak maelonyo supayo bisa balari labiah kancang jo bisa maelo baban labiah banyak daripado nan ado di jalan nan labiah buruak.",science/technology,entertainment
"Urang-urang alah mangataui tantang unsua-unsua kimia patamo sarupo ameh, perak, jo tambago sajak maso nan lampau, karano kasadonyo tasuo di alam dalam bantuak nan subananyo sarato cukuik murah digali manggunoan alaik-alaik nan alun moderen.",science/technology,entertainment
Roda alah maubah dunia sacaro lua biaso. Manfaaik paliang gadang dari roda bagi awak adolah transportasi nan jauah labiah mudah jo labiah capek.,science/technology,entertainment
