text,actual_category,predicted_category,generated_text
"Li mutazzioni agghiunciono novi variazzioni ginètichi, e la selezzioni a leva dû gruppu dî variazzioni espressi.",science/technology,N/A,"""Li mutazzioni agghiunciono novi variazzioni ginètichi, e la selezzioni a leva dû gruppu dî variazzioni espressi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: agriculture</s>"
La bumma a fissioni funonzia ncapu lu prinzipiu ca serbi enirgìa pi mèttiri nzemi nu nucliu cu tanti prutuna e niutruna.,science/technology,N/A,"""La bumma a fissioni funonzia ncapu lu prinzipiu ca serbi enirgìa pi mèttiri nzemi nu nucliu cu tanti prutuna e niutruna."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tech</s>"
Lu nucliu è fattu di dui particeḍḍi - niutruna e prutuna.,science/technology,N/A,"""Lu nucliu è fattu di dui particeḍḍi - niutruna e prutuna."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: physics</s>"
Chistu pirmittìu ê lenti pû zoom ri criàri immàggini ri na qualità comu chiḍḍa ri lenti ca lunghìzza focàli fissa.,science/technology,travel,"""Chistu pirmittìu ê lenti pû zoom ri criàri immàggini ri na qualità comu chiḍḍa ri lenti ca lunghìzza focàli fissa."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Sunnu megghiu dî proxy web pi tanti mutivi: rimànnanu tuttu lu tràficu Internet, no sulu lu tràficu http.",science/technology,N/A,"""Sunnu megghiu dî proxy web pi tanti mutivi: rimànnanu tuttu lu tràficu Internet, no sulu lu tràficu http."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tech</s>"
U prugettu intirattivu voli ca tu valuti i to canuscenzi pa produzzioni ri midia e t’impari a pinsari nta na manera non liniari.,science/technology,entertainment,"""U prugettu intirattivu voli ca tu valuti i to canuscenzi pa produzzioni ri midia e t’impari a pinsari nta na manera non liniari."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: entertainment</s>"
"Addivintau na cosa comuni, ma lu ferru causava cchiù assài usura dû lignu dî roti dî vaguna.",science/technology,travel,"""Addivintau na cosa comuni, ma lu ferru causava cchiù assài usura dû lignu dî roti dî vaguna."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Li mànnari su cumposti d’unu nzinu a tri màsculi già crisciuti e mparintati, ortri ca insèmmula a trenta fìmmini e picciriḍḍi.",science/technology,travel,"""Li mànnari su cumposti d’unu nzinu a tri màsculi già crisciuti e mparintati, ortri ca insèmmula a trenta fìmmini e picciriḍḍi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Macari ca l’NA àvi na forti cunnutazzioni di fantascienza, l’NA è na vranca assai mpurtanti da nfurmàtica, ca tratta li cumpurtamenti, l’apprinnimentu e l’adattamentu ntilliggenti dintra a na màchina.",science/technology,travel,"""Macari ca l’NA àvi na forti cunnutazzioni di fantascienza, l’NA è na vranca assai mpurtanti da nfurmàtica, ca tratta li cumpurtamenti, l’apprinnimentu e l’adattamentu ntilliggenti dintra a na màchina."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
I rilazzioni ri stu furmatu (dividennu pi dudici p’ottiniri a rilazzioni ccu nùmmuru interu cchiù simplice) si difinisci picciò 3:2.,science/technology,travel,"""I rilazzioni ri stu furmatu (dividennu pi dudici p’ottiniri a rilazzioni ccu nùmmuru interu cchiù simplice) si difinisci picciò 3:2."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Lu tilèfunu satillitari nun è n’autirnativa pû cillulari, picchì pi fari na chiamata t’ài a truvari a l’apertu e vìdiri chiaramenti lu satèlliti.",science/technology,travel,"""Lu tilèfunu satillitari nun è n’autirnativa pû cillulari, picchì pi fari na chiamata t’ài a truvari a l’apertu e vìdiri chiaramenti lu satèlliti."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Cu tuttu ca li carrozzi èranu fatti di tàvuli di lignu paralleli, li cavaḍḍi li putèvanu tirari e accusì purtàvanu càrrichi cchiù granni e jivanu cchiù veloci rispettu a chiḍḍi strati n'anticchia cchiù stirrati di tannu.",science/technology,N/A,"""Cu tuttu ca li carrozzi èranu fatti di tàvuli di lignu paralleli, li cavaḍḍi li putèvanu tirari e accusì purtàvanu càrrichi cchiù granni e jivanu cchiù veloci rispettu a chiḍḍi strati n'anticchia cchiù stirrati di tannu."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: culture</s>"
"Li genti canùscinu l’elimenti chìmici bàsici comu l’oru, l’argentu e lu brunzu dî tempi antichi, vistu ca tutti chisti ponnu èssiri truvati ntâ natura ntâ so furma nativa e sunnu rilativamenti sìmplici di cavari cu strumenti primitivi.",science/technology,N/A,"""Li genti canùscinu l’elimenti chìmici bàsici comu l’oru, l’argentu e lu brunzu dî tempi antichi, vistu ca tutti chisti ponnu èssiri truvati ntâ natura ntâ so furma nativa e sunnu rilativamenti sìmplici di cavari cu strumenti primitivi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: agriculture</s>"
La rota canciàu lu munnu nna na manèra incridibbili. La cosa cchiù rossa câ rota fici pi nui è dari trasportu cchiù facili e velòci.,science/technology,travel,"""La rota canciàu lu munnu nna na manèra incridibbili. La cosa cchiù rossa câ rota fici pi nui è dari trasportu cchiù facili e velòci."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
Chistu pi èssiri sicuri ca a mmàggini cummogghia tuttu lu schermu. Na lingua ngrisi si chiama overscan (suprascanziuni).,science/technology,N/A,"""Chistu pi èssiri sicuri ca a mmàggini cummogghia tuttu lu schermu. Na lingua ngrisi si chiama overscan (suprascanziuni)."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: culture</s>"
Li suttamarini tidischi ièranu chiamati U-Boats. I tidischi ièrunu assài bravi a navigari e purtari i so suttamarini.,science/technology,N/A,"""Li suttamarini tidischi ièranu chiamati U-Boats. I tidischi ièrunu assài bravi a navigari e purtari i so suttamarini."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: military</s>"
"Puru si lu so statu fìsicu po canciari, lu so statu chìmicu resta lu stissu.",science/technology,N/A,"""Puru si lu so statu fìsicu po canciari, lu so statu chìmicu resta lu stissu."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: culture</s>"
La tinsiuni dâ superfìci si virifica picchì li muleculi d’acqua ntâ superficî di l’acqua sunnu assài attratti l’una cu l’autra cchiù di quantu sunnu attratti dî muleculi d’aria supra.,science/technology,N/A,"""La tinsiuni dâ superfìci si virifica picchì li muleculi d’acqua ntâ superficî di l’acqua sunnu assài attratti l’una cu l’autra cchiù di quantu sunnu attratti dî muleculi d’aria supra."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: culture</s>"
Unu dî probblemi cchiù fàcili di ncuntrari quannu si voli cunvèrtiri 'n film ntô furmatu DVD è l’overscan (suprascanziuni).,science/technology,entertainment,"""Unu dî probblemi cchiù fàcili di ncuntrari quannu si voli cunvèrtiri 'n film ntô furmatu DVD è l’overscan (suprascanziuni)."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: entertainment</s>"
"Supra a ttuttu, si rici ca si pò scupriri siddu nu cristianu ‘mbrògghia intirpritrannu giustaminti i micro-espressiuni.",science/technology,N/A,"""Supra a ttuttu, si rici ca si pò scupriri siddu nu cristianu ‘mbrògghia intirpritrannu giustaminti i micro-espressiuni."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: culture</s>"
L’oru pò essiri lavuratu ntâ ogni tipu di forma. Pò essiri sutulatu ntâ formi picciriḍḍi.,science/technology,travel,"""L’oru pò essiri lavuratu ntâ ogni tipu di forma. Pò essiri sutulatu ntâ formi picciriḍḍi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Lu sistema NA è spissu adupratu ntô campu di l'ecunumìa, midicina, ncignarìa e militari, è puru custruitu ntra diversi computer di casa e applicazzioni di prugrammi pi vidiujochi.",science/technology,N/A,"""Lu sistema NA è spissu adupratu ntô campu di l'ecunumìa, midicina, ncignarìa e militari, è puru custruitu ntra diversi computer di casa e applicazzioni di prugrammi pi vidiujochi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tech</s>"
"Veni ancuora fatta oggi, ma suprattuttu i so rilazzioni ri aspettu foru pigghiati ri furmati rî sensuri ri immàggini râ màchina fotugràfica diggitali.",science/technology,travel,"""Veni ancuora fatta oggi, ma suprattuttu i so rilazzioni ri aspettu foru pigghiati ri furmati rî sensuri ri immàggini râ màchina fotugràfica diggitali."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
A règula assài sfruttata e spissu ridiculizzata rî terzi è sulu na lìnia guida pi criari nu dinamismu mentri ca si teni na misura d’òrdini nta na immàggini.,science/technology,N/A,"""A règula assài sfruttata e spissu ridiculizzata rî terzi è sulu na lìnia guida pi criari nu dinamismu mentri ca si teni na misura d’òrdini nta na immàggini."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: agriculture</s>"
"Chistu conferma non sulu ca almenu quarchi dinosàuru avìa li pinni comu l'aceḍḍi, na teorìa già untuata, ma duna macari particulari ca normalmenti  li fossili non ponu dari, comu lu culuri e na rappresentaziuni a tri diminzioni.",science/technology,travel,"""Chistu conferma non sulu ca almenu quarchi dinosàuru avìa li pinni comu l'aceḍḍi, na teorìa già untuata, ma duna macari particulari ca normalmenti  li fossili non ponu dari, comu lu culuri e na rappresentaziuni a tri diminzioni."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
