text,actual_category,predicted_category,generated_text
"Mgbanwe n'ọdịdị na-agbakwunye ọdịdị kejenetiki ọhụrụ, ma nhọpụta na-ewepụ ya n'ogwu ọdịdị nke a kọwapụtara.",science/technology,travel,"""Mgbanwe n'ọdịdị na-agbakwunye ọdịdị kejenetiki ọhụrụ, ma nhọpụta na-ewepụ ya n'ogwu ọdịdị nke a kọwapụtara."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
Bọmbụ fishọn ahụ na-arụ ọrụ n’iwu na ọ na ewere ike ijikọta otu nuclus ya na ọtụtụ protọnụ na nutrọnụ.,science/technology,N/A,"""Bọmbụ fishọn ahụ na-arụ ọrụ n’iwu na ọ na ewere ike ijikọta otu nuclus ya na ọtụtụ protọnụ na nutrọnụ."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: agriculture</s>"
Neuklọs ahụ bụ ahụ ihe abụọ mejupụtara ya - neutrọn na protọn.,science/technology,N/A,"""Neuklọs ahụ bụ ahụ ihe abụọ mejupụtara ya - neutrọn na protọn."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: physics</s>"
Nke a enyela enyoanya mbugharị ohere iji mepụta fòto nke ịdị mma ya bụ nke yiri nke ahụ enyoanya mezuru n'iji ofu etiti nchakwasa.,science/technology,travel,"""Nke a enyela enyoanya mbugharị ohere iji mepụta fòto nke ịdị mma ya bụ nke yiri nke ahụ enyoanya mezuru n'iji ofu etiti nchakwasa."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Enwere ọtụtụ ihe mere ha ji kara web prọgzi mma: ha na-agbanwe ụzọ trafik ịntanetị niile, ọ bụghị naanị http.",science/technology,N/A,"""Enwere ọtụtụ ihe mere ha ji kara web prọgzi mma: ha na-agbanwe ụzọ trafik ịntanetị niile, ọ bụghị naanị http."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tech</s>"
Nruputa akpariri-akpari ga-acho ka itulegharia uche-obi banyere oru mgbasa-ozi n’ikuku ma muta iche echiche n’uzo na adighi otu.,science/technology,travel,"""Nruputa akpariri-akpari ga-acho ka itulegharia uche-obi banyere oru mgbasa-ozi n’ikuku ma muta iche echiche n’uzo na adighi otu."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Nke mechara bụrụ omume a na-emekarị, mana igwe ahụ kpatakwuru ndọwa n'ụkwụ ụmụ ụgbọ ibu ejiri osisi mee.",science/technology,travel,"""Nke mechara bụrụ omume a na-emekarị, mana igwe ahụ kpatakwuru ndọwa n'ụkwụ ụmụ ụgbọ ibu ejiri osisi mee."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Mpako gasị bụ otu ruo atọ ụmụ nwoke tozuru oke metụtaranụ mejupụtara ya, yana ụmụ nwanyị na ụmụ ya dị ọtụtụ dị ka iri atọ.",science/technology,entertainment,"""Mpako gasị bụ otu ruo atọ ụmụ nwoke tozuru oke metụtaranụ mejupụtara ya, yana ụmụ nwanyị na ụmụ ya dị ọtụtụ dị ka iri atọ."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: entertainment</s>"
"Agbanyeghị na AI na-ada ka ihe gbasara akụkọ ifo sayensị, AI bụ ngalaba dị oke mkpa na sayensị kọmputa, nke gbasara etu igwe si eme omume, amụta ihe ma na-agbanwe dabere n'ihe ọ mụtara.",science/technology,N/A,"""Agbanyeghị na AI na-ada ka ihe gbasara akụkọ ifo sayensị, AI bụ ngalaba dị oke mkpa na sayensị kọmputa, nke gbasara etu igwe si eme omume, amụta ihe ma na-agbanwe dabere n'ihe ọ mụtara."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tech</s>"
akuku rashio nke usoro a ( iji iri na-abuo were nweta rashio onu ogugu dikasiri mfe) bu 3:2 maka nke a.,science/technology,sports,"""akuku rashio nke usoro a ( iji iri na-abuo were nweta rashio onu ogugu dikasiri mfe) bu 3:2 maka nke a."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: sports</s>"
"Otu ekwentị satịlaịtị abụghị nnọchite anya n’izugbe nke ekwentị kengagharị, dị ka ị kwesịrị ịnọ n’ezi ya na inwe ụzọ warawara ịhụ satịlaịtị iji ya kpọọ oku ekwentị.",science/technology,N/A,"""Otu ekwentị satịlaịtị abụghị nnọchite anya n’izugbe nke ekwentị kengagharị, dị ka ị kwesịrị ịnọ n’ezi ya na inwe ụzọ warawara ịhụ satịlaịtị iji ya kpọọ oku ekwentị."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tech</s>"
"Agbanyeghị ụmụ ụzọwagọn nwere naanị ogwe osisi nọ n’akụkụ n’akụkụ, ha nyere ụmụ ịnyịnya na-esere ha òhèrè irute ekwomọsọ ndị karịrị ma sere ibu kara dị ukwuu karịa n’ụmụ ụzọ nke ụbọchị ahụ ndị karịtụrụ dị ike ike.",science/technology,travel,"""Agbanyeghị ụmụ ụzọwagọn nwere naanị ogwe osisi nọ n’akụkụ n’akụkụ, ha nyere ụmụ ịnyịnya na-esere ha òhèrè irute ekwomọsọ ndị karịrị ma sere ibu kara dị ukwuu karịa n’ụmụ ụzọ nke ụbọchị ahụ ndị karịtụrụ dị ike ike."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Ndị mmadụ amarala maka isi kemịkalụ njìmebe ndị dị ka ọlaedo, ọlaọcha, ọla kọpa sitere na oge ochie, dị ka enwere ike ịchọpụta ihe ndị a n’ụwa n’ụdị mbupụtaụwa ma dịrị mfe igwupụta n’iji ngwaọrụ ndị mgbe ochie.",science/technology,N/A,"""Ndị mmadụ amarala maka isi kemịkalụ njìmebe ndị dị ka ọlaedo, ọlaọcha, ọla kọpa sitere na oge ochie, dị ka enwere ike ịchọpụta ihe ndị a n’ụwa n’ụdị mbupụtaụwa ma dịrị mfe igwupụta n’iji ngwaọrụ ndị mgbe ochie."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: culture</s>"
Wiilu agbanweela ụwa n'ụdị enweghị atụ. Ihe kachasị ukwu nke wiilu merela anyị bụ na o nyere anyị ụzọ njem dị mfe ma dị ọsịsọ karịa.,science/technology,travel,"""Wiilu agbanweela ụwa n'ụdị enweghị atụ. Ihe kachasị ukwu nke wiilu merela anyị bụ na o nyere anyị ụzọ njem dị mfe ma dị ọsịsọ karịa."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
A na eme ya ka ihe ngosi wee juputa ihuenyo. Nke ahụ ka a na-akpọ ovaskan.,science/technology,travel,"""A na eme ya ka ihe ngosi wee juputa ihuenyo. Nke ahụ ka a na-akpọ ovaskan."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
A na-akpọ ụgbọ okpuru mmiri ndị Germany U-Boat. Ndị Germany maara anya ụgbọ okpuru mmiri ha ọfụma,science/technology,N/A,"""A na-akpọ ụgbọ okpuru mmiri ndị Germany U-Boat. Ndị Germany maara anya ụgbọ okpuru mmiri ha ọfụma"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: military</s>"
"N'agbanyeghi na mpụta ihe ya nwere ike ịgbanwe, ọnọdụ kemịkal ya na-anọkwa etu ọ dị.",science/technology,travel,"""N'agbanyeghi na mpụta ihe ya nwere ike ịgbanwe, ọnọdụ kemịkal ya na-anọkwa etu ọ dị."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
Nsogbu ahụ mere n’ihi na mkpụrụ mmiri ahụ nke mọlekùl dị n’elu mmiri dị ike ma mee ka ndịọzọ karịa ka ha si enweta ihe ikuku dị n’elu ha.,science/technology,travel,"""Nsogbu ahụ mere n’ihi na mkpụrụ mmiri ahụ nke mọlekùl dị n’elu mmiri dị ike ma mee ka ndịọzọ karịa ka ha si enweta ihe ikuku dị n’elu ha."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
Otu n’im ensogbu a kacha ahụkarị mgbe a na-anwa ịgbanwe otu ihe nkiri gaa na nhazi DVD bụ nnyocha-keukwuu.,science/technology,entertainment,"""Otu n’im ensogbu a kacha ahụkarị mgbe a na-anwa ịgbanwe otu ihe nkiri gaa na nhazi DVD bụ nnyocha-keukwuu."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: entertainment</s>"
Akachasị ekwu na mmadụ nwere ike ịma mmgbe mmadụ na atụ asi ma ọbụrụ na onwere ike ịkọwapụta obere mmegharị ahụ dị iche iche ọfụma.,science/technology,travel,"""Akachasị ekwu na mmadụ nwere ike ịma mmgbe mmadụ na atụ asi ma ọbụrụ na onwere ike ịkọwapụta obere mmegharị ahụ dị iche iche ọfụma."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
E nwere ike ịrụpụta ọla edo n'ime ụdị ụdịdị niile. E nwere ike ịpịakọta ya n'ime ụdịdị ndị pere mpe.,science/technology,travel,"""E nwere ike ịrụpụta ọla edo n'ime ụdị ụdịdị niile. E nwere ike ịpịakọta ya n'ime ụdịdị ndị pere mpe."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Ukpuru nke AI ahu buzi nke ana etinyezi ugbua n’ihe banyere aku-n’uba, ogwu, ikpu-uzu na ndi-agha, dika arunyere n’ime ututu igwe komputa digasi iche-iche ndi ana eji n’ulo ya na ihe ntinye ihe egwuregwu onyonyo.",science/technology,N/A,"""Ukpuru nke AI ahu buzi nke ana etinyezi ugbua n’ihe banyere aku-n’uba, ogwu, ikpu-uzu na ndi-agha, dika arunyere n’ime ututu igwe komputa digasi iche-iche ndi ana eji n’ulo ya na ihe ntinye ihe egwuregwu onyonyo."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tech</s>"
"A ka na-emepụta ya taa, mana ihe ka mkpa bụ na ụdịdị sensọ foto nke igwefoto dijital eketala aspekt reshiyo ya.",science/technology,travel,"""A ka na-emepụta ya taa, mana ihe ka mkpa bụ na ụdịdị sensọ foto nke igwefoto dijital eketala aspekt reshiyo ya."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
Iwu nke atọ ndị a na-akparị ma na-akwakarị oke emu bụ usoro dị mfe na-emepụta ịdịmgbanwò dị ka ọ na-edotekwa otu ụhara usoro ọrụ n'ime otu onyinyo.,science/technology,N/A,"""Iwu nke atọ ndị a na-akparị ma na-akwakarị oke emu bụ usoro dị mfe na-emepụta ịdịmgbanwò dị ka ọ na-edotekwa otu ụhara usoro ọrụ n'ime otu onyinyo."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tech</s>"
"Nke a na-egosi na, opekata mpe, ụfọdụ daịnosọọ nwere abụba; ọtụtụ ndị mmadụ nwere echiche a taa, mana ihe ọzọ bụ na ọ na-egosi anyị ihe fosịl enweghị ike igosi, dịka agba na nhazi akụkụ-atọ.",science/technology,travel,"""Nke a na-egosi na, opekata mpe, ụfọdụ daịnosọọ nwere abụba; ọtụtụ ndị mmadụ nwere echiche a taa, mana ihe ọzọ bụ na ọ na-egosi anyị ihe fosịl enweghị ike igosi, dịka agba na nhazi akụkụ-atọ."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
