text,actual_category,predicted_category,generated_text
"Mutācija pievieno jaunu ģenētisko variāciju, bet atlase to noņem no izteiktās variācijas kopuma.",science/technology,travel,"""Mutācija pievieno jaunu ģenētisko variāciju, bet atlase to noņem no izteiktās variācijas kopuma."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Atombumba darbojas pēc principa, ka ir vajadzīga enerģija, lai saliktu kodolu ar daudziem protoniem un neitroniem.",science/technology,N/A,"""Atombumba darbojas pēc principa, ka ir vajadzīga enerģija, lai saliktu kodolu ar daudziem protoniem un neitroniem."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: physics</s>"
Kodols sastāv no divām daļiņām - neitroniem un protoniem.,science/technology,N/A,"""Kodols sastāv no divām daļiņām - neitroniem un protoniem."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: physics</s>"
"Tas ļāva tālummaiņas objektīviem radīt tādas kvalitātes attēlus, kas ir līdzvērtīgi tiem, ko nodrošina objektīvi ar noteiktu fokusa attālumu.",science/technology,travel,"""Tas ļāva tālummaiņas objektīviem radīt tādas kvalitātes attēlus, kas ir līdzvērtīgi tiem, ko nodrošina objektīvi ar noteiktu fokusa attālumu."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Tie ir pirmšķirīgāki par tīmekļa starpniekserveriem vairāku iemeslu dēļ: tie maina visu interneta trafiku, ne tikai http.",science/technology,N/A,"""Tie ir pirmšķirīgāki par tīmekļa starpniekserveriem vairāku iemeslu dēļ: tie maina visu interneta trafiku, ne tikai http."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tech</s>"
"Veicot interaktīvu izstrādi, jums jāpārvērtē savi pieņēmumi par producēšanu plašsaziņas līdzekļu jomā un jāiemācās domāt nelineāri.",science/technology,N/A,"""Veicot interaktīvu izstrādi, jums jāpārvērtē savi pieņēmumi par producēšanu plašsaziņas līdzekļu jomā un jāiemācās domāt nelineāri."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: agriculture</s>"
"Tā kļuva par ierastu praksi, bet dzelzs izraisīja lielāku vagonu koka riteņu nodilumu.",science/technology,travel,"""Tā kļuva par ierastu praksi, bet dzelzs izraisīja lielāku vagonu koka riteņu nodilumu."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
Baru veido viens līdz trīs radniecīgi pieauguši tēviņi un līdz pat trīsdesmit mātītēm un mazuļiem.,science/technology,travel,"""Baru veido viens līdz trīs radniecīgi pieauguši tēviņi un līdz pat trīsdesmit mātītēm un mazuļiem."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
"Lai arī mākslīgais intelekts tiek lielā mērā saistīts ar zinātnisko fantastiku, tas ir ārkārtīgi svarīgs datorzinātnes virziens, kas pēta tehnoloģiju izturēšanos, mācīšanos un inteliģentu pielāgošanos.",science/technology,N/A,"""Lai arī mākslīgais intelekts tiek lielā mērā saistīts ar zinātnisko fantastiku, tas ir ārkārtīgi svarīgs datorzinātnes virziens, kas pēta tehnoloģiju izturēšanos, mācīšanos un inteliģentu pielāgošanos."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tech</s>"
"Tāpēc šī formāta malu attiecība (dalot ar divpadsmit, lai iegūtu vienkāršāko veselo skaitļu attiecību) ir 3:2.",science/technology,travel,"""Tāpēc šī formāta malu attiecība (dalot ar divpadsmit, lai iegūtu vienkāršāko veselo skaitļu attiecību) ir 3:2."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel</s>"
