text,actual_category,predicted_category,logprob
"Mutasi nambahin variasi genetik anyar, lan seleksi ngilangang saking telaga variasi sane kaungkap",science/technology,travel,-8554.6171875
Bom fisi mamargi ring prinsip ipun nyaratang energi mantuka ring ngripta nukleus antuk akeh proton miwah nutron.,science/technology,science/technology,-8612.392578125
Nukleus kaluirin antuk kalih partikel - neutron lan proton.,science/technology,science/technology,-8515.404296875
Puniki sampun prasida ngaryanin lensa pembesar antuk ngasilang gambar makualitas sane sida kabandingang sareng lensa sane madue jarak fokus tetap.,science/technology,travel,-8624.685546875
"Layanan-layanan punika sampun unggul ring web proxy sangkaning makudang-kudang gegunan: layanan-layanan punika prasida ngulang makejang aktivitas sané kalaksanayang ring internét, tusing http dogén.",science/technology,travel,-8696.4609375
Desain interaktif ngematutang ida dane menikai malih asumsi ida dane antuk produksi media lan melajah mapineh nganggen cara sane nenten linear.,science/technology,sports,-8715.396484375
"Puniki polih katah kalaksanayang, nanging besi ngawi roda kayu keretane gelisan aus.",science/technology,science/technology,-8565.794921875
"Kabanggaan wantah kawentenang antuk asiki ngantos tiga singa muani dewasa sane manyama, kasarengin olih saakehnyane telungdasa luh miwah panak-panakne.",science/technology,sports,-8722.4921875
"Yadiastus AI polih mapaiketan kuat ring fiksi ilmiah, AI ngawentuk cabang sane pinih mabuat ring sains komputer, mapaiketan ring parilaksana, pembelajaran miwah adaptasi cerdas marep ring mesin.",science/technology,health,-8684.4765625
Rasio aspek format puniki (kacacar dados  roras mangda polih rasio bilangan bulat pinih sawentene) minab punika kaucap 3:2.,science/technology,science/technology,-8641.32421875
"Télpun satelit punika tusing je anggén ngentosin télpun genggam, krana ida dané kantun perlu majujuk di sisi anggén ngamolihin sinyal tur sinah énggal kalacak olih satelit.",science/technology,travel,-8770.81640625
"Yadiastun margi kereta tuah kaluirin antuk papan kayu sane majajar, punika mrasidayang jarane ngedeng antuk kecepatan sane gelisan miwah ngedeng barang sane agengan ring margi sane kasaran akidik ring galahe punika.",science/technology,travel,-8773.865234375
"Anake sampun nguningin indik unsur-unsur kimia dasar minakadi emas, perak, miwah tembaga saking galah kuna, sawireh makasami puniki polih kapanggihin ring palemahane antuk wentuk asli ipun tur wantah relatif elah katambang ngangge alat-alat primitif.",science/technology,travel,-8844.47265625
Roda punika sampun ngalikan jagate saking pamargine katong. Pikenoh rodane sane ageng antuk ipune sinamian wantah transportasi mangkin dangan lan gelis.,science/technology,travel,-8715.7158203125
Indike puniki kalaksanayang antuk ngayaktinin wantah gambar punika nekepin makasami layar. Punika kabaos overscan.,science/technology,science/technology,-8639.283203125
Kapal selam Jerman kabaos U-Boats. Krama Jerman wantah waged ring navigasi tur ngamargiang kapal selam ipune.,science/technology,sports,-8600.404296875
"Yadiastun wetuk fisiknyane polih maubah, wentuk kimia ipun kantun pateh.",science/technology,science/technology,-8501.1591796875
Tekanan permukaan wantah santukang molekul toya ring permukaan toyane wantah kuat makedengan sareng sinamian akehan teken molekul bayu saking baduur.,science/technology,health,-8653.0888671875
Silih sinunggil pikobet pinih lumrah rikala ngutsahayang mangonversi film ka format DVD inggih punika overscan.,science/technology,sports,-8603.6953125
"Khususnyane, kaucap yening ipun dados nemu yening anake nguluk-nguluk ulian nafsirang ekspresi mikro/alit sane beneh.",science/technology,travel,-8668.8759765625
Mas minab kakaryanin ngangge akeh wangun. Punika dados ileran ngantos marupa alit.,science/technology,sports,-8598.3037109375
"Sistem AI mangkin katah kaangge ring widang ekonomi, kedokteran, teknik, miwah militer, sakadi sane sampun kawangun ring makudang aplikasi perangkat lunak komputer miwah video game.",science/technology,travel,-8630.3916015625
"Puniki kari kaproduksi mangkin, nanging sane lebih penting teken rasio aspek sane sampun kawarisang olih format sensor gambar kamera digital.",science/technology,health,-8620.291015625
Aturan pertiga saking pertiga sane sanget kasalahgunayang lan pepes kaejek wantah pedoman sederhana sane ngawinang dinamisme tur nyaga ukuran pasuh antuk gambar ipun.,science/technology,travel,-8687.220703125
"Nike ten hanya menegaskan bahwa setidaknya beberapa dinosaurus madue bulu, sebuah teori sane sampun tersebar luas, sakewala ngicen rincian sane umumnya ten dapat ditemukan fosil nyane, cara warna lan susunan tiga dimensi.",science/technology,sports,-8634.80859375
"Sapunapi gravitasi Io pacang ngedeng iraga? Yening ngadeg ring duuran Io, ida dane pacang madue abot iingan kasaihang teken ring bumi.",science/technology,health,-8685.423828125
NextGen tuah sistem sane FAA atur pacang prasida kapal terbangne makeber ring rute sane kakidikang tur nyimpen mayuta-yuta galon bensin sabilang warsa miwah nebasin emisi karbon.,science/technology,sports,-8752.6640625
Data neurobiologis ngicen bukti fisik antuk pendekatan teoritis marep ring panyelehan kognisi. Keranane ipun nyupitang wewidangan penelitiane tur ngardi ipun lebih tepat.,science/technology,sports,-8682.951171875
"Selama 2 jam pidatonya dia menyatakan bahwa ""Hari niki Apple akan dapetanga kembali telepon, Kami akan membuat babad hari niki"".",science/technology,travel,-8625.724609375
Kerugian saking lensa pembesar wantah kompleksitas fokusnyane lan jumlah elemen lensa sane kaperluang antuk manggihin sekancan jarak fokus antuk objek sane joh mangda agengan teken lensa utama.,science/technology,travel,-8745.5283203125
"Sakadi rimut tipi, pengontrol punika nganggén kalih sensor sané kagenahang nampek ring tipi sang sané nruénang anggén nglaksanayang triangulasi genahnyané ring ruang tiga dimensi.",science/technology,travel,-8709.0244140625
Para ilmuwan ngandikayang bulu burone punika mawarna colekat kastanye ring bagian duur tur bagian sor mawarna semig utawi karotenoid.,science/technology,science/technology,-8600.380859375
"Maka kalih senyawa punika sida mauwah sangkaning manados kristal sané prasida mialangin kawigunan ginjal, baos peneliti ring universitas punika.",science/technology,science/technology,-8626.14453125
Puniki ngicen resolusi das petang kali lipat saking 35 mm negatif (3136 mm2 versus 864).,science/technology,science/technology,-8570.4912109375
"Duaning kabel serat optik bawah laut sane kahubungang ka Eropa miwah satelit broadband, Greendland wantah becik kaarepang ring 93% populasi sane madue akses internet.",science/technology,travel,-8654.98828125
"Silih tunggil aplikasi sané kasub ring kategori puniki inggih punika Google Translate, sané lédang mrasidayang ida dané makarya terjemahan tanpa onlain sesudan ida dané ngunduh berkas basa sané kayunin.",science/technology,health,-8772.55859375
"Puniki madue struktur molekuler sane pateh, napike ring wentuk gas, cair, utawi padat.",science/technology,science/technology,-8587.0517578125
"Kagunan perekaman video sampun ngawinang penemuan-penemuan penting ring interpretasi ekspresi alit, pagingsiran muka sane kamargiang ring makudang-kudang milidetik.",science/technology,travel,-8630.982421875
Manusa sampun ngripta tur ngangge lensa mantuka ring ngagengang panyingak selami siuan warsa.,science/technology,travel,-8551.84765625
"Yadiastun asapunika, nenten ja mamargi padidian, eksperimentasi, miwah percobaan marupa tes sane kaangge antuk ngicalang asiki utawi lewih hipotesis sane minab wenten, ngawedar pitaken, miwah ngaryanang panyelehan taler mandu penelitian ilmiah.",science/technology,health,-8833.16015625
"Pamuputne, roda kayu kagentosin antuk roda besi. Ring 1767, rel sane makasami malakar antuk besi kakenalang.",science/technology,science/technology,-8645.5869140625
