text,actual_category,predicted_category,generated_text
Ła mutassion zonta ‘na nova variassion genetica e ła session ła cava via dal pool deła variassion espressa.,science/technology,N/A,"""Ła mutassion zonta ‘na nova variassion genetica e ła session ła cava via dal pool deła variassion espressa."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: It is correct to have a culture that has a"
La bonba a fission funsiona pal principio che ghe vol energia par metar insieme un nucleo co tanti protoni e neutroni.,science/technology,N/A,"""La bonba a fission funsiona pal principio che ghe vol energia par metar insieme un nucleo co tanti protoni e neutroni."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""science, technology, travel, politics, sports"
I nuclei xe fatti de do particee: neutroni e protoni.,science/technology,N/A,"""I nuclei xe fatti de do particee: neutroni e protoni."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology. The other is travel, politics"
Questo ga permeso ae lenti zoom de far dee foto de ‘na quałità simiłe a quea che ti ga co lenti che ga lunghessa focałe fissa.,science/technology,N/A,"""Questo ga permeso ae lenti zoom de far dee foto de ‘na quałità simiłe a quea che ti ga co lenti che ga lunghessa focałe fissa."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Soon,” “but…” or"
"I xe superiori ai web-proxy pa diversi motivi: i ridiresiona tuto el trafico internet, no soło che http.",science/technology,travel,"""I xe superiori ai web-proxy pa diversi motivi: i ridiresiona tuto el trafico internet, no soło che http."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel. Please check our sample sentences here to see"
Pal disegno interativo bisogna che te rivałuta tute łe to suposisioni soa produssion dei media e che te inpara a pensar in modi che no xe lineari.,science/technology,N/A,"""Pal disegno interativo bisogna che te rivałuta tute łe to suposisioni soa produssion dei media e che te inpara a pensar in modi che no xe lineari."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/ technology. The following sentences were given,"
"Questa xe deventà ‘na pratica comune, ma el fèro desféa e ròde de legno dei vagoni.",science/technology,N/A,"""Questa xe deventà ‘na pratica comune, ma el fèro desféa e ròde de legno dei vagoni."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: The answer to this question is yes. Find a"
I branchi xe fati da uno a tre mas-ci adulti inparentài e co fin a trenta femene e cucioi.,science/technology,N/A,"""I branchi xe fati da uno a tre mas-ci adulti inparentài e co fin a trenta femene e cucioi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""it was in the car."" This sentence"
"Anca se l’Inteigensa Artificiałe ga calcossa de fantasiensa, ła xe ‘na parte tant inportante dea siensa dei computer, e ła ga a che fare col comportamento, aprendimento e adatamento intełigente in te ’na machina.",science/technology,N/A,"""Anca se l’Inteigensa Artificiałe ga calcossa de fantasiensa, ła xe ‘na parte tant inportante dea siensa dei computer, e ła ga a che fare col comportamento, aprendimento e adatamento intełigente in te ’na machina."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
El raporto d’aspèto de ‘sto formato (dividendo par dodese par otegnèr el raporto co numero intero pì senplice) xe de conseguensa detto 3:2.,science/technology,N/A,"""El raporto d’aspèto de ‘sto formato (dividendo par dodese par otegnèr el raporto co numero intero pì senplice) xe de conseguensa detto 3:2."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: (a) The same as the correct answer."
"Un tełefono satełitare generalmente nol sostituise el to celulare, visto che pa doparar el primo ti ga da esar fora co na linea neta pal satełite pa ciamar.",science/technology,N/A,"""Un tełefono satełitare generalmente nol sostituise el to celulare, visto che pa doparar el primo ti ga da esar fora co na linea neta pal satełite pa ciamar."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: 1) travel and politics is the category for travel"
"Anca se i vagoni gera soło dee tołe de legno messe un in parte a chealtra, permetea ai cavài che li tirea de ‘ndàr pì svelti e de tiràr carichi pì pesanti rispèto ae strade tute desfàe del tenpo.",science/technology,N/A,"""Anca se i vagoni gera soło dee tołe de legno messe un in parte a chealtra, permetea ai cavài che li tirea de ‘ndàr pì svelti e de tiràr carichi pì pesanti rispèto ae strade tute desfàe del tenpo."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: political science.</s>"
"A xente conosse i ełementi chimici de base com oro, argento e rame da l’antichità, parché questi se podéa trovarli in natura in forma autentica e xe rełativamente fazie cavarli fòra co strumenti primitivi.",science/technology,N/A,"""A xente conosse i ełementi chimici de base com oro, argento e rame da l’antichità, parché questi se podéa trovarli in natura in forma autentica e xe rełativamente fazie cavarli fòra co strumenti primitivi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is:
The correct answer is: In the context of the"
Ła ròda ga canbià el mondo in modo incredibiłe. La roba pì granda che ga fatto ła ròda pa noaltri xe stà darne un mèzo de trasporto pì comodo e vełoce.,science/technology,N/A,"""Ła ròda ga canbià el mondo in modo incredibiłe. La roba pì granda che ga fatto ła ròda pa noaltri xe stà darne un mèzo de trasporto pì comodo e vełoce."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
I lo fa cussì l’imagine a coverze tut el schermo. El se ciama overscan.,science/technology,N/A,"""I lo fa cussì l’imagine a coverze tut el schermo. El se ciama overscan."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is:
You can see how I could have just gone"
I sotomarini tedeschi se ciaméa U-Boats. I tedeschi i gera bravi a navegare coi sotomarini e a dopararli.,science/technology,science/technology,"""I sotomarini tedeschi se ciaméa U-Boats. I tedeschi i gera bravi a navegare coi sotomarini e a dopararli."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology.
The sentence is an example of"
"Anca se el so stato fisico pol canbiar, el so stato chimico resta uguałe.",science/technology,N/A,"""Anca se el so stato fisico pol canbiar, el so stato chimico resta uguałe."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: it belongs to a category that is not necessarily an"
