text,actual_category,predicted_category,generated_text
"Մուտացիան ավելացնում է նոր ծագումնաբանական փոփոխություն, իսկ ընտրությունն այն հեռացնում է դրսևորված փոփոխությունների ցանկից:",science/technology,N/A,"""Մուտացիան ավելացնում է նոր ծագումնաբանական փոփոխություն, իսկ ընտրությունն այն հեռացնում է դրսևորված փոփոխությունների ցանկից:"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
"Պառակտման ռումբն աշխատում է այն սկզբունքով, որ էներգիա է պահանջվում ՝ բազում պրոտոններով և նեյտրոններով միջուկը միացնելու համար:",science/technology,N/A,"""Պառակտման ռումբն աշխատում է այն սկզբունքով, որ էներգիա է պահանջվում ՝ բազում պրոտոններով և նեյտրոններով միջուկը միացնելու համար:"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology, travel, politics, sports,"
Միջուկը բաղկացած է երկու մասնիկներից` նեյտրոններ և պրոտոններ:,science/technology,science/technology,"""Միջուկը բաղկացած է երկու մասնիկներից` նեյտրոններ և պրոտոններ:"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""science/technology"" The correct answer is: """
"Սա թույլ է տվել փոփոխական ֆոկուսային հեռավորությամբ օբյեկտիվով ստանալ այնպիսի որակի լուսանկարներ, որոնք համեմատելի են ֆիքսված ֆոկուսային լայնությամբ օբյեկտիվի լուսանկարների հետ:",science/technology,N/A,"""Սա թույլ է տվել փոփոխական ֆոկուսային հեռավորությամբ օբյեկտիվով ստանալ այնպիսի որակի լուսանկարներ, որոնք համեմատելի են ֆիքսված ֆոկուսային լայնությամբ օբյեկտիվի լուսանկարների հետ:"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
"Դրանք մի քանի պատճառով ցանցային պրոքսիներից գերադասելի են. դրանք վերափոխում են ոչ միայն http-ն, այլ ողջ համացանցային թրաֆիքը:",science/technology,science/technology,"""Դրանք մի քանի պատճառով ցանցային պրոքսիներից գերադասելի են. դրանք վերափոխում են ոչ միայն http-ն, այլ ողջ համացանցային թրաֆիքը:"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology.""
Wrote to the"
"Ինտերակտիվ դիզայնը պահանջում է, որ վերագնահատեք ձեր ենթադրությունները լրատվության ստեղծման վերաբերյալ և մտածել սովորեք ոչ գծային ճանապարհներով:",science/technology,science/technology,"""Ինտերակտիվ դիզայնը պահանջում է, որ վերագնահատեք ձեր ենթադրությունները լրատվության ստեղծման վերաբերյալ և մտածել սովորեք ոչ գծային ճանապարհներով:"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: all categories, except for science/technology. If"
"Սա դարձավ սովորական գործելակերպ, սակայն վագոնների փայտյա անիվների վրայի երկաթն ավելի շատ մաշվածություն էր առաջացնում։",science/technology,N/A,"""Սա դարձավ սովորական գործելակերպ, սակայն վագոնների փայտյա անիվների վրայի երկաթն ավելի շատ մաշվածություն էր առաջացնում։"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
"Փրայդերը կազմված են մեկից երեք արյունակցական կապ ունեցող չափահաս արուներից, որոնց հետ կարող են լինել ավելի քան երեսուն էգ և կորյուն։",science/technology,N/A,"""Փրայդերը կազմված են մեկից երեք արյունակցական կապ ունեցող չափահաս արուներից, որոնց հետ կարող են լինել ավելի քան երեսուն էգ և կորյուն։"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science, Technology, Travel, Politics, Sports,"
"Չնայած արհեստական բանականությունը գիտական ֆանտաստիկայի ուժեղ իմաստերանգ ունի, այն կազմում է համակարգչային գիտությունների շատ կարևոր մի ճյուղ, որ առնչվում է վարքագծին, ուսմանը և սարքերին խելացի կերպով հարմարվելուն:",science/technology,N/A,"""Չնայած արհեստական բանականությունը գիտական ֆանտաստիկայի ուժեղ իմաստերանգ ունի, այն կազմում է համակարգչային գիտությունների շատ կարևոր մի ճյուղ, որ առնչվում է վարքագծին, ուսմանը և սարքերին խելացի կերպով հարմարվելուն:"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
"Հետևաբար այս ձևաչափի կողմերի հարաբերակցությունը (բաժանած տասներկուսի, որպեսզի կարողանանք ստանալ ամբողջ թվի պարզագույն հարաբերակցությունը), ինչպես ասվում է, 3:2 է:",science/technology,N/A,"""Հետևաբար այս ձևաչափի կողմերի հարաբերակցությունը (բաժանած տասներկուսի, որպեսզի կարողանանք ստանալ ամբողջ թվի պարզագույն հարաբերակցությունը), ինչպես ասվում է, 3:2 է:"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
"Ընդհանուր առմամբ արբանյակային հեռախոսը չի փոխարինում բջջային հեռախոսին, քանի որ հեռախոսազանգեր կատարելու համար դուք պետք է լինեք բաց տարածությունում՝ ալեհավաքի հստակ տեսանելիությամբ։",science/technology,N/A,"""Ընդհանուր առմամբ արբանյակային հեռախոսը չի փոխարինում բջջային հեռախոսին, քանի որ հեռախոսազանգեր կատարելու համար դուք պետք է լինեք բաց տարածությունում՝ ալեհավաքի հստակ տեսանելիությամբ։"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: sports, technology, geography, geography,"
