text,actual_category,predicted_category,generated_text
"Sa muda agiunghet una variatzione genètica noa, e sa seletzione la bogat dae su grupu de variatziones espressadas.",science/technology,N/A,"""Sa muda agiunghet una variatzione genètica noa, e sa seletzione la bogat dae su grupu de variatziones espressadas."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: politics and health. This was the first year in"
Sa bomba a fissione funtzionat segundu su printzìpiu chi pigat energia pro pònnere a pare unu nùcleu cun medas protones e neutrones.,science/technology,N/A,"""Sa bomba a fissione funtzionat segundu su printzìpiu chi pigat energia pro pònnere a pare unu nùcleu cun medas protones e neutrones."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
Su nùcleu cunsistit de duas partitzellas - neutrones e protones.,science/technology,geography,"""Su nùcleu cunsistit de duas partitzellas - neutrones e protones."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: c) a. geography b. science/t"
Custu at permìtidu a sos obietivos zoom de prodùere immàgines de una calidade chi si podet pònnere a paragone cun sa chi logrant sos obietivos de longària focale fissa.,science/technology,N/A,"""Custu at permìtidu a sos obietivos zoom de prodùere immàgines de una calidade chi si podet pònnere a paragone cun sa chi logrant sos obietivos de longària focale fissa."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, travel, politics, sports,"
"Sunt superiores a sos serbidores intermediàrios pro paritzas resones: torrant a deretare totu su tràficu ìnternet, no isceti s’http.",science/technology,N/A,"""Sunt superiores a sos serbidores intermediàrios pro paritzas resones: torrant a deretare totu su tràficu ìnternet, no isceti s’http."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: the sentence is not relevant or is obsolete.</s>"
Sa gràfica interativa rechedet chi torres a cunsiderare sos presupostos tuos in contu de produtzione de cuntenutos multimediales e impares a pensare in manera non-liniare.,science/technology,N/A,"""Sa gràfica interativa rechedet chi torres a cunsiderare sos presupostos tuos in contu de produtzione de cuntenutos multimediales e impares a pensare in manera non-liniare."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
"Custu fiat divènnidu pràtica comune, ma su ferru causaiat prus consumu de sas rodas de linna de sos vagones.",science/technology,N/A,"""Custu fiat divènnidu pràtica comune, ma su ferru causaiat prus consumu de sas rodas de linna de sos vagones."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science, technology, travel, politics, sports,"
"Sos tàgios sunt cumpostos dae unu a tres adultos mascros parentes, cun unu màssimu de trinta fèminas e fìgios.",science/technology,N/A,"""Sos tàgios sunt cumpostos dae unu a tres adultos mascros parentes, cun unu màssimu de trinta fèminas e fìgios."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: The subject matter of an essay is the subject matter"
"Mancari sa IA tèngiat unu significadu forte de fantaiscièntzia, sa IA format una parte de importu mannu de s’informàtica, tratende de sa conduta, s’aprendimentu e s’adatamentu intelligente in una màchina.",science/technology,N/A,"""Mancari sa IA tèngiat unu significadu forte de fantaiscièntzia, sa IA format una parte de importu mannu de s’informàtica, tratende de sa conduta, s’aprendimentu e s’adatamentu intelligente in una màchina."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: its the most important component of an engineering software,"
Su raportu de aspetu de custu formadu (dividende pro dòighi pro otènnere sa relata de nùmeros intreos prus simpre) est duncas su chi si narat 3:2.,science/technology,N/A,"""Su raportu de aspetu de custu formadu (dividende pro dòighi pro otènnere sa relata de nùmeros intreos prus simpre) est duncas su chi si narat 3:2."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
