text,translated_text,clean_output
"Mutacija prideda naują genetinę variaciją, o atranka pašalina ją iš išreikštų variacijų jungtinio mėginio.","Lithuanian: Mutacija prideda naują genetinę variaciją, o atranka pašalina ją iš išreikštų variacijų jungtinio mėginio. 
English: Mutation is the change of a gene, which is the basis of a new variation, and the change of the environment.
Lithuanian: Mutacija prideda naują genetinę variaciją, o atranka pašalina ją iš išreikštų variacijų jungtinio mėginio. 
English: Mutation is the change of a gene, which is the basis of a new variation, and the change of the","Mutation is the change of a gene, which is the basis of a new variation, and the change of the environment. Lithuanian: Mutacija prideda naują genetinę variaciją, o atranka pašalina ją iš išreikštų variacijų jungtinio mėginio."
"Branduolinės bombos veikimas pagrįstas principu, kad norint išlaikyti branduolį, kuriame yra daug protonų ir neutronų, reikia daug energijos.","Lithuanian: Branduolinės bombos veikimas pagrįstas principu, kad norint išlaikyti branduolį, kuriame yra daug protonų ir neutronų, reikia daug energijos. 
English: The bomb is a device that produces energy by fissioning uranium or plutonium.",The bomb is a device that produces energy by fissioning uranium or plutonium.
Branduolį sudaro dvi dalelės – neutronai ir protonai.,"Lithuanian: Branduolį sudaro dvi dalelės – neutronai ir protonai. 
English:
The neutron and proton are the two fundamental particles of the nuclear force.
The neutron is a subatomic particle that is electrically neutral and has a mass of about 1.67×10-27 kg. The proton is a subatomic particle that is electrically charged and has a mass of about 1.67×10-27 kg. The neutron is a subatomic particle that is electrically neutral and has a mass of about 1.67×10-27 kg. The proton is a subatomic particle that is electrically charged and has",The proton is a subatomic particle that is electrically charged and has a mass of about 1.67×10-27 kg. The neutron is a subatomic particle that is electrically neutral and has a mass of about 1.67×10-27 kg. The proton is a subatomic particle that is electrically charged and has The neutron and proton are the two fundamental particles of the nuclear force.
"Tai leido, naudojant priartinantį objektyvą, daryti nuotraukas, kurių kokybė prilygsta kokybei, gaunamai naudojant fiksuoto fokusavimo atstumo objektyvą.","Lithuanian: Tai leido, naudojant priartinantį objektyvą, daryti nuotraukas, kurių kokybė prilygsta kokybei, gaunamai naudojant fiksuoto fokusavimo atstumo objektyvą. 
English: I read the book, looking at the pictures, thinking about the words, which I will use in the future, when I will be able to use the book as a focus of attention. 
Lithuanian: Tai leido, naudojant priartinantį objektyvą, daryti nuotraukas, kurių kokybė prilygsta kokybei, gaunamai naudojant fiksuoto fokusavimo atstumo objektyvą. 
","I read the book, looking at the pictures, thinking about the words, which I will use in the future, when I will be able to use the book as a focus of attention. Lithuanian: Tai leido, naudojant priartinantį objektyvą, daryti nuotraukas, kurių kokybė prilygsta kokybei, gaunamai naudojant fiksuoto fokusavimo atstumo objektyvą."
"Jie geresni nei žiniatinklio tarpiniai serveriai dėl kelių priežasčių: nukreipia visą interneto srautą, o ne tik http.","Lithuanian: Jie geresni nei žiniatinklio tarpiniai serveriai dėl kelių priežasčių: nukreipia visą interneto srautą, o ne tik http. 
English: The Lithuanian server is not able to connect to the Internet. It is not able to connect to the HTTP protocol.
The server is not able to connect to the Internet. It is not able to connect to the HTTP protocol.
The server is not able to connect to the Internet. It is not able to connect to the HTTP protocol.
The server is not able to connect to the Internet. It is not able to connect to the HTTP protocol.
The server is not able to connect to the Internet",It is not able to connect to the HTTP protocol. The Lithuanian server is not able to connect to the Internet. The server is not able to connect to the Internet. The server is not able to connect to the Internet
Imdamiesi interaktyvaus dizaino turėsite iš naujo įvertinti savo prielaidas apie žiniasklaidos produkcijos kūrimą ir išmokti nelinijinio mąstymo.,"Lithuanian: Imdamiesi interaktyvaus dizaino turėsite iš naujo įvertinti savo prielaidas apie žiniasklaidos produkcijos kūrimą ir išmokti nelinijinio mąstymo. 
English: The Lithuanian government has decided to implement a new tax on the sale of goods and services, and to introduce a new tax on the use of electricity and gas.
Lithuanian: Imdamiesi interaktyvaus dizaino turėsite iš naujo įvertinti savo prielaidas apie žiniasklaidos produkcijos kūrimą ir išmokti nelinijinio mąstymo. English : The Lithuanian","The Lithuanian government has decided to implement a new tax on the sale of goods and services, and to introduce a new tax on the use of electricity and gas. Lithuanian: Imdamiesi interaktyvaus dizaino turėsite iš naujo įvertinti savo prielaidas apie žiniasklaidos produkcijos kūrimą ir išmokti nelinijinio mąstymo. English : The Lithuanian"
"Tai tapo įprasta praktika, tačiau geležis labiau nudėvėdavo medinius vagonų ratus.","Lithuanian: Tai tapo įprasta praktika, tačiau geležis labiau nudėvėdavo medinius vagonų ratus. 
English: The Lithuanian railway network is the largest in the Baltic States, with a total length of 3,000 km.","The Lithuanian railway network is the largest in the Baltic States, with a total length of 3,000 km."
Šeimą sudaro vienas–trys giminystės ryšiais susiję suaugę patinai ir net iki trisdešimt patelių ir jauniklių.,"Lithuanian: Šeimą sudaro vienas–trys giminystės ryšiais susiję suaugę patinai ir net iki trisdešimt patelių ir jauniklių. 
English: The first three days of the new year are the best time to visit the country and to see the country’s beauties. The country is full of attractions and the weather is perfect.",The country is full of attractions and the weather is perfect. The first three days of the new year are the best time to visit the country and to see the country’s beauties.
"Nors DI turi stiprią konotaciją su moksline fantastika, jis sudaro labai svarbią kompiuterių mokslo šaką, nagrinėjančią elgesio, mokymosi ir išmaniojo pritaikymo mašinoje klausimus.","Lithuanian: Nors DI turi stiprią konotaciją su moksline fantastika, jis sudaro labai svarbią kompiuterių mokslo šaką, nagrinėjančią elgesio, mokymosi ir išmaniojo pritaikymo mašinoje klausimus. 
English:
The Lithuanian Nors DI turi stiprią konotaciją su moksline fantastika, jis sudaro labai svarbią kompiuterių mokslo šaką, nagrinėjančią elgesio, mokymosi ir išmaniojo pritaikymo mašinoje klausimus. 
Lithuanian: Nors DI turi stiprią konotaciją su m","The Lithuanian Nors DI turi stiprią konotaciją su moksline fantastika, jis sudaro labai svarbią kompiuterių mokslo šaką, nagrinėjančią elgesio, mokymosi ir išmaniojo pritaikymo mašinoje klausimus. Lithuanian: Nors DI turi stiprią konotaciją su m"
"Todėl sakoma, kad šio formato kraštinių santykis (padalijus iš dvylikos, kad būtų gautas mažiausių sveikųjų skaičių santykis) yra 3:2.","Lithuanian: Todėl sakoma, kad šio formato kraštinių santykis (padalijus iš dvylikos, kad būtų gautas mažiausių sveikųjų skaičių santykis) yra 3:2. 
English: The format of the Lithuanian language (the language of the people of the Dvyliki, which is the language of the greatest number of the Slavic languages) is 3:2.
Lithuanian: Šio formatas kraštinių santykis (padalijus iš dvylikos, kad būtų gautas mažiausių sveikųjų skaičių santykis) yra 3:2.
English: This format of","Lithuanian: Šio formatas kraštinių santykis (padalijus iš dvylikos, kad būtų gautas mažiausių sveikųjų skaičių santykis) yra 3:2. The format of the Lithuanian language (the language of the people of the Dvyliki, which is the language of the greatest number of the Slavic languages) is 3:2."
"Palydovinis telefonas paprastai neatstoja mobiliojo telefono, nes, norėdami paskambinti, turite būti lauke, kad niekas neužstotų palydovo.","Lithuanian: Palydovinis telefonas paprastai neatstoja mobiliojo telefono, nes, norėdami paskambinti, turite būti lauke, kad niekas neužstotų palydovo. 
English: The mobile phone number is a personal identification number, which is used to identify the owner of the phone, so that the owner can be traced, if necessary. 
Lithuanian: Palydovinis telefonas paprastai neatstoja mobiliojo telefono, nes, norėdami paskambinti, turite būti lauke, kad niekas neužstotų palydovo. 
English: The mobile phone number is a personal identification number, which is used","Lithuanian: Palydovinis telefonas paprastai neatstoja mobiliojo telefono, nes, norėdami paskambinti, turite būti lauke, kad niekas neužstotų palydovo. The mobile phone number is a personal identification number, which is used to identify the owner of the phone, so that the owner can be traced, if necessary."
"Nors vežimų kelius sudarė tik lygiagrečiai padėtos medinės lentos, jos leido vežimus traukiančiems arkliams tai daryti greičiau ir buvo galima traukti didesnius krovinius nei ne tokiais lygiais to laikmečio keliais.","Lithuanian: Nors vežimų kelius sudarė tik lygiagrečiai padėtos medinės lentos, jos leido vežimus traukiančiems arkliams tai daryti greičiau ir buvo galima traukti didesnius krovinius nei ne tokiais lygiais to laikmečio keliais. 
English: The Lithuanian Nors have been living in the medinės lands for a long time, and they have been able to adapt to the local climate, and they have been able to survive in the harsh environment of the northern parts of the country.","The Lithuanian Nors have been living in the medinės lands for a long time, and they have been able to adapt to the local climate, and they have been able to survive in the harsh environment of the northern parts of the country."
"Žmonės nuo senų laikų išmanė apie pagrindinius cheminius elementus, pavyzdžiui, auksą, sidabrą, varį, kadangi juos galima rasti gamtoje jų įprastine forma ir juos lengva iškasti primityviais įrankiais.","Lithuanian: Žmonės nuo senų laikų išmanė apie pagrindinius cheminius elementus, pavyzdžiui, auksą, sidabrą, varį, kadangi juos galima rasti gamtoje jų įprastine forma ir juos lengva iškasti primityviais įrankiais. 
English:
The main purpose of this paper is to present the results of the research on the chemical composition of the lithuanian mineralogical collection. The collection consists of about 1,000 samples of minerals from the lithuanian territory. The collection is divided into three groups according to the type of mineral: 1) minerals of the lithuanian territory, 2) minerals from abroad, 3) minerals from abroad and lithuania. The first group includes minerals from the lithuanian territory, the","The first group includes minerals from the lithuanian territory, the The collection consists of about 1,000 samples of minerals from the lithuanian territory. The collection is divided into three groups according to the type of mineral: 1) minerals of the lithuanian territory, 2) minerals from abroad, 3) minerals from abroad and lithuania. The main purpose of this paper is to present the results of the research on the chemical composition of the lithuanian mineralogical collection."
Ratas pakeitė pasaulį neįtikėtinais būdais. Didžiausia rato nauda – daug lengvesnis ir spartesnis transportavimas.,"Lithuanian: Ratas pakeitė pasaulį neįtikėtinais būdais. Didžiausia rato nauda – daug lengvesnis ir spartesnis transportavimas. 
English: The Lithuanian government has decided to close the border with Belarus. The decision was taken after a meeting of the Lithuanian government. The decision was taken after a meeting of the Lithuanian government. The decision was taken after a meeting of the Lithuanian government. The decision was taken after a meeting of the Lithuanian government. The decision was taken after a meeting of the Lithuanian government. The decision was taken after a meeting of the Lithuanian government. The decision was taken after a meeting of the",The decision was taken after a meeting of the Lithuanian government. The decision was taken after a meeting of the The Lithuanian government has decided to close the border with Belarus.
"Tai daroma tam, kad vaizdas apimtų visą ekraną. Tai vadinama vaizdu, išsiplečiančiu už ekrano rodymo ribų (angl. „overscan“).","Lithuanian: Tai daroma tam, kad vaizdas apimtų visą ekraną. Tai vadinama vaizdu, išsiplečiančiu už ekrano rodymo ribų (angl. „overscan“). 
English: The screen is too big for the image. This is a common problem with LCD screens, where the image is displayed on the screen, but the edges of the image are not visible. This is because the image is displayed on the screen, but the edges of the image are not visible. This is because the image is displayed on the screen, but the edges of the image are not visible. This is because the image is displayed on the screen, but the edges of the image are not visible.","This is because the image is displayed on the screen, but the edges of the image are not visible. This is a common problem with LCD screens, where the image is displayed on the screen, but the edges of the image are not visible. The screen is too big for the image."
Vokiečių povandeniniai laivai buvo vadinami „U Boat“. Vokiečiai povandeninius laivus gerai navigavo ir valdė.,"Lithuanian: Vokiečių povandeniniai laivai buvo vadinami „U Boat“. Vokiečiai povandeninius laivus gerai navigavo ir valdė. 
English: The Lithuanian U-boat was built in Germany. The U-boat was used to navigate and to defend the country.
Lithuanian: Vokiečių povandeniniai laivai buvo vadinami „U Boat“. Vokiečiai povandeninius laivus gerai navigavo ir valdė.",Vokiečiai povandeninius laivus gerai navigavo ir valdė. Lithuanian: Vokiečių povandeniniai laivai buvo vadinami „U Boat“. The Lithuanian U-boat was built in Germany. The U-boat was used to navigate and to defend the country.
"Nors jo fizinė būsena gali keistis, cheminė sudėtis išlieka tokia pati.","Lithuanian: Nors jo fizinė būsena gali keistis, cheminė sudėtis išlieka tokia pati. 
English: The road to the forest is long, but the path is easy to follow. 
Lithuanian: Nors jo fizinė būsena gali keistis, cheminė sudėtis išlieka tokia pati. 
English: The road to the forest is long, but the path is easy to follow. 
Lithuanian: Nors jo fizinė būsena gali keistis, cheminė sudėtis išlieka tokia pati. 
English: The road to the","The road to the forest is long, but the path is easy to follow. Lithuanian: Nors jo fizinė būsena gali keistis, cheminė sudėtis išlieka tokia pati."
"Paviršiaus įtemptis atsiranda todėl, kad vandens paviršiuje esančios vandens molekulės viena kitą traukia daug stipriau nei virš jų esančios oro molekulės.","Lithuanian: Paviršiaus įtemptis atsiranda todėl, kad vandens paviršiuje esančios vandens molekulės viena kitą traukia daug stipriau nei virš jų esančios oro molekulės. 
English: Paviršiaus įtemptis atsiranda todėl, that the paviršius molecule is a mixture of two different molecules, one of which is a mixture of two different atoms. 
The word paviršiaus is a compound of the words paviršius and temptis. Paviršius is a compound of the words paviršius and viena. Paviršius is a compound of the words paviršius and kitą. Pav","The word paviršiaus is a compound of the words paviršius and temptis. Pav Paviršius is a compound of the words paviršius and kitą. Paviršiaus įtemptis atsiranda todėl, that the paviršius molecule is a mixture of two different molecules, one of which is a mixture of two different atoms. Paviršius is a compound of the words paviršius and viena."
"Viena dažniausiai pasitaikančių problemų bandant konvertuoti filmą į DVD formatą yra tai, kad vaizdas išsiplečia už ekrano rodymo ribų.","Lithuanian: Viena dažniausiai pasitaikančių problemų bandant konvertuoti filmą į DVD formatą yra tai, kad vaizdas išsiplečia už ekrano rodymo ribų. 
English: The conversion of film to DVD format is a problem that is faced by many people, because the quality of the image is not as good as the original.","The conversion of film to DVD format is a problem that is faced by many people, because the quality of the image is not as good as the original."
"Visų pirma teigiama, kad galima nustatyti, ar žmogus meluoja, teisingai aiškindamas mikroraiškas.","Lithuanian: Visų pirma teigiama, kad galima nustatyti, ar žmogus meluoja, teisingai aiškindamas mikroraiškas. 
English: The Lithuanian government has decided to allow the use of microchips in the identification of animals, in order to prevent the illegal trade of animals.
Lithuanian: Visų pirma teigiama, kad galima nustatyti, ar žmogus meluoja, teisingai aiškindamas mikroraiškas. English : The Lithuanian government has decided to allow the use of microchips in the identification of animals, in order to prevent the illegal","The Lithuanian government has decided to allow the use of microchips in the identification of animals, in order to prevent the illegal trade of animals. Lithuanian: Visų pirma teigiama, kad galima nustatyti, ar žmogus meluoja, teisingai aiškindamas mikroraiškas. English : The Lithuanian government has decided to allow the use of microchips in the identification of animals, in order to prevent the illegal"
Auksą galima suformuoti į įvairiausias formas. Jį galima valcuoti į mažytes formeles.,"Lithuanian: Auksą galima suformuoti į įvairiausias formas. Jį galima valcuoti į mažytes formeles. 
English: The form of the verb is changed according to the person. The form of the verb is changed according to the person.",The form of the verb is changed according to the person.
