index_id,category,text
993,entertainment,"Lêbelê, di mehên zivistanê de xweşikîyek û cazîbeyeke wan a cihê heye, gelek ji navendên girî bi awayê têr berfê dikişîne û çalakîyên wek şemetokê û snowbordê pêşkêş dike."
755,entertainment,"Ev otêl cihên wisa bûn, ku zengîn û navdar dikaribûn herinê û xwarin û civata wan ya şevê xweş bû."
431,geography,"Sê alîyên Tirkîyeyê bi deryayan ve pêçandî ye: li rojava Deryaya Egeyê, li bakur Deryaya Reş û li başûr Deryaya Sipî."
1692,geography,Cîhên fireh ên bêtir li bakur gelek firknifûs in û hin ji wan hema hema siriştên hov ên bêdeng in.
1205,health,"Danielle Lantagne pisporeke NY a nexweşiyan diyar kir, ku belavbûn dibe ku bi riya hêzên aşitiyê pêk hatibe."
1203,health,"Berî hatina leşkeran, serê Haîtîyê ji 1800-an ve bi nexweşînan re neêşîyabû."
1936,politics,"Di 1994an de ev pevçûn bû sedema bi xwe ragihandina Komara Transnistriyayê li rojhilatê Moldowyayê, ku xwedî hikûmet û dirav e lê ji aliyê tu endamê NY ve nehatiye naskirin."
280,politics,"Birêxirên protestoyê gotin li bajarên wek Berlînê, Kolnê, Hambûrgê û Hanoverê hema hema 100.000 kes peyda bûne."
403,science/technology,"Di destpêka şerî de bi pirranî li jora deryayê gerîyan, lêbelê hingî radar bi pêş ve çûn û bêtir rast bûn, jêrderya, ji bo neyên dîtin mecbûr man di binê avê de bimînin."
1592,science/technology,"Hingî zanîna Yûnanê kêm bû, Rojava, xwe dît ku ew ji feylesofîya Yûnanê û kokên wê yên zanistî veqetîyaye."
555,sports,"Sporvan, bera feydeyê nebînin jî dikarin bi xwe bihisin berhemekê bijartine."
195,sports,Massa dê li derve bimîne bi kêmayî ji bo maweya mayî ya demsala 2009-an.
688,travel,Seredêrên zemanê wan sînorkirî ye çêtir e ku zemanê xwe li cîhekî din bibuhurînin.
1764,travel,"Wekî din, hişyar bin ku bêhn bala hirçan û ajalên din yên kûvî dikşîne, lewra dûr bisekinin ji hilgirtin yan jî pijandina xwarinên bibêhn, û kampê paqij bihêlin."
