index_id,category,text
993,entertainment,Slík fjallþorp búa hins vegar yfir annarri fegurð og töfrum yfir vetrartímann. Oft snjóar mikið í fjallaþorpunum og þar er hægt að leggja stund á vetraríþróttir eins og að fara á skíði eða snjóbretti.
755,entertainment,Þetta eru hótel þar sem þeir ríku og frægu þess tíma gistu og oft var boðið upp á fágaðan mat og næturlíf.
431,geography,"Tyrkland er með höf á þrjá vegu: að vestan Eyjahaf, að norðan Svartahaf og að sunnan Miðjarðarhaf."
1692,geography,Stór svæði lengra norður eru nokkuð strjálbýl og sum eru næstum óbyggð víðerni.
1205,health,"Danielle Lantagne, sérfræðingur Sameinuðu þjóðanna í sjúkdómum, sagði að útbreiðslan hafi líklega verið af völdum friðargæsluliðanna."
1203,health,Haítí hafði ekki verið í neinum sjúkdómstengdum vandamálum síðan á 1. áratug 19. aldar fyrir komu hermannanna.
1936,politics,"Árið 1994 leiddu þessi stríðsátök til stofnunar hins sjálfskipaða lýðveldis Transnístríu í Austur-Moldavíu sem hefur eigin ríkisstjórn og gjaldmiðil, en er ekki viðurkennt af neinu aðildarríkja Sameinuðu þjóðanna."
280,politics,"Skipuleggjendur mótmælanna sögðu að um 100.000 manns hefðu mætt í þýskum borgum á borð við Berlín, Köln, Hamborg og Hannover."
403,science/technology,Í upphafi styrjaldarinnar ferðuðust þeir aðallega eftir yfirborði sjávar en eftir því sem ratsjáin þróaðist og varð nákvæmari urðu kafbátarnir að sigla neðansjávar til að koma í veg fyrir að þeir sæjust.
1592,science/technology,Eftir því sem þekking á grísku dvínaði misstu Vesturlönd tengsl við heimspekilegar og vísindalegar rætur grískrar menningar.
555,sports,Íþróttafólk gæti kosið eina vöru umfram aðrar jafnvel þótt enginn sérstakur ávinningur felist í henni.
195,sports,Massa verður frá það sem eftir lifir tímabilsins 2009.
688,travel,Gestir sem hafa takmarkaðan tíma ættu heldur að eyða tíma sínum annars staðar.
1764,travel,Þar að auki verður þú að hafa í huga að lykt laðar að bjarndýr og annað dýralíf og því skaltu forðast að hafa með þér eða elda matvæli með sterkri lykt og ganga úr skugga um að halda tjaldbúðunum hreinum.
