index_id,category,text
993,entertainment,"Efela, ba na le bo botse le bogogedi bjo fapanego ka nako ya marega, meboto e amogela lehlwa le le botse le lentši le go abelana ka mediro ya go swana le go fofa lehlweng le go kitima lehlweng."
755,entertainment,"Dihotele tše e be e le moo bahumi le batsebalegi ba mehleng yeo ba dulago, gomme gantši ba eja gabotse le bophelo bja bošego."
431,geography,"Turkey e dikaneditšwe ke mawatle mahlakoreng a mararo: Lewatle la Aegean go ya go bodikela, Lewatle le Leso go ya leboa le Lewatle la Mediterranean go ya borwa."
1692,geography,Mafelo a magolo go ya pele lebowa a tletše gomme a mangwe a kgauswi le go tloša diphedi tša nageng.
1205,health,"Danielle Lantagne, setsebi sa bolwetši sa UN, o boletše gore phatlalalo e hlotšwe ke badirakhutšo."
1203,health,"Pele ga go fihla ga madira, Haiti e be e sa ka ya kopana le mathata a go amana le kokwanahloka go tloga ka bo 1800."
1936,politics,"Ka 1994, kgohlagano ye e išitše go hlolo ya repaboliki ya Transnistria ya maitirelo go la bodikela bja Moldova, yeo e nago le mmušo wa yona le tšhelete ya wona efela ga e elwehloko ke maloko a dinaga tša UN."
280,politics,"Babeakanyi ba mogwanto ba boletše gore batho ba 100,000 ba tlile ditoropong tša German bjalo ka Berlin, Cologne, Hamburg, le Hanover."
403,science/technology,"Mathomong a ntwa ba be ba sepelela kudu go ya bogodimo bja lewatl, efela ge radar e thoma go tšwelapele gomme e thoma go nepathwii dikepe tša ka fase ga meetse di gapeletšegile go ya ka fase ga meetse go efoga go bonwa."
1592,science/technology,"Bjale ka ge tsebo ya Greek e fokotšega, Bodikela bo ikhweditše bo kgautšwe go tšwa go medung ya yona ya filosofi le tša mahlale."
555,sports,Dibapadi di ka ikwela di nyaka setšweletšwa le ge se sa tšweletši meputso ya nnete.
195,sports,Massa o tlo tšwa sehleng sa 2009 kamoka.
688,travel,Baeti ba go ba le nako ye nnyane go ka ba kaone ge ba ka fetša nako ya bona go gongwe.
1764,travel,"Go tlaleletša, hlokomela gore menkgo e goga dibera le diphoofolo tše dingwe tša naga, kafao efoša go rwala goba go apea dijo tša menkgo gomme o dule o hlwekišitše kampa."
