index_id,category,text
993,entertainment,"'S Winters bezitten ze echter een andere, maar even charmante schoonheid. Veel bergstations krijgen een flinke laag sneeuw, zodat u er kunt skiën en snowboarden."
755,entertainment,In deze hotels verbleven de rijken en de beroemdheden en ze boden vaak een verfijnd eet- en uitgaansleven.
431,geography,"Turkije grenst aan drie kanten aan een zee: de Egeïsche Zee aan de westkant, de Zwarte Zee aan de noordkant en de Middellandse Zee in het zuiden."
1692,geography,Verder noordwaarts zijn grote gebieden vrij dunbevolkt en een deel van deze gebieden is zelfs vrijwel onbewoonde wildernis.
1205,health,"Volgens Danielle Lantagne, een VN-deskundige op het gebied van de ziekte, is de uitbraak waarschijnlijk veroorzaakt door de vredestroepen."
1203,health,"Haïti had sinds 1800 geen last gehad van de ziekte, tot de troepen arriveerden."
1936,politics,"In 1994 leidde dit conflict tot de totstandkoming van de zelfbenoemde republiek van Transnistrië in het oosten van Moldavië. Deze republiek heeft haar eigen overheid en valuta, maar wordt niet erkend door de leden van de VN."
280,politics,"Volgens de organisatoren van het protest waren er circa 100.000 mensen aanwezig in Duitse steden zoals Berlijn, Keulen, Hamburg en Hannover."
403,science/technology,"In de eerste fase van de oorlog bewogen ze zich vaak drijvend voort, maar toen de radarontwikkelingen tot een grotere nauwkeurigheid leidden, moesten de onderzeeboten duiken om ongezien te blijven."
1592,science/technology,Het Westen snapte de Griekse filosofie en wetenschap steeds minder doordat de kennis van het Grieks afnam.
555,sports,"Atleten kunnen het gevoel hebben de voorkeur te geven aan een product, zelfs al heeft dat product geen echte voordelen."
195,sports,Massa doet zeker de rest van het seizoen van 2009 niet meer mee.
688,travel,"Bezoekers die krap in de tijd zitten, kunnen beter ergens anders naartoe gaan."
1764,travel,"Bovendien moet u zich ervan bewust zijn dat geuren beren en andere wilde dieren aantrekken, dus vermijd het dragen of koken van geurend voedsel en houd de kampeerplek schoon."
