index_id,category,text
993,entertainment,"Ona ou, mena wanake ungi na mĩthea ingi ivinda ya uthithu ila iima ingi syina ĩa mbingi na syindu mbingi sya kwika ta kũsiũũka ĩanĩ."
755,entertainment,"Maoteli aa mai vala athui na ala mai nguma ma umunthi methwa mekalaa, na maina liu wa wioo museo na maisa ma wioo maseo."
431,geography,"Turkey ithyululitwe ni ukanga ngaliko itatu: Ũkanga wa Aegean ngaliko ya ulwe, Ukanga mwiu ngaliko ya iulu na ukanga wa Mediterranean ngaliko ya itheo."
1692,geography,Isio nene ngaliko ya iulu yii andu aingi na ingi ni itheka.
1205,health,Musomi uwau uu wa UN etawa Danielle Lantagane aisye uwau uu waetiwe ni asũvĩi ma mũuo.
1203,health,"Mbee wa kuvika kwa jeshi, Haiti ndyambite kwona mathina makonanity'e na uwau usu kuma myaka ya 1800."
1936,politics,"Mwaka wa 1994, maũemano aya nĩmatũmĩe kũseũvw'a nthĩ ya Transnistria kũũ ũmĩlonĩ wa sũa wa Moldova, ĩla yĩthaa na silĩkalĩ yayo na mbesa syoo ateo ĩyĩsĩkanĩwe nĩ nthĩ ona ĩmwe sya UN."
280,politics,"Ombany'a ma maandamano asu maisye andu ta 100,000 nimanaumilile misyini ya German ta Berlin, Cologne, Hamburg, na Hanover."
403,science/technology,Mwambiioni wa kaũ matembeaa muno ulũ wa ukanga indĩ ila ngasi yaambie kuseuvya na kitha nyĩ nzeo maendie nthini wa kiwũ ni kenda maikonekane.
1592,science/technology,"O ũndũ ũmanyĩ wa Ngiliki watheeie, andu ma ũthũĩlonĩ wa sũa meyĩthĩĩye maumitw'e mĩaonĩ ya Greek na syĩndũnĩ sya saenzi."
555,sports,Asembi no mew'e mendeew'a ni kindu onakethwa syiina utethyo mwianiu kwoo.
195,sports,Masa ikaũma mwaka wa 2009.
688,travel,Aeni mena ivinda inini nimo methwa me vaseo kutumia ivinda yoo me vandu vangi.
1764,travel,"Kwongela, ithwa wisuvie munungo nukusasya nzui na nyamu ingi sya kitheka, kwoou eka ukua kana kuua maliu mena munungo na uyithwa na kambi ntheu."
