index_id,category,text
993,entertainment,သို့ရာတွင်၊ ၎င်းတို့၌ ဆောင်းရာသီအတောအတွင်း မတူညီသော အလှအပနှင့် ဆွဲဆောင်မှုများရှိကြပြီး၊ တောင်ကုန်းများပေါ်တွင် နှင်းများထူထပ်စွာကျရောက်ခြင်းကြောင့် နှင်းလျောစီးခြင်းနှင့် နှင်းလျောစီးဘုတ်စီးခြင်းတို့ကို ပြုလုပ်နိုင်သည်။
755,entertainment,"""""""ယင်းဟိုတယ်များသည် ယနေ့ခေတ် ချမ်းသာသူများနှင့် နာမည်ကြီးသူများ တည်းခိုကြမည့်နေရာများဖြစ်ပြီး အကောင်းစား စားသောက်ပွဲများနှင့် ညပိုင်းဖျော်ဖြေမှုကို မကြာမကြာ ရရှိနိုင်သည်။"""""""
431,geography,တူရကီကို အနောက်ဘက်တွင် Aegean ပင်လယ်၊ မြောက်ဘက်တွင် ပင်လယ်နက်နှင့် တောင်ဘက်တွင် မက်ဒီတာရေးနီးယန်းပင်လယ်တို့ဖြင့် နေရာသုံးဖက်တွင် ပင်လယ်များဖြင့် ဝန်းရံထားပါသည်။
1692,geography,မြောက်ပိုင်းဘက် ကြီးမားသော ဧရိယာများသည် နေထိုင်သူများ ပြန့်ကျဲနေပြီး အချို့မှာ အသုံးမပြုသော အရိုင်းမြေသက်သက်ဖြစ်သည်။
1205,health,UN ကျွမ်းကျင်ရောဂါဗေဒပညာရှင် ဒန်နီလာလန်းတေ့နီး မှ ကူးစက်ပျံ့ပွားမှုသည် ငြိမ်းချမ်းရေးထိန်းသိမ်းသူများကြောင့် ဖြစ်ပွားခြင်းဖြစ်နိုင်သည်ဟု ပြောဆိုခဲ့ပါသည်။
1203,health,စစ်သားများ မရောက်မီ ဟေတီက ၁၈၀၀ ခုနှစ်မှစ၍ ရောဂါနှင့်ဆိုင်သော ပြဿနာများကို ရင်ဆိုင်ကြုံတွေ့ခဲ့ရသည်။
1936,politics,၁၉၉၄ ခုနှစ်တွင်၊  ၎င်း၏ ကိုယ်ပိုင်အစိုးရနှင့် ငွေကြေးရှိသော်လည်း UN အဖွဲ့ဝင်နိုင်ငံများ၏ အသိအမှတ်ပြုခြင်းကိုမခံရသော အရှေ့ပိုင်း မော်လ်ဒိုဗာတွင် ၎င်းပဋိပက္ခသည် မိမိဘာသာကြေငြာ၍ပြဌာန်းတောင်းဆိုသည့် ထရန်နီးရှားပြည့်သူ့နိုင်ငံ ဖြစ်ပေါ်လာစေရန်အတွက် ဦးတည်ခဲ့သည်။
280,politics,"ဆန္ဒပြပွဲ၏ စည်းရုံးရေးမှူးများက လူဦးရေ ၁၀၀,၀၀၀ သည် ဘာလင်၊ ကိုလုံး၊ ဟမ်းဘာ့ဂ်နှင့် ဟန်နိုဗာကဲ့သို့ ဂျာမန်မြို့ကြီးများအတွင်း ထွက်ပေါ်လာခဲ့ကြောင်း ပြောဆိုခဲ့သည်။"
403,science/technology,စစ်ပွဲအစပိုင်းတွင် ရေငုပ်သင်္ဘောများသည် ပင်လယ်ရေပြင်အထက်ပိုင်းတွင် အများဆုံး သွားလာခဲ့ကြသော်လည်း ရေဒါစနစ်သည် ဖွံ့ဖြိုးလာပြီး ပိုမိုတိကျလာသည့်အတွက် ၎င်းတို့အား မမြင်တွေ့နိုင်စေရန်အတွက် ရေအောက်၌ သွားလာရန် တိုက်တွန်းခဲ့သည်။
1592,science/technology,ဂရိတို့၏ အသိပညာကျဆင်းလာသောကြောင့် အနောက်အုပ်စုသည် ဂရိတို့၏ ဒဿနိကဗေဒနှင့် သိပ္ပံရေသောက်မြစ်များမှ လမ်းခွဲသွားခဲ့ကြောင်း တွေ့ရသည်။
555,sports,ကုန်ပစ္စည်းတစ်ခုသည် အမှန်တကယ် အကျိုးမပြုသည့်တိုင် အားကစားသမားများက ကြိုက်နှစ်သက်မိသည်ဟု ခံစားရနိုင်သည်။
195,sports,မက်စ်စ သည် အနည်းဆုံး ကျန်ရှိနေသော ၂၀၀၉ ရာသီအတွက်အပိုင်းများတွင် ပါဝင်မည်မဟုတ်ပါ။
688,travel,အချိန် အကန့်အသတ်ရှိသော ဧည့်သည်များသည် ၎င်းတို့၏အချိန်ကို အခြားနေရာတွင် ကုန်ဆုံးရန် အကောင်းဆုံးဖြစ်ပါလိမ့်မည်။
1764,travel,ထို့အပြင် ဝက်ဝံများနှင့် အခြားသားရိုင်းများကို ဆွဲဆောင်သည့် ရနံ့များကို သတိပြုရန်ရှိသဖြင့် ရနံ့ပြင်းထန်သော အစားအစာများကို သယ်ယူခြင်း သို့မဟုတ် ချက်ပြုတ်ခြင်းကို ရှောင်ကြဉ်၍ စခန်းကို အမြဲသန့်ရှင်းထားပါ။
