index_id,category,text
993,entertainment,"Jednak zimōm majōm ône inkszo zorta piykna i uroku, a moc sztelōw gōrskich dostowo zdrowe wielości śniega i ôferuje take atrakcyje jak skijstwo i snowboarding."
755,entertainment,"Hotele te były placym, co w nim ôstowali bogaci i sławni tamtyjszego czasu, czynsto ôferowały ône wykwintne jodła i życie nocne."
431,geography,"Turcyjo je ôbtoczōno morzami z trzech strōn: Morzym Egejskim ôd zachodu, Morzym Czornym ôd pōłnocy i Morzym Strzōdziymnym ôd połednio."
1692,geography,"Sroge przestrzyństwa położōne dalij na pōłnoc sōm doś słabo zaludniōne, a niykere z nich to bezma niyzamieszkane dzicze."
1205,health,"Danielle Lantagne, ekspert ÔZN do sprow niymocy, stwiyrdziōł, że wybuch bōł nojpewnij spowodowany ôd siył pokojowych."
1203,health,Przed przibyciym wojsk Haiti niy naszło problymōw swiōnzanych ze niymocōm ôd XIX stolecio.
1936,politics,"W 1994 r. tyn kōnflikt dokludziōł do nastōnio samozwańczyj Naddniestrzańskij Republiki we wschodnij Mołdawiji, co mo włosny regyrōnek i waluta, ale niy ma uznowano bez żodyn kroj czōnkowski ONZ."
280,politics,"Ôrganizatory protestu pedzieli, co kole 100 000 ludzi pokozało sie w niymieckich miastach takich jak Berlin, Kolōnijo, Hamburg i Hanower."
403,science/technology,"Na zaczōntku wojny szify podwodne poruszały sie z wiynksza na powiyrzchni morza, ale społym z rozwojym radaru i wzrōstym jego akuratności, były zmuszōne schodzić pod woda, coby uniknōńć wykrycio."
1592,science/technology,"Społym ze spodkym znajōmości greckigo, Zachōd ôdetnōł sie ôd swojich greckich korzyni filozoficznych i naukowych."
555,sports,"Szportowcy mogōm czuć, iże wolōm dany produkt, nawet jeźli niy przinosi ôn żodnych ryalnych korziści."
195,sports,Massa mo być niyôbecny co nojmynij do kōńca sezōnu 2009.
688,travel,Turysty z ôgraniczōnōm wielościōm czasu winni spyńdzić go kaj indzij.
1764,travel,"Pōnadto pamiyntej, iże wōnie prziciōngajōm niedźwiedzie i inksze dzike zwiyrzynta, tōż unikej noszynio abo warzynio wōniajōncych jodeł i utrzimuj lager w czystości."
