index_id,category,text
993,entertainment,"Gidheadh, tha a’ mhaise is eireachdas aca ag atharrachadh thar a’ gheamhraidh nuair a gheibh mòran de na h-ionadan-beinne gu leòr sneachda airson spòrsan leithid sgìthidh is bòrdadh-sneachda a thabhann."
755,entertainment,Bhiodh daoine beartach is ainmeil an latha a’ fuireach anns na taighean-òsta seo agus gu tric bha fìor dheagh bhiadh agus deagh bheòthalachd-oidhche ann.
431,geography,"Tha muir air trì taobhan na Tuirce: Am Muir Àigeanach san iar, am Muir Dubh mu thuath agus am Muir Meadhanach mu dheas."
1692,geography,Is gann de shluagh a tha na ceàrnan mòra nas fhaide tuath agus cuid dhiubh nam fàsaichean cha mhòr gun àiteach.
1205,health,"Dh’aithris Danielle Lantagne, eòlaiche nan Dùthchannan Aonaichte air a’ ghalar, gur e na glèidheadairean-sìthe as dòcha a dh’adhbhraich sgaoileadh a’ ghalair."
1203,health,"Mus do ràinig na feachdan, cha robh duilgheadasan aig Haidhti leis a’ ghalar on 19mh linn dheug."
1936,politics,"An 1994, dh’adhbhraich an cogadh seo gun deach Poblachd Transnistria fhèin-ainmeachadh ’s a chruthachadh ann an taobh an ear Mholdòbha. Tha a riaghaltas is ruith-airgid aice fhèin ach chan eil i air a h-aithneachadh le ball sam bith de na Dùthchannan Aonaichte."
280,politics,"Thuirt na daoine a chuir togail na fianaise air chois gun tàinig mu 100,000 duine ann am bailtean Gearmailteach mar Bherlin, Cologne, Hamburg agus Hanòbhar."
403,science/technology,"Mu thùs a’ chogaidh bhiodh iad mar bu trice a’ siubhal air uachdar a’ chuain, ach nuair a dh’fhàs an ràdar nas adhartaiche ’s nas cuimsiche, b’ fheudar do na bàtaichean-aigeil a dhol fo uisge gus nach fhaicteadh iad."
1592,science/technology,"Mar as motha a bha eòlas air a’ Ghreugais a’ crìonadh, ’s ann nas motha a bha an àird an Iar air a dealachadh o a freumhan feallsanachail is saidheansail Greugach."
555,sports,Dh’fhaoidte gum b’ fheàrr bathar air choireigin le lùth-chleasaiche fiù mur eil e a’ toirt dhaibh buannachd an da-rìribh.
195,sports,Tha dùil ann gum bi Massa a-mach às na farpaisean fad an còrr de sheusan 2009 aig a’ char as ghiorra.
688,travel,Bhiodh e na b’ fheàrr do luchd-turais aig nach eil ach beagan ùine a bhith a’ cur seachad tìde ann an àiteachan eile.
1764,travel,"A bharrachd air seo, bithibh mothachail gum bi fàilidhean a’ tàladh mhathan agus fiadh-bheatha eile, agus mar sin feuch gun a bhith a’ giùlan no a’ còcaireachd biadh le fàileadh làidir agus cùm an campa glan."
