index_id,category,text
993,entertainment,"हालांकि, सर्दिमन के दौरान उंकर करा एक अलग तरह के सुंदरता अउ आकर्षण हवय, जेमे कई पहाड़ी स्टेशनमन में बर्फ के स्वस्थ मात्रा मिलत हवय अउ स्कीइंग अउ स्नोबोर्डिंग जैसी गतिविधिमन के पेशकश होत हवय।"
755,entertainment,"ये होटल रहिस जिहां अमीर अउ दिन के प्रसिद्ध मनखे मन ठहरत रहिस, अउ अक्सर बढ़िया भोजन अउ नाइटलाइफ़ होत रहिस।"
431,geography,"तुर्की तीन तरफ समुद्र ले घिरा होइस हवय : पश्चिम में एजियन सागर, उत्तर में काला सागर अउ मध्य में भूमध्य सागर दक्षिण में।"
1692,geography,आगे उत्तर म बड़े क्षेत्र काफी कम आबादी वाले हे अउ कुछ लगभग निर्जन जंगल हे।
1205,health,बीमारी के बारे म संयुक्त राष्ट्र के विशेषज्ञ डेनियल लान्टेने हर कहिस कि एखर प्रकोप शांति सैनिकमन के कारण होए रहिस।
1203,health, हैती ल 1800 के दशक ले इ बीमारी ले संबंधित परेशानी के सामना सैनिकमन के आए ले पहीली नी करना पडे रहिस।
1936,politics,"1 99 4 में, इ संघर्ष हर पूर्वी मोल्दोवा में स्वयं घोषित ट्रांसनिस्ट्रिया गणराज्य के निर्माण करिस, जेखर अपन सरकार अउ मुद्रा हवय लेकिन कोन्‍हो भी संयुक्त राष्ट्र के देश से मान्यता नी मिले हवय।"
280,politics,"विरोध के आयोजकमन ह कहिन कि बर्लिन, कोलोन, हैम्बर्गर आऊ हनोवर जइसे जर्मन सहर म अंताज म 100,000 लोगन आए हे।"
403,science/technology,"युद्ध के शुरुआत में वे ज्सुरताातर समुद्र के शीर्ष म यात्रा करत रहिन, लेकिन रडार हर विकास करना शुरू करिस अउ अधिक सटीक बने बर पनडुब्बिमन ल देखे ले बचने बर पानी के खाल्‍हे जाने बर मजबूर होना परीस।"
1592,science/technology,"जइसा-जइसा ग्रीक के ज्ञान कम होत गइस, पश्चिम हर खुद ल ग्रीक दार्शनिक अउ वैज्ञानिक जड़ मन ले कटा हुआ पाइस।"
555,sports,"एथलीट महसूस कर सकत हंवय कि ओमन कोन्हो उत्पाद ल पसंद करत हंवय, भले ही ओ कोनो वास्तविक लाभ नी दे।"
195,sports,मस्सा कम ले कम 2009 सीज़न के बाकी हिस्सों बर बाहर होने की वजह ले हवय।
688,travel,सीमित बेरा वाले आगंतुक मन बर बेहतर होही कि ओमन अपन समय कहीं अउ बिताएं।
1764,travel,"एकर अलावा, ये बात ले अवगत राहो कि गंध भालू अउ दूसर वन्यजीव मन ला आकर्षित करथे, एकर सेती गंधयुक्त खाद्य पदार्थ ले जावो या पकाये जाने से बचो अउ एक स्वच्छ शिविर रखव।"
