index_id,category,text
993,entertainment,"Go tswa go le jalo, bana le bontle jo bo sa tshwaneng le go kgatlhisa ka mariga, le mafelo a dithaba a bonang sefako se se itekanetseng e bile a fana ka metshameko e tshwana le skiing le snowboarding."
755,entertainment,"Diotela tse ke kwa go tsone go neng go nna bahumi le batho ba ba itsegeng thata ba nako eo, mme e bile go le ga ntsi di rekisa dijo tsa maemo a a kwa godimo gape di na le mafelo a maitiso a a haphegileng."
431,geography,"Turkey e potapotilwe ke mawatle mo matlhakoreng a mararo: Lewatle la Aegean go ela ka fa Bophirima, Lewatle le Lentsho go ela ka kwa bokone le Lewatle la Mediterranean go ela ka kwa Borwa."
1692,geography,Mafelo a mantsi a bokone ga a na batho ba bantsi mme e bile mangwe a one ke sekeka hela se monka se se nang batho.
1205,health,"Danielle Lantagne, moitse wa malwetse wa Lekgotla la Dichaba tse di Kopaneng, o bontshitse go re go runya ga bolwetse go ka tswa go bakilwe ke babolokakagiso."
1203,health,"Pele ga kgorogo ya masole, Haiti e ne e ise e itemogele mathata a a malebana le bolwetse ga e sale ka dingwaga tsa bo-1800."
1936,politics,"Ka ngwaga wa 1994, kgotlhang e e tlhodile boikemelo jwa Transinistria Republic kwa botlhaba jwa Maldova, kwa go nang le puso e e leng ya yona le madi a naga ya teng, mme fela ga tlhomamisiwa ke leloko lepe la UN."
280,politics,"Barulaganyi ba tshupetso eno ba boletse go re go tsile batho ba e ka nnang ba 100,000 mo ditoropong tse di jaaka Berlin, Cologne, Hamburg, le Hanover."
403,science/technology,"Kwa tshimologong ya ntwa bontsi jwa sebaka di ne di tsamaya mo godimo ga lewatle, mme fa didiriswa tsa go tsibosa di simolola go tlhabololwa le go nepa dilo le go feta, dikepe tsa ka fa tlase ga lewatle di ne tsa patelesega go ya kwa tlase ga metsi go tila go re di seka tsa bonwa."
1592,science/technology,"Fa kitso ya se-Gerika e ntse e fokotsega, batho ba mafatshe a Bophirima, ba ne ba iphitlhela ba sa tlhole ba na le kamano le dithutego tsa se-Gerika le metheo ya maranyane ya teng."
555,sports,Batsayakarolo ba metshameko ba ka nna ba ikutlwa e ka re ba rata setlhagiswa se se rileng le fa se sena mesola epe mo go bone.
195,sports,Massa o tlile go tshwanela go tswa bobotlana go fitlhela setlha sa 2009 se fela.
688,travel,"Baeti ba ba se nang nako e ntsi, go botoka ba dirisa nako ya bone go sele."
1764,travel,"Mo godimo ga moo, ela tlhoko go re menkgo e ngoka dibera le diphologolo tse dingwe tsa naga, ka jalo tila go tshola kgotsa go apaya dijo tse di nang le menkgo mme o boloke kampa e le phepa."
