index_id,category,text
993,entertainment,مع ذلك، يتمتعون بنوع مختلف من الجمال والسحر خلال الشتا، وتنزل كميات كبيرة من الثلج على العديد من محطات التلال وتقام أنشطة كالتزحلق والتزلج على الجليد.
755,entertainment,كانت هذي  الفنادق هي المكان اللي ينزلون بي الأغنياء والمشاهير بحينها، وغالباً ما كان عدهم أكل طيب وحياة ليلية.
431,geography,تركيا تحوطها البحار من تلث جهات: بحر إيجه من الغرب ، والبحر الأسود من الشمال والبحر الأبيض المتوسط من الجنوب.
1692,geography,المناطق الكبيرة بالشمال هي مناطق قليلة السكان نوعا ما وقسم منها مأهول تقريبا.
1205,health,صرحت دانييلا لانتين، إحدى خبراء المرض التابعين للأمم المتحدة أنو على الأكثر سبب انتشار المرض هو قوات حفظ السلام.
1203,health,قبل وصول القوات، ما واجهت هايتي مشاكل متعلقة بالمرض من القرن التاسع عشر.
1936,politics,بسنة 1994 أدى هذا النزاع إلى تأسيس جمهورية ترانسنيستريا اللي نصبت نفسها بنفسها بشرق مولدوفا، واللي إلها حكومتها و عملتها الخاصة إلا أنها غير معترف بيها من قبل أي دولة عضو بالأمم المتحدة.
280,politics,"كَال منظمي التظاهرات إن حوالي 100000 شخص حضروا  بعدة مدن ألمانية على سبيل المثال:- ""برلين"" و""كولوني"" و""هامبورغ"" و""هانوفر""."
403,science/technology,ببداية الحرب، كانت الغواصات تبحر على سطح البحر، بس لمن بدا الرادار يتطور وصار أدق، اضطرت الغواصات تغوص جوه المي حتى ما تنكشف.
1592,science/technology,بينما انحدرت المعرفة عند اليونانيين، لكَو الغرب نفسهم معزولين عن جذورهم الفلسفية والعلمية اليونانية.
555,sports,احتمال يحسون الرياضيين أنهم يفضلون منتج معين حتى إذا كان ما يوفر منافع حقيقية.
195,sports,من المقرر أن يغيب ماسا لباقي موسم 2009 على أقل تقدير.
688,travel,يُفضل أن يقضي الزوار محدودي الوقت وقتهم بمكان ثاني.
1764,travel,بالإضافة لهذا، انتبه لأن الروائح تجذب الدببة وحيوانات برية أخرى، لذا حاول ما تاخذ أو تطبخ أطعمة بيها ريحة وحافظ على نظافة المخيم.
