index_id,category,text
993,entertainment,"Ichaqa, ukmanmi kachalakuyninqa inallataq munay kaynin ritiy mitapi, aska urqukunayuq chaypin ritikunata chaskin chaymantataq esquí inallataq snowboard nisqapi pukllakun."
755,entertainment,"Kay samanapaq wasikunapis kasqaku qullqisapakuna chaynallataq alli-allin riqsisqa runakuna, ancha allin mikuyniyuq chaynallataq tuta kawsaypas allinpuni."
431,geography,"Turquiaqa mama qachawan muyurisqa kimsa kuchunpi: Egeo qucha quntiman, yana qucha chinchayninman hinataq Mediteraneo quchawan qullanpi."
1692,geography,Hatun kitikunan chinchanman pisi runayuq inallataq kanmi purun kitikuna mana runayuq.
1205,health,"Taq kawsay amachaqkunam unquytaqa kallpachamunkuman karqan nispan nin Dabielle Lantagne, ONU nisqapi unquymanta rimaspa llankaq."
1203,health,"Wallakuna manaraq chayamushaqtin, Haití mana sasachakuyniyuq karan kay onqoywan1800 siglo nisqa pachapi."
1936,politics,"1994 watapi, kay manam tinkunakuyqa aparqan paqarichiyman Transnistria Moldaviaq quntinpi, paypunillataq kamachiqniyuq hinallataq qullqiyuq, manataq riqsisqachu organización de las naciones unidas ( huñusqa suyukuna tinkuchisqa)."
280,politics,"Qapariy allichaqkunaqa niranku yaqapas 100, 000 runa Alemania llaqtakunaman Berlínman, Coloniaman, Hamburgoman, Hanovremanpas hamuy churakusqaku."
403,science/technology,"Hatun awqanakuy qallariptinmi yaku hanayninpi submarinukuna purirqa, ichaqa chay radarkuna qispiruptin submarinukuna yaykurqun mama qucha ukuman purinanpaq."
1592,science/technology,"nañan griegokunaq yachaynin tucucuchkan, occidenti nisqa karunchaquchkan pinsayninta ruraynintawan."
555,sports,"Atletakunaqa munankumanmi huk productuta, chanta manam beneficio realkunata quqtinpas."
195,sports,Massa hawapin kanqa kay puchuq mita tukunankama 2009.
688,travel,pisi pachayuq watukuqkuna aswan allinta tukuychinman pachanta huk llaqtapi.
1764,travel,"chaynaqa, ukukunata apamun qapaykunaqa huk kita uywakunatapas, hina kaptinqa ama apaychu qapariq mikunakunata hinaqa allin pichasqa chuqllata qawariy."
