index_id,category,text
993,entertainment,"Այնուամենայնիվ դրանք ձմռան ընթացքում ունենում են այլ տեսակի գեղեցկություն և հմայք, ու բազմաթիվ լեռնային կայաններ,յան առատությամբ պայմանավորված, առաջարկում են զբաղվել դահուկասահքով և սնոուբորդով:"
755,entertainment,"Այս հյուրանոցներում էին կանգ առնում օրվա հարուստներն ու հայտնիները, և հաճախ բաձրակարգ սնունդ և գիշերային կյանք էին ապահովում։"
431,geography,"Թուրքիան երեք կողմից շրջապատված է ծովերով. Էգեյան ծովը` արևմուտքում, Սև ծովը` հյուսիսում և Միջերկրական ծովը` հարավում:"
1692,geography,"Ավելի հյուսիս ընկած մեծ տարածքները նոսր են բնակեցված, իսկ որոշները գրեթե անբնակ անապատներ են:"
1205,health,"Հիվանդության գծով ՄԱԿ-ի փորձագետ Դանիել Լանտեյնը նշեց, որ հավանաբար խաղաղապահների պատճառով է տեղի ունեցել բռնկումը:"
1203,health,Նախքան զորքերի ժամանումը Հայիթին 1800 թ.-ից ի վեր երբեք չի առնչվել հիվանդության հետ կապված խնդիրների հետ:
1936,politics,"1994-ին այս բախման արդյունքում արևելյան Մոլդովայում ստեղծվեց ինքնահռչակ Տրանսնիստրիա Հանրապետությունը, որն ունի իր իսկ կառավարությունը և դրամը, բայց ՄԱԿ-ի անդամ ոչ մի երկրի այն չի ճանաչել:"
280,politics,"Բողոքի ցույցի կազմակերպիչներն ասացին, որ մոտավորապես 100 000 մարդ է մասնակցել ցույցերին գերմանական այնպիսի քաղաքներում, ինչպիսիք են Բեռլինը, Քյոլնը, Համբուրգը և Հանովերը:"
403,science/technology,"Պատերազմի սկզբում նրանք մեծամասամբ ընթանում էին ծովի վրայով, սակայն ռադարի զարգացման և ավելի ճշգրիտ դառնալու հետ մեկտեղ, սուզանավերը ստիպված էին ջրի տակով գնալ նկատվելուց խուսափելու համար։"
1592,science/technology,Հունարենի իմացության անկման հետևանքով Արևմուտքը կտրվեց իր հունական փիլիսոփայական և գիտական արմատներից:
555,sports,"Մարզիկները կարող են զգալ, որ նրանք նախընտրում են որևէ ապրանքատեսակ, նույնիսկ երբ այն ոչ մի իրական օգուտ իրենց չի տալիս:"
195,sports,Մասսան նախատեսվում է թողարկել գոնե 2009 մնացած խաղաշրջանի համար:
688,travel,Սահմանափակ ժամանակ ունեցող այցելուներն ավելի լավ կլինի իրենց ժամանակը ծախսեն մեկ այլ վայրում:
1764,travel,"Բացի դրանից՝ իմացեք, որ արջերին և այլ վայրի կենդանիների գրավում են հոտերը, ուստի խուսափեք հոտավետ ուտելիքներ ունենալուց կամ պատրաստելուց և մաքուր պահեք ճամբարը:"
