index_id,category,text
993,entertainment,"Kandâa, ala yeke pendere nga na nzoni ye so ayeke nde na ngoi so de asara mingi, na a gbati ndo ti sarango ski ti hoto awara nzoni kota neige nga na amu lege na azo ti sara ngia na ski nga na snowboard."
755,entertainment,"Ando ti lango ni so ayeke ndo so azo ti nginza nga na azo ahinga ala mingi alango da, nga na a mu pendere kobe nga na gigi ti bi."
431,geography,"Turquie ayeke ngoro na a ngu ingo na mbage ti terê ti lo ota. Ngu ingo ti Égée na do, ngu ingo ti vuku na banga na ngu ingo ti Méditerranée mbongo."
1692,geography,Kota ando na banga azo ayeke mingi pepe nga na ambeni ala yeke kota ando ti abasenzi zo alango da pepe.
1205,health,"Danielle Lantagne so a yeke mbeni wa bembe ngo do ti be ndo guigui na legue ti a kobela , a fa a tene a yeke a tourougou ti siriri la a yeke na gounda ti mboupa so."
1203,health,"Kozo ni ti tene a turugu a ga, Haïti a wara pkale ti kobela pepe na ya ti a ngu 1800."
1936,politics,"Na yati ngu 1994, tiringo bira so a zia da na kodoro ses ti Transnistrie a mu iri ti lo-mveni na mbage ti tô ti Moldavie, so ayeke na govenema ti lo nga na nginza ti lo mveni me akodoro kue so ayeke na ONU a hinga lo pepe."
280,politics,"Azo ti lekere ngo gêrë ti tambula so atene so azo100,000 asi na aködörö ti zamani tongana Berlin, Cologne, Hambourg na Hanovre."
403,science/technology,"Na to ngo nda ti bira ni, a la tambula na ndo ti ngu ingo, na yeke na yeke so si radar ni a to nda ti ga ngangu na ti ga mbîrîmbîrî, sa sous-marins a tonda ti linda na gbe ti ngu ti tene a bâa ala a pe"
1592,science/technology,"A hon keu hhingango ye ti a grec a kiri na peke, kodro ti occident a gue da ti kangbi na gunda ti senda ndara na senda kode ti grecques."
555,sports,Awanguru ti loro a lingbi ti tene a ye mbeni ye a hon kue nzoni ni ayeke da pepe.
195,sports,Massa a lingbi ti duti da ande ape na angoi ti mandako ti 2009 ni kue.
688,travel,Agene ayeke na akete ngbonga ayeke nzoni na ala si ala gue ti hu tere ti ala na mbege nde.
1764,travel,"Ahon kue, mo hinga nzoni si fungo ye asara si a ours nga na mbeni anyama ti gigi aga nduru na mo, ni la mo yo ala pepe wala to kobo so a fufungo nga na mo bata ndo ti gigi ti lango ti mo sëni."
