index_id,category,text
993,entertainment,"Lakin qış mövsümündə də fərqli bir gözəllik və cazibədar görüntüyə sahib olurlar, təpələrə bir çox məntəqələrdə böyük miqdarda qar düşdüyünə görə xizək və snoubord sürmək mümkün olur."
755,entertainment,Varlıların və günümüzün məşhurlarının gecələdiyi bu otellərdə çox yaxşı restoranlar və gecə həyatı olur.
431,geography,"Türkiyə, qərbdən Ege dənizi, şimaldan Qara dəniz, cənubdan isə Aralıq dənizi olmaqla, hər üç tərəfdən dənizlərlə çevrələnib."
1692,geography,"Şimaldan başlayan geniş ərazilərdə əhali seyrək məskunlaşıb, bəzi yerlərə isə demək olar ki, insan ayağı dəyməyib."
1205,health,Epidemiyaya sülhməramlıların səbəb olduğunu BMT-nin xəstəliklər üzrə mütəxəssisi Daniele Lanteyn bildirib.
1203,health,"Əsgərlər gəlməzdən əvvəl, Haiti 1880-ci illərdən bəri xəstəlik problemlərinə məruz qalmamışdı."
1936,politics,"Bu münaqişə, 1994-cü ildə şərqi Moldovanın öz hökuməti və valyutası olan, amma BMT-yə üzv olan ölkələrin heç biri tərəfindən tanınmayan öz müstəqiliyini elan edən Dnestryanı Moldav Respublikasının yaranmasına səbəb oldu."
280,politics,"Etiraz aksiyasını təşkil edən şəxslərin dediyinə görə, Almaniyanın Berlin, Köln, Hamburq və Hannover şəhərlərindən təxminən 100000 nəfər bu aksiyaya qoşulub."
403,science/technology,Müharibə yeni başlayanda əsasən suyun üzərində gəzən sualtı qayıqlar radar sistemi inkişaf etdikcə və daha dəqiqləşdikcə görünməmək üçün suyun altına girməyə başladı.
1592,science/technology,"Yunan dilini mənimsəmə səviyyəsi azaldıqca, Qərb yunan fəlsəfəsi və elminin köklərindən tədricən qopmağa başladı."
555,sports,"Atletlər, hər hansı real bir faydası olmasa belə, bir məhsul seçdiklərini hiss edə bilər."
195,sports,Massanın 2009 mövsümünün geriyə qalan oyunlarında iştirak edəcəyi gözlənilmir.
688,travel,Başqa yerdə vaxt keçirmək vaxtı məhdud olan qonaqlar üçün ən ideal variant olardı.
1764,travel,"Bundan əlavə, ayıların və vəhşi həyatın digər heyvanlarının iybilmə qabiliyyətinin yaxşı inkişaf etdiyini unutmayın, ona görə də qoxusu yayılan qidalar gəzdirməyin və ya bişirməyin, həmçinin düşərgəni təmiz saxlayın."
