index_id,category,text
993,entertainment,"ಆದಾಗ್ಯೂ, ಚಳಿಗಾಲದಲ್ಲಿ ಅವರು ವಿಭಿನ್ನ ರೀತಿಯ ಸೌಂದರ್ಯ ಮತ್ತು ಮೋಡಿ ಹೊಂದಿದ್ದಾರೆ, ಜೊತೆಗೆ     ಅನೇಕ ಗಿರಿಧಾಮಗಳು ಆರೋಗ್ಯಕರ ಪ್ರಮಾಣದ ಹಿಮವನ್ನು ಪಡೆಯುತ್ತವೆ ಮತ್ತು ಹಿಮದ ಮೇಲೆ ಪ್ರಯಾಣ ಮಾಡುವಂತಹ ಮತ್ತು ಹಿಮದ ಮೇಲೆ ಜಾರುವಂತಹ ಚಟುವಟಿಕೆಗಳನ್ನು ನೀಡುತ್ತವೆ."
755,entertainment,ಈ ಹೋಟೆಲ್‌ಗಳಲ್ಲಿ ಆ ಕಾಲದ ಶ್ರೀಮಂತರು ಮತ್ತು ಜನಪ್ರಿಯರು ವಾಸಿಸುತ್ತಿದ್ದರು ಮತ್ತು ಆಗಾಗ್ಗೆ ಊಟ ಮತ್ತು ರಾತ್ರಿ ಜೀವನ ಕಳೆಯುತ್ತಿದ್ದರು.
431,geography,"ಟರ್ಕಿಯನ್ನು 3 ಕಡೆಗಳಲ್ಲಿ ಸಮುದ್ರಗಳು ಸುತ್ತುವರೆದಿವೆ: ಪಶ್ಚಿಮಕ್ಕೆ ಏಜಿಯನ್ ಸಮುದ್ರ, ಉತ್ತರಕ್ಕೆ ಕಪ್ಪು ಸಮುದ್ರ ಮತ್ತು ದಕ್ಷಿಣಕ್ಕೆ ಮೆಡಿಟರೇನಿಯನ್ ಸಮುದ್ರ."
1692,geography,ಉತ್ತರ ಭಾಗದಲ್ಲಿರುವ ಹೆಚ್ಚಿನ ಪ್ರದೇಶಗಳು ಕಡಿಮೆ ಜನಸಂಖ್ಯೆಯನ್ನು ಹೊಂದಿವೆ ಮತ್ತು ಕೆಲವು ಜನವಸತಿಯಿಲ್ಲದ ದಟ್ಟಾರಣ್ಯ ಪ್ರದೇಶಗಳಾಗಿವೆ.
1205,health,"ಈ ಕಾಯಿಲೆಯ ನುರಿತ ತಜ್ಞರಾದ ಡೇನಿಯಲ್ ಲ್ಯಾಂಟಾಗ್ನೆ, ಈ ಕಾಯಿಲೆ ಒಮ್ಮೆಲೇ ಹರಡಲು ಶಾಂತಿಪಾಲಕ ಪಡೇಯೇ ಕಾರಣ ಎಂದು ಹೇಳಿದ್ದಾರೆ."
1203,health,"ಸೇನೆಯ ಆಗಮನದ ಮೊದಲು, 1800 ರ ದಶಕದಿಂದಲೂ, ಇಂತಹ ಕಾಯಿಲೆಗೆ ಸಂಬಂಧಿಸಿದ ಯಾವುದೇ ಸಮಸ್ಯೆಗಳನ್ನು ಹೈಟಿ ಎದುರಿಸಿರಲಿಲ್ಲ."
1936,politics,"1994 ರಲ್ಲಿ ನಡೆದ ಈ ಸಂಘರ್ಷದಿಂದಾಗಿ, ಪೂರ್ವ ಮೊಲ್ಡೊವಾದಲ್ಲಿ ಸ್ವಯಂ ಘೋಷಿತ ಟ್ರಾನ್ಸ್ನಿಸ್ಟ್ರಿಯಾ ಗಣರಾಜ್ಯ ಸೃಷ್ಟಿಯಾಯಿತು. ಅದು ತನ್ನದೇ ಆದ ಸರ್ಕಾರ ಮತ್ತು ಚಲಾವಣೆ ನಾಣ್ಯವನ್ನು ಹೊಂದಿದ್ದರೂ ಕೂಡ ಇನ್ನೂ ಯುಎನ್ ಸದಸ್ಯತ್ವವನ್ನು ಹೊಂದಿಲ್ಲ."
280,politics,"ಜರ್ಮನ್‌ನ ಬರ್ಲಿನ್‌, ಕೊಲೊನ್‌, ಹ್ಯಾಂಬರ್ಗ್‌ ಮತ್ತು ಹ್ಯಾನೋವರ್‌ನಂತಹ ನಗರಗಳಲ್ಲಿ 100,000 ಜನರು ಆಗಮಿಸಿದ್ದರು ಎಂದು ಪ್ರತಿಭಟನೆಯ ಆಯೋಜಕರು ಹೇಳಿದ್ದಾರೆ."
403,science/technology,"ಯುದ್ಧದ ಆರಂಭದಲ್ಲಿ ಅವರು ಹೆಚ್ಚಾಗಿ ಸಮುದ್ರದ ಮೇಲ್ಭಾಗದಲ್ಲಿ ಪ್ರಯಾಣಿಸುತ್ತಿದ್ದರು, ಆದರೆ ರಾಡಾರ್ ಅಭಿವೃದ್ಧಿ ಹೊಂದಲು ಮತ್ತು ಹೆಚ್ಚು ನಿಖರವಾಗಿ ಗುರಿಯಾಗಿಸಲು ಪ್ರಾರಂಭವಾಗುತ್ತಿದ್ದಂತೆ, ಜಲಾಂತರ್ಗಾಮಿ ನೌಕೆಗಳು ಯಾರಿಗೂ ಕಾಣಿಸದಂತೆ ನೀರಿನ ಅಡಿಯಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸಬೇಕಾಗಿ ಬಂದಿತು."
1592,science/technology,"ಗ್ರೀಕರ ಜ್ಞಾನ  ಕಳೆಗುಂದಿದಂತೆ, ಪಾಶ್ಚಿಮಾತ್ಯರು ಗ್ರೀಕರ ವೈಜ್ಞಾನಿಕತೆ ಮತ್ತು ತಾತ್ವಿಕತೆಯಿಂದ ತಮ್ಮನ್ನು ತಾವು ಬೇರ್ಪಡಿಸಿಕೊಂಡರು."
555,sports,ಯಾವುದೇ ಪ್ರಯೋಜನಗಳಿಲ್ಲದಿದ್ದರೂ ಸಹ ಉತ್ಪನ್ನವನ್ನು ಬಳಸಲು ಆದ್ಯತೆ ನೀಡುವುದಾಗಿ ಕ್ರೀಡಾಪಟುಗಳು ಭಾವಿಸಬಹುದು.
195,sports,ಕಡೇಪಕ್ಷ 2009 ರ ಸೀಸನ್ನಿನ ಉಳಿದ ಭಾಗದಲ್ಲಿ ಮಸ್ಸಾ  ಹೊರಗುಳಿಯಲಿದ್ದಾರೆ.
688,travel,ಸೀಮಿತ ಸಮಯವನ್ನು ಹೊಂದಿರುವ ಸಂದರ್ಶಕರು ಬೇರೆಲ್ಲಾದರೂ ಸಮಯ ಕಳೆಯುವುದು ಉತ್ತಮ.
1764,travel,"ಇದರ ಜೊತೆಗೆ, ದುರ್ಗಂಧವು ಕರಡಿಗಳು ಮತ್ತು ಇತರ ವನ್ಯಜೀವಿಗಳನ್ನು ಆಕರ್ಷಿಸುತ್ತದೆ ಎಂಬ ಅರಿವು ಹೊಂದಿರಿ, ಹೀಗಾಗಿ ದುರ್ಗಂಧ ಸೂಸುವ ಆಹಾರವನ್ನು ಹೊತ್ತೊಯ್ಯುವ ಅಥವಾ ಬೇಯಿಸಬೇಡಿ ಮತ್ತು ಕ್ಯಾಂಪ್ ಅನ್ನು ಸ್ವಚ್ಛವಾಗಿಟ್ಟುಕೊಳ್ಳಿ."
