index_id,category,text
993,entertainment,"Ka yen, aleŋ dhëŋ loi thok ku duar kam rur thok. Kek tɛ̈ thöny juëc ka ye yök snow ku aleŋ ka ye loi cemɛnë skiing ku snowboarding."
755,entertainment,"Ɣän nïn/tëc jiirke/jurke a käŋ ye kɔc jɛɛk ku ŋic apɔth, ku alaŋ tɛ̈ pɛth cɛm ku pïïr thei."
431,geography," Pan cɔl Turkey aci piu war adekdiet guɔ̈l piny ɣon kadiakic, Aegean tɔ ciem, Black sea tɔ ye nhom tueŋ ku Meditreanean tɔ ye cok piiny."
1692,geography,Tɛ̈ dït alɔŋ cuëëc acï kɔc wer piny ku tɛ̈ dɛ̈t acïn yic kɔc ëbën e ɣɔŋ.
1205,health,"Danielle Lantagne, raan ci piöc lui ka UN käŋ tuaany yic, ci luel tuaany aba tenɛ kɔc dɔ̈ɔ̈r muk."
1203,health,"Ŋuɔt kec jec bɛ̈n, Haiti akec tuaany kaŋ yök men kam ruön 1800."
1936,politics,"Ruön 1994, tɔŋ kenë acï jal pan cï cak Transnistria Republic Moldova ciëën, ke leŋ akumade ërɔt ku wëu ku kua ce gam bɛ̈i tɔ̈u akut UN yic."
280,politics,"Kɔc ke gur lɔ aɣeer ken, acïk luel ta cït tan raan tïm buot aci bën bei gεth ken German ci mën Berlin, Cologne, Hamburg, ku Hanover."
403,science/technology,"War gɔl toŋ rot kɔc ake ye cath wëric, na la kecɔl radar guir bikä mec atiŋ ku riëth kok cath wiir  go kɔc rieth cath piu cok ben go wet bi kek ci atiŋ."
1592,science/technology,"Na ɔ̈n lä ŋïïny kaŋ pän Greek dhukpïny, gɔ̈ kɔc abaŋ ye aköl lä lööny pïny thïn röt yök kä ke cï tεm cök weï alɔŋ tënë bï ŋïëëc wël ku thääny thin."
555,sports,Kɔc riεthäät alëu bïk röt yök lɔn yë  kën lön rïεthä lɔc tä cɔk ɣën alɔn cïn ɣën kën äyijö köny.
195,sports,Massa arεl ke bi jal käm pol ic bi kek puɔl ruon  kenic tïm karou kudhoŋuan
688,travel,Jɔl leŋ kam kor abi piath bïk rëër të dɛ̈t.
1764,travel,"Dɛ̈t mɛt thïn, jɔl ŋic la kene ŋuäc bears bei ku läiɣɔ̈ŋ kɔ̈k, ka yen päl mukmuk ku thät ciɛm ŋuäc ku cɔl camp la yic cɛlcɛl."
