index_id,category,text
993,entertainment,"Nu entantu, es ten un tipu diferenti di beleza y inkantu duranti invernu, ku monti stason di montanha ta resebe kuantidadis saudável di nevi y ta oferese atividadis sima ski y snowboarding."
755,entertainment,"Es ôtel éra undi ki kes rikus y famozus di dia ta fikaba ôspedadu, y txeu bês es ta tinha rifeisons y vida noturnu sofistikadu."
431,geography,"Turkia sta rodiadu pa mar na três ladu: Mar Ejéu pa oesti, Mar Négru pa norti y Mar Mediterániu pa sul."
1692,geography,Grandis árias más pa norti é mutu poku povuadu y alguns é kuazi un dizertu dizabitadu.
1205,health,"Danielle Lantagne, un peritu di ONU pa kel duénsa, fla ma kel surtu foi provavelmenti kauzadu pa forsas di manutenson di pas."
1203,health,"Antis di tropas txiga, Haiti ka tinha enfrentadu prublémas rilasionadu ku duénsa desdi di 1800."
1936,politics,"Na 1994, es konflitu leba a kriason di autoproklamadu Repúblika di Transnístria na lesti di Moldávia, ki ten se própi guvernu y mueda, mas ki ka é rikunhesidu pa ninhun país ménbru di ONU."
280,politics,"Organizadoris di prutestu fla ma serka di 100.000 algen parse na sidadis Alemon sima Berlin, Kolónia, Hanburgu, y Hanôver."
403,science/technology,"Na inísiu di géra, es ta viajaba txeu bês riba di mar, mas sima radar kumesa ta dizenvolve y ta bira más prisizu, kes submarinus éra forsadu a pasa dibaxu di agu pa ivita ser odjadu."
1592,science/technology,"Sima kunhisimentu di Gregu kai, Osidenti fika izuladu di se raíz filozófiku y sientífiku Grégu."
555,sports,Atletas pode xinti ma es ta prifiri un prudutu mésmu oras ki el ka ta oferese binifísius konkrétu.
195,sports,Massa sta privistu pa sai peloménus duranti réstu di tenpurada di 2009.
688,travel,Vizitantis ku ténpu limitadu ta ser midjor es pasa ses ténpu na otu lugar.
1764,travel,"Alen di kel, fika ta sabe ma txéru ta atrai ursus y otus animal selvajen, purtantu, ivita transporta ô kuzinha alimentus xerozu y mante akanpamentu linpu."
