index_id,category,text
993,entertainment,"இருப்பினும், அவை குளிர்காலங்களில் பலவிதமான அழகு மற்றும் கவர்ச்சியுடனும் உள்ளது. மேலும் பல மலைவாச ஸ்தலங்கள் அதிக பனிப்பொழிவுகளை பெறுவதனால் பல்வேறு பனிச்சறுக்கு மற்றும் ஸ்னோபோர்டிங்க் விளையாட்டுக்களை வழங்குகிறது."
755,entertainment,"இந்த ஹோட்டல்களில் தான், பணக்காரர்களும், பிரபலங்களும் தங்கி, நல்ல உணவு மற்றும் இரவு வாழ்க்கையை அனுபவித்தார்கள்."
431,geography,"துருக்கியின் மூன்று பக்கங்களும் கடல்களால் சூழப்பட்டுள்ளது: மேற்கில் ஏஜியன் கடல், வடக்கில் கருங்கடல் மற்றும் தெற்கில் மத்திய தரைக்கடல்."
1692,geography,வடக்கில் இன்னும் கூடுதல் தூரத்தில் உள்ள பெரும் பகுதிகள் மிக அதிக மக்கள் தொகை கொண்டவை. சில கிட்டத்தட்ட மக்களே வசிக்காத வனாந்தரமாக உள்ளது.
1205,health,"இந்த நோய் குறித்த ஐ.நா. நிபுணர் டேனியல் லாண்டாக்னே கூறுகையில், இந்த அமைதியின்மை, அமைதி காக்கும் படையினரால் ஏற்படக்கூடும் என்று கூறினார்."
1203,health,"படைகள் வருவதற்கு முன்பு, 1800 களில் இருந்து ஹைட்டி நோயின் பிரச்சினைகளை யாரும் எதிர்கொள்ளவில்லை."
1936,politics,"1994 ஆம் ஆண்டில், இந்த முரண்பாடு கிழக்கு மால்டோவாவில் சுயாட்சி-பிரகடனப்படுத்தப்பட்ட ரான்ஸ்னிஸ்ரியா குடியரசை உருவாக்க வழிவகை செய்தது, இது தனக்கென்று சொந்தமான அரசாங்கத்தையும் நாணயத்தையும் பெற்றுள்ளது, ஆனால் ஐ.நா உறுப்பு நாடுகளால் அங்கீகரிக்கப்படவில்லை."
280,politics,"போராட்டத்தின் ஏற்பாட்டாளர்கள், ஜெர்மனிய நகரங்களான பெர்லின், கொலோன், ஹாம்பர்க், ஹனோவர் போன்ற இடங்களில் சுமார் 100,000 பேர் கலந்து கொண்டதாகத் தெரிவித்தனர்."
403,science/technology,"போரின் தொடக்கத்தில் அவை பெரும்பாலும் கடலின் மேல் பயணித்தன, ஆனால் ரேடார் உருவாகி மிகவும் துல்லியமாகக் கணிக்கத் தொடங்கியதால், நீர்மூழ்கிக் கப்பல்கள் வெளியில் தெரிவதைத் தவிர்ப்பதற்காக, நீரின் கீழே செல்லவேண்டிய கட்டாயம் ஏற்பட்டது."
1592,science/technology,"கிரேக்க மொழி அறிவு குறைந்து வருவதால், மேற்குப் பகுதி அதன் கிரேக்க தத்துவ மற்றும் விஞ்ஞான வேர்களிலிருந்து துண்டிக்கப்பட்டதாக உணர்கிறது."
555,sports,தடகள வீரர்கள் ஒரு பொருளில் எந்த வித உண்மையான பலனும் இல்லாத போது கூட அதை விரும்புவதாக நினைக்கலாம்.
195,sports,மாஸா குறைந்தது மீதமுள்ள 2009 சீசனுக்கு வெளியே இருக்கவுள்ளார்.
688,travel,குறிப்பிட்ட நேரம் மட்டுமே கொண்ட பார்வையாளர்கள் தங்கள் நேரத்தை வேறு எங்காவது கழிப்பது சிறந்தது.
1764,travel,"கூடுதலாக, வாசனைகள் கரடிகள் மற்றும் பிற வனவிலங்குகளை ஈர்க்கின்றன என்பதை அறிந்து கொள்ளுங்கள், எனவே வாசனை நிறைந்த உணவுகளை எடுத்துச் செல்வதையோ அல்லது சமைப்பதையோ தவிர்த்து, முகாமை சுத்தமாக வைத்திருங்கள்."
