index_id,category,text
993,entertainment,"Tasol, ol i gat narapela narapela samting i nais na pulim tingting long taim bilong winta (winter), i gat planti stesin i stap antap long maunten i kisim gutpela sno na givim sampela ektiviti kain olsem ‘skiing’ na ‘snowboarding’."
755,entertainment,"Ol dispela hotel em ol ples we ol maniman na bikman bilong dispela taim i save stap long en, na planti taim ol save gat naispela kaikai na gutpela ektiviti bilong mekim long nait."
431,geography,"Ol solwara i raunim ol tripela sait bilong Turkey: Aegean Sea i stap long wes, Black Sea i stap long not na Mediterranean Sea i stap long saut."
1692,geography,Ol bikpela eria longwe long not em i no gat planti manmeri na sampela ples we i no gat manmeri long en.
1205,health,"Danielle Lantagne, em i wanpela savemeri bilong UN long sait bilong sik, em i tok olsem dispela sik i mas stat wantaim ol 'peacekeepers'."
1203,health,"Bipo long ol soldia i kam kamap, Haiti i no bin i gat problem long sait bilong sik stat long ol yia insait long 1800 i kam inap nau."
1936,politics,"Long 1994, dispela kros na pait i bin mekim na wanpela kantri ol i kolim Transnistria Republic i kamap long 'eastern' Moldova, we i gat gavman na karensi (currency) bilong em yet, tasol ol i no luksave long em olsem wanpela UN memba kantri."
280,politics,"Ol lain i oganaisim dispela protes i tok olsem klostu 100, 000 mameri i go long ol siti bilong Germany kain olsem Berlin, Cologne, Hamburg, na Hanover."
403,science/technology,"Long stat bilong woa ol i save ron klostu tru long antap bilong solwara, tasol taim ol lainim ol 'radar' bilong painim ol sip na balus na ol dispela 'radar' i wok long kamap gut, ol 'submarine i mas i go aninit long wara na ol bai i no inap long lukim ol."
1592,science/technology,"Taim save bilong ol Greek i go daun, West i lusim ol tingting bilong Greek long sains (science) na filosofi (philosophy)."
555,sports,Ol 'athlete' i ken pilim olsem ol i laikim wanpela prodak taim em i no givim gutpela samting.
195,sports,Massa bai i no inap long pilai long olgeta sisen (season) bilong 2009 o moa.
688,travel,Ol visita (visiter) we i no gat inap taim bilong raun i ken spendim taim bilong ol long sampela narapela hap.
1764,travel,"Na tu, lukaut long ol smel we i save pulim ol bea na ol narapela animal, olsem na no ken karim o kukim kaikai we i gat strongpela smel na mekim kem i stap klin."
