index_id,category,text
993,entertainment,مع ذلك، هم يتمتعو بنوع مختلف من الجمال والسحر في الشتاء، مع تساقط كميات كبيرة من الثلج على محطات التلال  وتتبرمج أنشطة كالتزحلق والتزلج على الجليد.
755,entertainment,كانت هالوتلا هي البلاصة اللي يهبطوا فيه الأثرياء والمشاهير وقتها، وغالبًا كانت ماكلتهم باهية وعندهم السهريّات.
431,geography,تركيا داير بيها البحر من ثلاثة جهات: بحر إيجه من الغرب ، والبحر الأسود من الشمال والبحر الأبيض المتوسط من الجنوب.
1692,geography,المناطق الكبيرة في الشمال هي مناطق فيها شوية سكان نوعا ما والبعض منها موش مسكون تقريبا.
1205,health,دانييلا لانتين، إحدى خبراء المرض التابعين للأمم المتحدة صرّحت أنو مالمرجح أنو يكون سبب تفشي المرض هو قوات حفظ السلام.
1203,health,قبل وصول القوات، ما واجهش هايتي مشاكل مِتْعلقة بالمرض منذ القرن التسطاش.
1936,politics,في عام 1994 أدى هالنزاع إلى إنشاء جمهورية ترانسنيستريا اللي نصبت روحها بروحها في شرق مولدوفا، واللي عندها حكومتها و عملتها الخاصة لكنها مش معترف بها من قبل أي دولة عضو في الأمم المتحدة.
280,politics,"منظمو الاحتجاج قالو إنّو تقريبا 100000 شخص حضروا في مدن ألمانية كيما  :- ""برلين"" و""كولوني"" و""هامبورغ"" و""هانوفر""."
403,science/technology,في بداية الحرب كانوا يسافروا فوق الماء، ولكن وقا الي بدا الرادار في التطور وأصبح أدق، اضطرت الغواصات إلى الغوص تحت الماء باش تتفادى أنهم يكشفوها.
1592,science/technology,في الوقت اللي طاحت فيه المعرفة عند اليونانيين، لقى الغرب روحو معزول على جذورو الفلسفية والعلمية اليونانية.
555,sports,يمكن يشعر الرياضيين أنهم يفضلو منتج ما حتى كي ما يوفرش منافع حقيقية.
195,sports,ماسا مش باش يكون موجود في ما تبقى من موسم 2009 أقل شيّ.
688,travel,من المستحسن يعديو الزوار اللي ماعندهمش برشا وقت وقتهم في بلاصة أخرى.
1764,travel,زيادة على هذا، رد بالك على خاطر الروائح تجبد الدبب وحيوانات برية أخرى، لذا ما تهزّش وما طيّبش ماكلة بالريحة وحافظ على النظافة متاع المخيم.
