index_id,category,text
993,entertainment,Niissä on talvella kuitenkin erilaista kauneutta ja hurmaavuutta monien vuoristoasemien saadessa reippaasti lunta ja tarjotessa tilaisuuden hiihtämisen ja lumilautailun kaltaisille harrastuksille.
755,entertainment,"Aikansa rikkaat ja kuuluisat ihmiset yöpyivät näissä hotelleissa, ja niissä oli usein tarjolla gourmetruokaa ja yöelämää."
431,geography,"Turkkia ympäröi meri kolmessa suunnassa: Aigeianmeri lännessä, Mustameri pohjoisessa ja Välimeri etelässä."
1692,geography,"Suuret alueet pohjoisemmassa ovat melko harvaan asuttuja, ja osa niistä on lähes asuttamatonta erämaata."
1205,health,YK:n tautiasiantuntija Danielle Lantagne totesi rauhanturvaajien todennäköisesti aiheuttaneen epidemian.
1203,health,Haiti ei ollut ennen rauhanturvaajien tuloa kohdannut tautiin liittyviä ongelmia sitten 1800-luvun.
1936,politics,"Konflikti johti vuonna 1994 Itä-Moldovassa sijaitsevan Transnistrian tasavallan julistautumiseen itsenäiseksi. Sillä on oma hallintonsa ja valuuttansa, mutta mikään YK:n jäsenmaa ei tunnusta sitä."
280,politics,"Mielenosoituksen järjestäjien mukaan noin 100 000 ihmistä tuli paikalle sellaisissa Saksan kaupungeissa kuin Berliini, Köln, Hampuri ja Hannover."
403,science/technology,"Sodan alussa ne kulkivat enimmäkseen meren pinnalla, mutta kun tutkia alettiin kehittää ja niistä tuli tarkempia, sukellusveneiden oli pakko siirtyä veden alle pysyäkseen näkymättömissä."
1592,science/technology,"Kun kreikan kielen taito heikkeni lännessä, se menetti kosketuksensa kreikkalaisiin filosofisiin ja tieteellisiin juuriinsa."
555,sports,"Urheilijat saattavat kokea pitävänsä enemmän jostakin tuotteesta, vaikka siitä ei ole varsinaista hyötyä."
195,sports,Massan on määrä olla poissa pelistä vähintään loppukauden 2009.
688,travel,"Kävijöiden, joilla on vain rajallisesti aikaa, kannattaa viettää aikansa muualla."
1764,travel,"Otathan lisäksi huomioon, että hajut houkuttelevat karhuja ja muita villieläimiä, joten vältä voimakkaasti tuoksuvien ruokien tuomista tai valmistamista ja pidä leiri siistinä."
