index_id,category,text
993,entertainment,"Kanefa, hafa ny hamevany sy hakantony rehefa amin’ny andro ririnina, misy fiantsonana betsaka eny an-tendrombohitra, izay mahazo fanala tsara mpanao ski na snowboard."
755,entertainment,"Ireo toerana fandraisam-bahiny ireo dia hipetrahan’ireo manan-karena sy malaza tamin’izany, ary matetika misakafo tsara sy manana mahafinaritra amin’ny alina."
431,geography,"Misy ranomasina telo manodidina an’i Tiorkia: ny Ranomasina Égée ny ao andrefana, ny Ranomasina Mainty no ao avaratra ary ny Ranomasina Mediteranea no ao atsimo."
1692,geography,Misimisy mponina ihany ny faritra malalaka any avaratra kokoa ary ny sasany dia saika ho toerana foana tsy misy mponina.
1205,health,"Danielle Lantagne, manampahaizana momba ilay aretina ao amin’ny Firenena Mikambana, dia nilaza fa mety avy amin’ireo miaramila mpampandry tany ilay valanaretina."
1203,health,"Talohan’ny nahatongavan’ny tafika, dia tsy nanana olana mifandray amin’ny aretina i Haiti hatramin’ny taona 1800."
1936,politics,"amin’ny taona 1994, io tsy fifanarahana io dia nitarika ny fiforonan’ny repoblika Transnistria izay nanambara ny tenany ho repoblika tany antsinanan’i Moldavia, izay manana ny governemantany sy ny volany manokana fa kosa tsy misy na firenena iray mpikambana ao amin’ny Firenena Mikambana aza manaiky azy."
280,politics,"Nilaza ireo mpikarakara ilay hetsipanoherana fa teo amin’ny olona 100.000 teo no nipoitra tany amin’ireo tanàna alemanina toa an’i Berlin, Cologne, Hamburg, sy Hanover."
403,science/technology,"Tany am-piandohan’ny ady dia teny ambony ranomasina no tena lalany, fa noho ny nanomboka nivoatra ny radara no sady niha marina tsara dia tsy maintsy nandeha tao ambanin’ny rano ny sambo mpisitrika mba tsy ho hita."
1592,science/technology,"Noho ny fitotongan’ny fahalalana Grika, dia tafiala tamin’ny fototra filozofika sy siantifika Grika ny Tandrefana."
555,sports,Mety mahatsapa ireo atleta fa misy vokatra tian’izy ireo kokoa na dia tsy itondra vokatsoa marina aza izany.
195,sports,I Massa dia mety tsy ho eo farafahakeliny mandritry ny ambin’ny fizaràna amin’ny taona 2009.
688,travel,Ny mpitsidika voafetra ara-potoana dia tsara indrindra raha mandany ny fotoanany any amin’ny toeran-kafa.
1764,travel,"Ankoatran’izany, fantaro fa manintona ny bera sy biby dia hafa ny fofona, noho izany, fadio ny mitondra na mahandro sakafo mamofona ary diovy tsara foana ny toerana ilasiana."
