index_id,category,text
993,entertainment,"Newankubadde , bilina obulunji obwenjawulo mu biseera by'obutiti , n’ebifo binji ebyo munsozi nga zifuna omuzira munji era nga bisobozesa emizzanyo gya mu muzira."
755,entertainment,Zino wooteri abaggagga n’abettutumu mwebasula bafumba bulungi atte n’obulamu bw’ekiro bunyuma.
431,geography,"Buturuuki yetolodwa ennyanja ku njuyi ssatu. Enyanja ya Aegean mu bukiikaddyo, ennyanja enzirugavu mu mambuka ne nnyanja ya Mediterranea mu maserengeta."
1692,geography,Ebifo ebinene nga odda mu manbuka bibeerwamu kitono ate nga ebimu kyenkana nsiko omutebeerwa muntu.
1205,health,"Danielle Lantagne,omukugu w’ekitongole kya UN kukilwadde kinno agamba nti kyabalukawo lwabakuumadembe."
1203,health,"Nga ebibinja tebinatuuka, Haiti yali tenasanga buzibu obukwatagana ku bulwadde okuva mu jo 1800."
1936,politics,"Mu mwaka gwa 1994, olutalo lwalettawo ensi ya Transnistria mu buvva njuba bwa Moldovia, abalina gavumenti eyabwe n’ensimbi ezzabwe naye nga ensi z’amawanga amagatte tezibakililiamu."
280,politics,"Abateesiteesi b’okwekalakasa bagamba nti abantu nga 100,000 balabiseko mu bibuga bya Budaaki nga Berlin, Cologne, Hamburg ne Hanover."
403,science/technology,"Muntandikwa y’olutalo basinga kutambuliranga ku ntiko y’asemayanja, naye nga radar etandika okukulakulana n’okufuuka abatuukiridde ab’okulubalama bakakibwa okugenda mumazzi okwewala okulabibwa."
1592,science/technology,"Nga amagezi ga bagereeki bwe gakendeera, obukiika kono bwesalako okuva ku mirandira gyayo ne bugeleeki eky'amaanyi."
555,sports,Banabyamizzanyo bayinza okuwulira nga bagala ekintu newankubande tekilina mugaso guli awo eri bo.
195,sports,"Massa atuuse okufuluma okutuuka ku nkomekerero ya sizooni ya 2009,"
688,travel,"Abagenyi abalina obudde obutono, kyandibadde kirungi okutwaliriza obudde bwabwe mu biffo ebirala."
1764,travel,"Mpozi nekilala, mwegendeleza obuwoowo busikiriza n’ebisoro byomunsiko ebirala, n’olweekyo wewale okwefuuyira oba okufumba emere eyakawoowo era ekifo kikuume nga kiyonjo."
