index_id,category,text
993,entertainment,با وجود این، آنها نوع متفاوتی از زیبایی و جاذبه را در طول زمستان دارند، چنانچه بسیاری از ایستگاه‌های تپه‌ای با مقدار قابل توجهی از برف پوشیده می‌شوند و شرایط فعالیت‌هایی نظیر اسکی و اسنوبوردسواری را فراهم می‌کنند.
755,entertainment,این هتل‌ها اقامتگاه افراد ثروتمند و مشهور آن زمان بودند، و اکثراً غذای لذیذ و زندگی شبانه جذابی داشتند.
431,geography,ترکیه از سه طرف توسط دریا احاطه شده است: از غرب با دریای اژه، از شمال با دریای سیاه و از جنوب با دریای مدیترانه.
1692,geography,نواحی بزرگ در نواحی شمالی‌تر کاملاً کم جمعیت هستند و برخی نیز تقریباً نواحی وحشی غیرمسکونی هستند.
1205,health,«danielle Lantagne»، کارشناس سازمان ملل متحد در زمینه این بیماری، اظهار داشت احتمال می‌رود حافظان صلح باعث شیوع بیماری شده باشند.
1203,health,قبل از رسیدن نیروها، هائیتی از دهه 1800 با مشکلات مربوط به این بیماری روبرو نبود.
1936,politics,در سال 1994، این اختلاف منجر به ایجاد جمهوری خودمختار «Transnistria» در «مولداوی» شرقی شد که حکومت و ارز رایج خود را دارد اما هیچ یک از کشورهای عضو سازمان ملل آن را به رسمیت نمی‌شناسند.
280,politics,"برگزارکنندگان این اعتراض اعلام کرددند که حدود 100,000 نفر در شهرهای مختلف آلمان مانند برلین، کلن، هامبورگ و هانوفر حضور داشتند."
403,science/technology,در آغاز جنگ، زیردریایی‌ها بیشتر روی آب دریا حرکت می‌کردند، اما با بکارگیری رادار و دقیق‌تر شدن آن، آنها محبور شدند برای دیده نشدن، به زیر آب بروند.
1592,science/technology,همچنان‌که دانش یونان تنزل پیدا کرد، غرب ارتباطش را با ریشه‌های علمی و فلسفی یونانی‌اش قطع کرد.
555,sports,ورزشکاران ممکن است محصولی را براساس حسشان ترجیح دهند حتی اگر در واقعیت مزیتی نداشته باشد.
195,sports,ماسا برای حداقل باقی فصل 2009 در بین نخواهد بود.
688,travel,بازدید کنندگانی زمان محدودی دارند، بهتر است وقت خود را در جای دیگری صرف کنند.
1764,travel,علاوه بر این، توجه داشته باشید که بوها خرس‌ها و سایر حیوانات وحشی را به سمت خود می‌کشند، بنابراین از حمل یا پختن غذاهای بودار خودداری کنید و اردوگاه را تمیز نگهدارید.
