index_id,category,text
993,entertainment,"Ancak, kış aylarında farklı bir güzelliği ve çekiciliği vardır, birçok tepe şehri yeterli oranda kar alır ve kayak ve snowboard gibi imkanlar sunar."
755,entertainment,Bu oteller günün zenginlerinin ve ünlülerinin kalacağı yerlerdi ve çoğu zaman kaliteli yemeklere ve gece hayatına sahipti.
431,geography,"Türkiye'nin üç tarafı denizlerle çevrilidir: Batıda Ege Denizi, kuzeyde Karadeniz ve güneyde Akdeniz."
1692,geography,Kuzeydeki geniş alanlar oldukça az nüfusa sahiptir ve bazıları neredeyse ıssız bir vahşi doğadan oluşmaktadır.
1205,health,"Hastalık konusunda BM uzmanı olan Danielle Lantagne, salgına muhtemelen barış gücündekilerin neden olduğunu söyledi."
1203,health,Askerlerin gelmesinden önce Haiti 1800'lerden beri hastalıkla ilgili sorunlarla karşılaşmamıştı.
1936,politics,"1994 yılında bu çatışma, doğu Moldova'da kendi kendini ilan eden, kendi hükümeti ve para birimi olan ancak BM üyesi hiçbir ülke tarafından tanınmayan Transdinyester Cumhuriyeti'nin kurulmasına yol açtı."
280,politics,"Protestoyu organize edenler Berlin, Köln, Hamburg ve Hannover gibi Alman şehirlerinde yaklaşık 100.000 kişinin geldiğini söyledi."
403,science/technology,Savaşın başlangıcında çoğunlukla denizin yüzeyinde seyahat ettiler ancak radar gelişmeye ve daha yanlışsız hale gelmeye başladıkça denizaltılar görülmemek ama suyun altına inmek zorunda kaldılar.
1592,science/technology,"Yunan ilmi geriledikçe, Batı, Yunan felsefi ve bilimsel köklerinden koptu."
555,sports,"Sporcular, hiçbir gerçek yarar sağlamadığında bile bir ürünü tercih etmeyi isteyebilirler."
195,sports,"Massa, en azından 2009 sezonunun geri kalanına katılamayacak."
688,travel,Sınırlı vakti olan ziyaretçilerin zamanlarını başka bir yerde geçirmeleri en iyisidir.
1764,travel,"Ayrıca, kokuların ayı ve diğer yabani hayvanları çektiğini unutmayın. Bu yüzden kokan yiyecekler bulundurmaktan veya pişirmekten uzak durun ve temiz bir kamp yapın."
