index_id,category,text
993,entertainment,"Siiski on neil talvel teistmoodi ilu ja šarm, paljud mäejaamad saavad piisavas koguses lund ning pakuvad tegevusi, nagu suusatamine ja lumelauasõit."
755,entertainment,"Need hotellid olid paigad, kus tolle aja rikkad ja kuulsad peatusid ning sageli peeneid roogi ja ööelu nautisid."
431,geography,"Türgit ümbritseb meri kolmest küljest: läänes on Egeuse meri, põhjas Must meri ja lõunas Vahemeri."
1692,geography,Kaugemal põhja pool asuvad suured alad on päris hõredasti asustatud ja kohati peaaegu asustamata metsik loodus.
1205,health,"Danielle Lantagne, ÜRO ekspert selle haiguse küsimustes, väitis, et puhangu põhjustasid tõenäoliselt rahuvalvajad."
1203,health,Enne sõdurite saabumist polnud Haitil haigusega probleeme alates 1800. aastatest.
1936,politics,"1994. aastal viis see konflikt Ida-Moldovas isehakanud Transnistria Vabariigi loomiseni, millel on omaenda valitsus ja valuuta, kuid mida ükski ÜRO liikmesriik ei ole tunnustanud."
280,politics,"Protesti korraldajate sõnul tuli ligi 100 000 inimest kokku Saksamaa linnades, nagu Berliinis, Kölnis, Hamburgis ja Hanoveris."
403,science/technology,"Sõja alguses sõitsid nad enamasti mere peal, kuid radarite arenedes ja täpsemaks muutumisel olid allveelaevad sunnitud märkamatuks jäämise nimel vee alla sukelduma."
1592,science/technology,"Kuna kreeka keele oskus vähenes, leidis Läänemaailm, et on Kreeka filosoofilistest ja teaduslikest juurtest ära lõigatud."
555,sports,"Sportlased võivad toodet eelistada, kuigi selle kasutamine ei anna tegelikku kasu."
195,sports,Massa jääb vähemalt ülejäänud 2009. aasta hooajaks kõrvale.
688,travel,"Külastajatel, kellel on aega piiratult, oleks parem oma aega mujal veeta."
1764,travel,"Samuti peate teadma, et lõhnad meelitavad ligi karusid ja muid metsloomi, nii et ärge kandke kaasas või küpsetage tugevalõhnalisi toite ning hoidke laager puhtana."
