text,actual_category,predicted_category,confidence
Mutácia pridáva nové genetické variácie a selekcia ich zase odstraňuje zo skupiny prejavených variácií.,science/technology,science/technology,0.7405920624732971
"Štiepna bomba využíva princíp, podľa ktorého je treba energiu na zostavenie jadra s množstvom protónov a neutrónov.",science/technology,science/technology,0.6728405952453613
Jadro sa skladá z dvoch častíc - neutrónov a protónov.,science/technology,sports,0.56964111328125
"Toto umožnilo objektívom s priblížením vytvárať obrázky v kvalite porovnateľnej s tou, ktorú dosahujú objektívy s pevnou ohniskovou vzdialenosťou.",science/technology,entertainment,0.26620081067085266
"Sú nadradení webovým proxy serverom hlavne z týchto príčin: Presmerovávajú celý internetový prenos, nielen http.",science/technology,science/technology,0.5091918110847473
Pri interaktívnom dizajne budete musieť prehodnotiť svoje domnienky o mediálnej produkcii a budete sa musieť naučiť rozmýšľať nelineárne.,science/technology,entertainment,0.5049454569816589
"To sa stalo bežnou praxou, ale železo spôsobilo väčšie opotrebenie drevených kolies vozňov.",science/technology,entertainment,0.3097849488258362
Svorku sa skladá z jedného až troch príbuzných dospelých samcov a až tridsatich samíc a mláďat.,science/technology,entertainment,0.47921857237815857
"AI má silnú konotáciu science fiction a tvorí významné odvetvie počítačovej vedy, ktoré sa zaoberá správaním, učením a inteligentnou adaptáciou robotov.",science/technology,entertainment,0.5568321347236633
"Pomeru strán tohto formátu, ktorý je vydelený dvanástimi, aby sa získal najjednoduchší pomer celých čísel, sa preto hovorí 3:2.",science/technology,sports,0.5175167918205261
"Satelitný telefón všeobecne nie je náhradou mobilného telefónu. Aby ste s ním mohli volať, musíte byť v exteriéri na mieste s jasnou viditeľnosťou na satelit.",science/technology,geography,0.28435876965522766
"Hoci vozne pozostávali iba z rovnobežných drevených dosiek, umožňovali ťažným koňom dosiahovať vyššiu rýchlosť a ťahať väčšie bremená ako na vtedajších cestách, ktoré boli o niečo drsnejšie.",science/technology,entertainment,0.7729138731956482
"Ľudia už od staroveku poznali chemické prvky, ako je zlato, striebro a meď, pretože všetky sa dajú v prírode nájsť v prirodzenej forme a dajú sa pomerne ľahko ťažiť pomocou jednoduchých nástrojov.",science/technology,entertainment,0.5130928158760071
"Koleso zmenilo svet neuveriteľnými spôsobmi. To najvýznamnejšie, čo nám koleso prinieslo, je oveľa jednoduchšia a rýchlejšia preprava.",science/technology,entertainment,0.8204204440116882
"Toto zaisťuje, aby obraz pokrýval celú obrazovku. Hovorí sa tomu overscan.",science/technology,sports,0.40519607067108154
Nemecké ponorky sa volali U-Boot. Nemci boli veľmi dobrí v navigácii a obsluhe svojich ponoriek.,science/technology,entertainment,0.36002886295318604
"Hoci sa jeho fyzikálny stav môže meniť, jeho chemický stav zostáva rovnaký.",science/technology,entertainment,0.6611952781677246
"Povrchové napätie je spôsobené tým, že molekuly vody na vodnej hladine sú k sebe priťahované silnejšie ako k molekulám vzduchu nad nimi.",science/technology,sports,0.41076067090034485
Jedným z najbežnejších problémov pri pokuse o konverziu filmu do formátu DVD je presnímanie.,science/technology,entertainment,0.8361399173736572
"Presnejšie sa tvrdí, že správnym výkladom mikroprejavov sa dá zistiť, či osoba klame.",science/technology,entertainment,0.5969859957695007
Zlato sa dá opracovať do najrôznejších podôb. Dá sa napríklad zrolovať do drobných tvarov.,science/technology,science/technology,0.7133181095123291
"Umelá inteligencia sa dnes často používa v oblasti ekonómie, medicíny, strojárstva a armády, keďže bol zabudovaný do niekoľkých aplikácií v domácich počítačoch, či aplikácií v softvéroch videohier.",science/technology,entertainment,0.4506263732910156
"Vyrába sa dodnes, ale čo je dôležitejšie, jeho pomer strán zdedili obrazové snímače digitálnych fotoaparátov.",science/technology,entertainment,0.7519570589065552
"Veľmi často používané, no aj zosmiešňované je jednoduché pravidlo tretín, ktoré vytvára dynamiku a zároveň zachováva v obraze mieru usporiadanosti.",science/technology,entertainment,0.7207173705101013
"Nielenže to potvrdzuje už veľmi rozšírenú teóriu, že aspoň niektoré dinosaury boli operené, ale poskytuje aj podrobnosti o tom, ktoré fosílie všeobecne nemohli byť, medzi nimi farba a trojrozmerné usporiadanie.",science/technology,entertainment,0.36052006483078003
"Ako by na mňa pôsobila gravitácia Io? Keby ste stáli na povrchu Io, vážili by ste menej ako na Zemi.",science/technology,science/technology,0.4873256981372833
"NextGen je systém, ktorý podľa FAA umožňuje lietadlám lietať kratšie trasy a každoročne tak ušetriť milióny litrov paliva a zredukovať uhlíkové emisie.",science/technology,entertainment,0.6620731353759766
Neurobiologické údaje poskytujú hmatateľné dôkazy pre teoretický prístup k výskumu poznávania. Zužujú tak oblasť výskumu a robia ho oveľa presnejším.,science/technology,science/technology,0.4227691888809204
"Počas svojho dvojhodinového prejavu uviedol, že „Apple ide dnes znovu vynájsť telefón. Dnes budeme tvoriť históriu“.",science/technology,entertainment,0.7839144468307495
"Nevýhodou objektívov s priblížením je, že zložitosť ohniska a počet optických prvkov potrebných na správne fungovanie rozsahu ohniskových vzdialeností je oveľa väčší ako pri objektívoch s pevným ohniskom.",science/technology,entertainment,0.7116119861602783
"Ovládač, ktorý je podobný diaľkovému ovládaniu televízie, využíva dva senzory umiestnené v blízkosti televízora používateľa na trianguláciu jeho polohy v trojrozmernom priestore.",science/technology,science/technology,0.43004360795021057
". Vedci tvrdia, že operenie tohto zvieraťa bolo zvrchu gaštanovohnedé, naspodu bledej alebo karotenoidovej farby.",science/technology,entertainment,0.43295782804489136
"Vedci z univerzity informovali, že tieto dve zlúčeniny navzájom reagujú a tvoria kryštály, ktoré môžu blokovať funkciu obličiek.",science/technology,entertainment,0.7742363810539246
To poskytuje takmer štyrikrát vyššie rozlíšenie ako pri 35-milimetrovom negatíve (3136 mm2 oproti 864).,science/technology,sports,0.5652598142623901
Vďaka spojeniu s Európou podmorskými optickými káblami a širokopásmovému satelitu má Grónsko dobré pokrytie a prístup na internet má 93 % populácie.,science/technology,entertainment,0.6599885821342468
"Jednou z najvýznamnejších aplikácií v tejto kategórii je Google Translate, ktorý umožňuje offline preklad po stiahnutí požadovaných jazykových dát.",science/technology,sports,0.5212922692298889
"Má rovnakú molekulárnu štruktúru, či už je vo forme plynu, kvapaliny alebo pevnej látku.",science/technology,science/technology,0.38898271322250366
"Používanie videozáznamu viedlo k významným odhaleniam v interpretácii mikrovýrazov a mimických pohybov tváre, ktoré majú trvanie iba zopár milisekúnd.",science/technology,entertainment,0.5583428144454956
Ľudstvo už tisícky rokov na zväčšovanie vyrába a používa šošovky.,science/technology,entertainment,0.6540331840515137
"Nie je to však iba o experimentácii, a experiment je test, ktorý sa používa na elimináciu jednej alebo viacerých možných hypotéz. Kladenie otázok a postrehy pri pozorovaní tiež dokážu pomôcť nasmerovať vedecký výskum.",science/technology,entertainment,0.42585164308547974
Drevené kolesá sa nakoniec nahradili kolesami zo železa. V roku 1767 sa zaviedli prvé celoželezné koľajnice.,science/technology,entertainment,0.5440712571144104
"Zatiaľ čo si s väčšinou kariet môžete zavolať kamkoľvek, niektoré sa špecializujú na poskytovanie výhodných sadzieb hovorov pre konkrétne skupiny krajín.",science/technology,travel,0.40548577904701233
Väčšina moderných výskumných telekopov sú obrovské zariadenia v odľahlých oblastiach s priaznivými atmosférickými podmienkami.,science/technology,travel,0.3374103307723999
Oceľová ihla sa vznáša na hladine vody pretože existuje povrchové napätie.,science/technology,entertainment,0.7949906587600708
V skutočnosti má 35 mm formát prekvapujúco šírku 36 mm a výšku 24 mm.,science/technology,entertainment,0.48204711079597473
"Bunky sú pre štúdium života také podstatné a zásadné, že sú často označované za „stavebné kamene života“.",science/technology,science/technology,0.5259864926338196
"Osobné siete VPN (virtuálne privátne siete) sú vynikajúcou možnosťou, ako obísť politickú cenzúru aj komerčnú geofiltráciu IP adries.",science/technology,entertainment,0.4296042025089264
"Stanica si udržala svoju polohu až do konca výstupu do vesmíru, a to aj napriek strate gyroskopu skôr počas misie vesmírnej stanice.",science/technology,entertainment,0.7203143835067749
"Ľudia s týmto typom myslenia majú logické myslenie, sú schopní si pamätať si vzorce, riešiť problémy a pracovať na vedeckých testoch.",science/technology,entertainment,0.5861414074897766
"Oceloti s obľubou požierajú malé zvieratá. Príležitostne sa im podarí chytiť opice, hady, hlodavce či vtáky. Avšak prevažná väčšina zvierat, ktoré oceloti lovia, je výrazne menšia.",science/technology,entertainment,0.5060381889343262
"Niektoré fotoaparáty na filmy strednej veľkosti používajú formát 6x6 cm, konkrétne negatív o veľkosti 56x56 mm.",science/technology,entertainment,0.5366255640983582
"Cestujúcim dôrazne odporúčame, aby si zvážili všetky riziká, ktoré by mohli nastať následkom nepriaznivého počasia v ich oblasti, čo by mohlo ovplyvniť ich cestovné plány.",travel,entertainment,0.39843690395355225
"Autobusy odchádzajú z medzimestskej autobusovej stanice (na druhej strane rieky) počas celého dňa, aj keď väčšina, najmä tá, ktorá smeruje na východ a na Jakar/Bumthang, odchádza medzi 06:30 a 07:30.",travel,travel,0.43145477771759033
