text,actual_category,predicted_category
Ła mutassion zonta ‘na nova variassion genetica e ła session ła cava via dal pool deła variassion espressa.,science/technology,sports
La bonba a fission funsiona pal principio che ghe vol energia par metar insieme un nucleo co tanti protoni e neutroni.,science/technology,sports
I nuclei xe fatti de do particee: neutroni e protoni.,science/technology,sports
Questo ga permeso ae lenti zoom de far dee foto de ‘na quałità simiłe a quea che ti ga co lenti che ga lunghessa focałe fissa.,science/technology,sports
"I xe superiori ai web-proxy pa diversi motivi: i ridiresiona tuto el trafico internet, no soło che http.",science/technology,sports
Pal disegno interativo bisogna che te rivałuta tute łe to suposisioni soa produssion dei media e che te inpara a pensar in modi che no xe lineari.,science/technology,sports
"Questa xe deventà ‘na pratica comune, ma el fèro desféa e ròde de legno dei vagoni.",science/technology,sports
I branchi xe fati da uno a tre mas-ci adulti inparentài e co fin a trenta femene e cucioi.,science/technology,sports
"Anca se l’Inteigensa Artificiałe ga calcossa de fantasiensa, ła xe ‘na parte tant inportante dea siensa dei computer, e ła ga a che fare col comportamento, aprendimento e adatamento intełigente in te ’na machina.",science/technology,sports
El raporto d’aspèto de ‘sto formato (dividendo par dodese par otegnèr el raporto co numero intero pì senplice) xe de conseguensa detto 3:2.,science/technology,sports
"Un tełefono satełitare generalmente nol sostituise el to celulare, visto che pa doparar el primo ti ga da esar fora co na linea neta pal satełite pa ciamar.",science/technology,sports
"Anca se i vagoni gera soło dee tołe de legno messe un in parte a chealtra, permetea ai cavài che li tirea de ‘ndàr pì svelti e de tiràr carichi pì pesanti rispèto ae strade tute desfàe del tenpo.",science/technology,sports
"A xente conosse i ełementi chimici de base com oro, argento e rame da l’antichità, parché questi se podéa trovarli in natura in forma autentica e xe rełativamente fazie cavarli fòra co strumenti primitivi.",science/technology,sports
Ła ròda ga canbià el mondo in modo incredibiłe. La roba pì granda che ga fatto ła ròda pa noaltri xe stà darne un mèzo de trasporto pì comodo e vełoce.,science/technology,sports
I lo fa cussì l’imagine a coverze tut el schermo. El se ciama overscan.,science/technology,sports
I sotomarini tedeschi se ciaméa U-Boats. I tedeschi i gera bravi a navegare coi sotomarini e a dopararli.,science/technology,sports
"Anca se el so stato fisico pol canbiar, el so stato chimico resta uguałe.",science/technology,sports
Ła tension superficiałe xe causada dae mołecołe d’acqua soa superficie che xe atiràe una co chealtra pì forte de quanto no łe atìre łe mołecołe d’aria sora de łore.,science/technology,sports
Un dei problemi pì comuni co te passa un film in DVD xé l’overscan.,science/technology,sports
"In particołare, se sostien che se possa capìr se na persona xe drio contàr bałe interpretando coretamente łe so microespression.",science/technology,sports
L’oro pol essar laorà in tute łe forme. Pol essar rodołà in forme picenìne.,science/technology,sports
"El sistema de intełigensa artificiałe ancùo vien usà spesso in economia, medesina, ingenieria e in canpo miłitare, dato che xe stà messo in tanti computer de casa e aplicasioni de videozioghi.",science/technology,sports
"Vien fata ancora dès, ma ła roba pì inportante xe che el so raporto d'aspeto xe stà eredità dai formati dei sensori d'imagine dee fotocamere digitałi.",science/technology,sports
