62003016	Faith	Hereby haue we perceaued loue , that he gaue his life for vs , and therfore ought we also to geue oure lyues for the brethre .
43013001	Grace	Before the feast of Easter whan Iesus knewe that his tyme was come , that he shulde departe out of this worlde vnto ye father , as he loued his which were in the worlde , euen so loued he them vnto the ende .
58003017	Sin	But with whom was he displeased fortye yeares longe ? Was he not displeased with them yt synned , whose carcases were ouerthrowne in ye wyldernesse ?
60001014	Recommendation	as obedient childre , not fasshionynge youre selues to yor olde lustes of ignoraunce :
45011032	Grace	For God hath closed vp all vnder vnbeleue , that he mighte haue mercy on all .
66006006	Description	And I herde a voyce in the myddes of the foure beastes saye : a measure of whete for a peny , and thre measures of barly for a peny : and oyle and wyne se thou hurte not .
59004010	Recommendation	Cast downe youre selues before the LORDE , and he shal lift you vp .
44017031	Grace	because he hath appoynted a daye , in the which he wyl iudge the copasse of the worlde , with righteousnesse , by that one man in who he hath appoynted it : and offred faith vnto all men , after that he had raysed him vp from the deed .
43019002	Description	And the soudyers platted a crowne of thornes , and set it vpon his heade , and put a purple garment vpon him ,
54005014	Recommendation	I wil therfore that the yonger wemen mary , beare children , gyde the house , to geue ye aduersary no occasion to speake euell .
43014011	Faith	Beleue me , that I am in the father , and that ye father is in me : Or els , beleue me at the leest for the workes sake .
66020014	Violence	And deth and hell were cast in to the lake of fyre . This is that second deeth .
58009026	Description	for the must he often haue suffred sence the worlde beganne . But now in the ende of the worlde hath he appeared once , to put synne to flight , by the offerynge vp of himselfe .
44013018	Description	And by the space of fortye yeares suffred he their maners in the wyldernesse ,
46011033	Recommendation	Wherfore my brethren , whan ye come together to eate , tary one for another .
66006012	Violence	And I behelde when he opened the sixte seale , and loo , there was a grett earthquake , and ye sonne was as blacke as sacke cloth made of heare . And the mone wexed eue as bloude :
58011035	Violence	the wemen receaued their deed agayne from resurreccion . But other were racked , and accepted no delyueraunce , that they mighte optayne the resurreccion that better is .
44016037	Violence	But Paul sayde vnto them : They haue beaten vs openly vncondempned ( where as we are yet Romaynes ) and haue cast vs in preson , and shulde they now thrust vs out preuely ? Not so , but let them come them selues , and brynge vs out .
