62003016	Faith	The way that we now know how to truly love our fellow believers is by remembering that Christ ◄voluntarily died/gave his life► for us. So, when our fellow believers need something, we should be willing to help them. We should even be willing to die for them.
43013001	Grace	When it was the evening before the Passover celebration, Jesus knew that it was time for him to leave this world and to return to his Father in heaven. He loved us who were his disciples. He knew we would continue to live here in this world, so now he showed us how completely he loved us.
58003017	Sin	And ◄ you must remember who it was that God was disgusted with for forty years./do you remember who it was that God was disgusted with for forty years?► [RHQ] ◄It was those same people who had sinned like that, and whose bodies as a result lay where they died in the desert!/Was it not those same people who had sinned like that, and whose bodies as a result lay where they died in the desert area?► [RHQ]
60001014	Recommendation	And because you should obey your heavenly Father [SIM], as children ought to obey their fathers here on earth, do not do the evil deeds that you used to desire to do when you did not know God's truth.
45011032	Grace	God has declared and proved that all people, both Jews and non-Jews [MET], disobey ◄ him/his laws►. He has declared that because he wants to act mercifully towards us all.
66006006	Description	I heard a voice that sounded like it was coming from among the four living creatures. It was saying ◄ to the horseman/to the man who was sitting on the horse►, “A quart of wheat will cost so much that a man must work a whole day to earn enough money to buy it, and three quarts of barley will sell for the same price. But do not cut off the supply of olive oil or the wine [MTY]!”
59004010	Recommendation	Humble yourselves before the Lord, and as a result he will honor you.
44017031	Grace	He tells us that on a certain day that he has chosen he is going to judge all of us(inc) people in [MTY] the world. He has appointed a certain man to judge us, and that man will judge each of us fairly/justly. God has shown to all people that he has appointed that man to judge everyone, because God ◄caused him to become alive again after he had died/raised him from the dead►.”
43019002	Description	The soldiers also took some branches with thorns and wove them to make something like a crown. Then they put it on his head. They also put a purple robe on him. They did these things to ridicule him by pretending that he was a king.
54005014	Recommendation	So I advise that instead of putting the names of younger widows on the list, they marry again, that they bear/have children, that they manage their homes well, and that they do nothing about which an enemy can say bad things about them.
43014011	Faith	Believe that I have a close relationship with my Father and that my Father has a close relationship with me. If you do not believe that just because of what I say, believe it because of the miracles themselves that I have done.
66020014	Violence	All the unbelievers [PRS, MTY] —those who had been in the place where they waited after they died— were thrown into the burning lake. The burning lake is the place in which people die the second time.
58009026	Description	If that were so, he would have needed to suffer and shed his blood repeatedly since the time when God created the world. But instead, in this final age, Christ has appeared once in order that by sacrificing himself he could cause that people no longer will be punished for their sins.
