43013001	Grace	Now before the festival of the Pesac ·Passover· (Nissan 14), Yeshua [Salvation], knowing that his time had come that he would depart from this world to haAbba ·the Father·, having agapao ·total devoted love· for his own who were in the world, he showed agapao ·total devotion love· to them unto the end.
43019002	Description	The soldiers twisted thorns into a crown, and put it on his head, and dressed him in a purple garment.
43014011	Faith	Believe me that I am in haAbba ·the Father·, and haAbba ·the Father· in me; or else believe me for the very works’ sake.
43010008	Sin	All who came before me are thieves and robbers, but the sheep didn’t listen to them.
43017019	Description	For their sakes I sanctify myself, that they themselves also may be sanctified in truth.
43007030	Description	They sought therefore to take him; but no one laid a hand on him, because his hour had not yet come.
43018030	Description	They answered him, “If this man was not an evildoer, we wouldn’t have delivered him up to you.”
43003035	Faith	Abba ·Father familiar, Dear Dad· has agapao ·total devotion love· to the Son, and has given all things into his hand.
43017024	Grace	Abba ·Father familiar, Dear Dad·, I desire that they also whom you have given me be with me where I am, that they may see my glory, which you have given me, for you have agapao ·totally devoted love· for me from before the foundation of the world.
43010039	Violence	They sought again to seize him, and he went out of their hand.
43012003	Description	Mary [Rebellion], therefore, took a pound of ointment of pure nard, very precious, and anointed the feet of Yeshua [Salvation], and wiped his feet with her hair. The house was filled with the fragrance of the ointment.
43008029	Grace	He who sent me is with me. Abba ·Father familiar, Dear Dad· has not left me alone, for I always do the things that are pleasing to him.”
43015011	Grace	I have spoken these things to you, that my joy may remain in you, and that your joy may be made full.
43002015	Violence	He made a whip of cords, and threw all out of the temple, both the sheep and the oxen; and he poured out the changers’ money, and overthrew their tables.
43005018	Violence	For this cause therefore the Jews [Praisers] sought all the more to kill him, because he not only broke the Sabbath ·To cease·, but also called God 'Aviv ·his Father·, making himself equal with God.
43006047	Faith	Most certainly, I tell you, he who believes in me has eternal life.
43014018	Grace	I will not leave you orphans. I am coming to you.
43019041	Description	Now in the place where he was executed on the stake there was a garden. In the garden was a new tomb in which no man had ever yet been laid.
43008036	Grace	If therefore the Son makes you free, you will be free indeed.
43015022	Sin	If I had not come and spoken to them, they would not have had sin; but now they have no excuse for their sin.
43013011	Sin	For he knew him who would betray him, therefore he said, “You are not all clean.”
43010001	Sin	“Most certainly, I tell you, one who does not enter by the door into the sheep fold, but climbs up some other way, the same is a thief and a robber.
43021017	Description	He said to him the third time, “Simeon [Hearing], son of Jonah [Dove], do you phileo ·affectionately love, have high regard for· me?” Peter [Rock] was grieved because he asked him the third time, “Do you phileo ·affectionately love, have high regard for· me?” He said to him, “Lord, you know everything. You know that I phileo ·affectionately love, have high regard for· you.” Yeshua [Salvation] said to him, “Feed my sheep.
43012023	Description	Yeshua [Salvation] answered them, “The time has come for the Son of Man to be glorified.
43008021	Sin	Yeshua [Salvation] said therefore again to them, “I am going away, and you will seek me, and you will die in your sins. Where I go, you can’t come.”
43012026	Faith	If anyone serves me, let him follow me. Where I am, there will my servant also be. If anyone serves me, haAbba ·the Father· will honor him.
43003001	Description	Now there was a man of the Pharisees [Separated] named Nicodemus [Victory people], a ruler of the Jews [Praisers].
43010028	Grace	I give eternal life to them. They will never perish, and no one will snatch them out of my hand.
43019034	Violence	However one of the soldiers pierced his side with a spear, and immediately blood and water came out.
43015012	Recommendation	“This is my commandment, that you have agapao ·total devotion love· to one another, even as I have shown agapao ·total devotion love· to you.
43017013	Description	But now I come to you, and I say these things in the world, that they may have my joy made full in themselves.
43014027	Grace	Shalom ·Complete peace· I leave with you. I am giving you my shalom ·complete peace·; not as the world gives, give I to you. Don’t let your heart be troubled, neither let it be fearful.
43012047	Grace	If anyone listens to my sayings, and does not believe, I don’t judge him. For I came not to judge the world, but to save the world.
43003016	Grace	For God has agapao ·total devotion love· to the inhabitants of the earth, so he gave his one and only Son, that whoever believes in him should not perish, but have eternal life.
43020003	Description	Therefore Peter [Rock] and the other disciple went out, and they went toward the tomb.
43006056	Faith	He who eats my flesh and drinks my blood lives in me, and I in him.
43011027	Faith	She said to him, “Yes, Lord. I have come to believe that you are the Messiah [Anointed one], God’s Son, he who comes into the world.”
