62003016	Faith	हम ने मुहब्बत को इसी से जाना है कि उसने हमारे वास्ते अपनी जान दे दी, और हम पर भी भाइयों के वास्ते जान देना फ़र्ज़ है।
43013001	Grace	फ़सह की ईद अब शुरू होने वाली थी। ईसा जानता था कि वह वक़्त आ गया है कि मुझे इस दुनियाँ को छोड़ कर बाप के पास जाना है। अगरचे उस ने हमेशा दुनियाँ में अपने लोगों से मुहब्बत रखी थी, लेकिन अब उस ने आख़िरी हद तक उन पर अपनी मुहब्बत का इज़हार किया।
58003017	Sin	और वो किन लोगों से चालीस बरस तक नाराज़ रहा? क्या उनसे नहीं जिन्होंने गुनाह किया, और उनकी लाशें वीराने में पड़ी रहीं?
60001014	Recommendation	और फ़रमाँबरदार बेटा होकर अपनी जहालत के ज़माने की पुरानी ख़्वाहिशों के ताबे' न बनो।
45011032	Grace	इसलिए कि ख़ुदा ने सब को नाफ़रमानी में गिरफ़्तार होने दिया ताकि सब पर रहम फ़रमाए।
66006006	Description	और मैंने गोया उन चारों जानदारों के बीच में से ये आवाज़ आती सुनी, गेहूँ दीनार के सेर भर, और जौ दीनार के तीन सेर, और तेल और मय का नुक़्सान न कर।
59004010	Recommendation	ख़ुदावन्द के सामने फ़िरोतनी करो, वो तुम्हें सरबलन्द करेगा।
44017031	Grace	क्यूँकि उस ने एक दिन ठहराया है, जिस में वो रास्ती से दुनिया की अदालत उस आदमी के ज़रिए करेगा, जिसे उस ने मुक़र्रर किया है और उसे मुर्दों में से जिला कर ये बात सब पर साबित कर दी है।
43019002	Description	फ़ौजियों ने काँटेदार टहनियों का एक ताज बना कर उस के सर पर रख दिया। उन्हों ने उसे इर्ग़वानी रंग का चोग़ा भी पहनाया।
54005014	Recommendation	पस मैं ये चाहता हूँ कि जवान बेवाएँ शादी करें, उनके औलाद हों, घर का इन्तिज़ाम करें, और किसी मुख़ालिफ़ को बदगोई का मौक़ा न दें।
43014011	Faith	मेरी बात का यक़ीन करो कि मैं बाप में हूँ और बाप मुझ में है। या कम से कम उन कामों की बिना पर यक़ीन करो जो मैंने किए हैं।”
66020014	Violence	फिर मौत और 'आलम — ए — अर्वाह आग की झील में डाले गए। ये आग की झील आखरी मौत है,
58009026	Description	अगर ऐसा होता तो उसे दुनिया की पैदाइश से ले कर आज तक बहुत बार दुःख सहना पड़ता। लेकिन ऐसा नहीं है बल्कि अब वह ज़मानो के ख़ातिमें पर एक ही बार सदा के लिए ज़ाहिर हुआ ताकि अपने आप को क़ुर्बान करने से गुनाह को दूर करे।
44013018	Description	और कोई चालीस बरस तक वीरानों में उनकी आदतों की बर्दाश्त करता रहा,
46011033	Recommendation	पस ऐ मेरे भाइयों! जब तुम खाने को जमा हो तो एक दूसरे की राह देखो।
66006012	Violence	जब उसने छटी मुहर खोली, तो मैंने देखा कि एक बड़ा भुन्चाल आया, और सूरज कम्मल की तरह काला और सारा चाँद ख़ून सा हो गया।
58011035	Violence	ईमान रखने के ज़रिए से औरतों को उन के मुर्दा अज़ीज़ ज़िन्दा हालत में वापस मिले।
44016037	Violence	मगर पौलुस ने उससे कहा, उन्होंने हम को जो रोमी हैं क़ुसूर साबित किए बग़ैर “ऐलानिया पिटवाकर क़ैद में डाला। और अब हम को चुपके से निकालते हैं? ये नहीं हो सकता; बल्कि वो आप आकर हमें बाहर ले जाएँ।”
45013009	Recommendation	क्यूँकि ये बातें कि ज़िना न कर, ख़ून न कर, चोरी न कर, लालच न कर और इसके सिवा और जो कोई हुक्म हो उन सब का ख़ुलासा इस बात में पाया जाता है “अपने पड़ोसी से अपनी तरह मुहब्बत रख।”
62003003	Faith	और जो कोई उससे ये उम्मीद रखता है, अपने आपको वैसा ही पाक करता है जैसा वो पाक है।
45007022	Faith	क्यूँकि बातिनी इंसान ियत के ऐतबार से तो मैं ख़ुदा की शरी'अत को बहुत पसन्द करता हूँ।
50004004	Recommendation	ख़ुदावन्द में हर वक़्त ख़ुश रहो; मैं फिर कहता हूँ कि ख़ुश रहो।
