text,actual_category,predicted_category,generated_text
"Guhinduka byongera impinduka y’isano ndanga nshya, kandi guhitamo kubikuraho mu give cy’impinduka zigaragara.",science/technology,politics,"""Guhinduka byongera impinduka y’isano ndanga nshya, kandi guhitamo kubikuraho mu give cy’impinduka zigaragara."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: politics.</s>"
Igisasu cyiyasa gikoreshwa n’ihame ko gifata ingufu kugira ngo gihuze intimatima na za poroto na netoro nyinshi.,science/technology,politics,"""Igisasu cyiyasa gikoreshwa n’ihame ko gifata ingufu kugira ngo gihuze intimatima na za poroto na netoro nyinshi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
Intimatima igizwe n’utuntu duto cyane tubiri – netoro na poroto.,science/technology,N/A,"""Intimatima igizwe n’utuntu duto cyane tubiri – netoro na poroto."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology/Travel/Politics/Sports"
Ibi byatumye amaso ya kamera yo gukurura amashusho ya kure akora amashusho y’ubwiza bugereranywa n’akorwa n’amaso ya kamera zigira ahantu zigarukira.,science/technology,travel,"""Ibi byatumye amaso ya kamera yo gukurura amashusho ya kure akora amashusho y’ubwiza bugereranywa n’akorwa n’amaso ya kamera zigira ahantu zigarukira."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, and travel. What is the"
"Ziruta imbuga z’impagarikizi kubera impamvu nyinshi: zihindurira inzira imiyoboro yose ya interineti, atari http gusa.",science/technology,politics,"""Ziruta imbuga z’impagarikizi kubera impamvu nyinshi: zihindurira inzira imiyoboro yose ya interineti, atari http gusa."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
Uburyo bukoreshwa mu guhana ibitekerezo busaba ko wongera gusuzuma ibitekerezo byawe ku byerekeye uko ugikora kandi ukiga gutekereza mu buryo butari bumwe.,science/technology,travel,"""Uburyo bukoreshwa mu guhana ibitekerezo busaba ko wongera gusuzuma ibitekerezo byawe ku byerekeye uko ugikora kandi ukiga gutekereza mu buryo butari bumwe."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology and travel. What is the correct"
"Ibi byabaye akamenyero, ariko icyuma giteza uburemere bwinshi ku mitende y’amawago ikoze mu biti.",science/technology,N/A,"""Ibi byabaye akamenyero, ariko icyuma giteza uburemere bwinshi ku mitende y’amawago ikoze mu biti."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science.</s>"
"Imikumbi y’intare iba igizwe n’intare imwe kugeza kuri eshatu z’ingabo zifitanye isano, hamwe n’ingore n’utwana bigera kuri mirongo itatu.",science/technology,politics,"""Imikumbi y’intare iba igizwe n’intare imwe kugeza kuri eshatu z’ingabo zifitanye isano, hamwe n’ingore n’utwana bigera kuri mirongo itatu."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"". What is the correct sentence"
"Nubwo ubwenge buhimbano bufite isano ikomeye y’ubumenyi mpimbano, Ubwenge buhimbano bugize ishami rikomeye cyane ry’ubumenyi mu bya mudasobwa, ryita ku myitwarire, guhuza imyigire n’ubwenge mu mashini.",science/technology,politics,"""Nubwo ubwenge buhimbano bufite isano ikomeye y’ubumenyi mpimbano, Ubwenge buhimbano bugize ishami rikomeye cyane ry’ubumenyi mu bya mudasobwa, ryita ku myitwarire, guhuza imyigire n’ubwenge mu mashini."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
Ikigereranyo cy’ibipimo by’iyi miterere (kugabanywa na cumi na kabiri kugira ngo ubone ikigereranyo cy’umubare ushyitse) bivugwa rero ko ari 3: 2.,science/technology,politics,"""Ikigereranyo cy’ibipimo by’iyi miterere (kugabanywa na cumi na kabiri kugira ngo ubone ikigereranyo cy’umubare ushyitse) bivugwa rero ko ari 3: 2."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
"Muri rusange telefone ikorana n’icyogajuru ntabwo isimbura telefone igendanwa, kubera ko ugomba kujya hanze ufite umurongo wumvikana urebana n’icyo cyogajuru kugira ngo uhamagare.",science/technology,science/technology,"""Muri rusange telefone ikorana n’icyogajuru ntabwo isimbura telefone igendanwa, kubera ko ugomba kujya hanze ufite umurongo wumvikana urebana n’icyo cyogajuru kugira ngo uhamagare."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology.</s>"
"Nubwo inzira zikururwaho imizigo iremereye zari zigizwe gusa n’imbaho z’ibiti ziteganye, zafashaga amafarashi kuyikurura kugira ngo agire umuvuduko mwinshi no gukurura imizigo minini kurusha ku mihanda yari irushijeho kuba mibi y’icyo gihe.",science/technology,politics,"""Nubwo inzira zikururwaho imizigo iremereye zari zigizwe gusa n’imbaho z’ibiti ziteganye, zafashaga amafarashi kuyikurura kugira ngo agire umuvuduko mwinshi no gukurura imizigo minini kurusha ku mihanda yari irushijeho kuba mibi y’icyo gihe."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
"Abantu bamenye ibyerekeye iby’ingezi by’ubutabire nka zahabu, ifeza, n’umuringa guhera mu bihe by’amateka ya kera, nk’uko ibi byose bishobora kuvumburwa mu miterere mu buryo kavukire kandi mu bigaragara byoroshye gucukura ukoresheje ibikoresho bya gakondo.",science/technology,politics,"""Abantu bamenye ibyerekeye iby’ingezi by’ubutabire nka zahabu, ifeza, n’umuringa guhera mu bihe by’amateka ya kera, nk’uko ibi byose bishobora kuvumburwa mu miterere mu buryo kavukire kandi mu bigaragara byoroshye gucukura ukoresheje ibikoresho bya gakondo."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: politics.</s>"
Ipine ryahinduye isi mu buryo budasanzwe. Ikintu gikomeye ipine ryadukoreye ni uko ryaduhaye uburyo bworoshye kandi bwihuse bwa taransiporo.,science/technology,politics,"""Ipine ryahinduye isi mu buryo budasanzwe. Ikintu gikomeye ipine ryadukoreye ni uko ryaduhaye uburyo bworoshye kandi bwihuse bwa taransiporo."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
Ibi bikorwa kugira ngo umenye neza ko ishusho yose ikwiriye muri ekara. Ibi byitwa guhisha imisozo y'ishusho.,science/technology,science/technology,"""Ibi bikorwa kugira ngo umenye neza ko ishusho yose ikwiriye muri ekara. Ibi byitwa guhisha imisozo y'ishusho."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology.</s>"
Ubwato bwo mu mazi bw’Ubudage bwiswe U-Boats. Abadage bari abahanga mu gutwara no gukoresha amato yo mu mazi.,science/technology,politics,"""Ubwato bwo mu mazi bw’Ubudage bwiswe U-Boats. Abadage bari abahanga mu gutwara no gukoresha amato yo mu mazi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
Nubwo imiterere yayo y’ubugenge ishobora guhinduka imiterere yayo y’ubutabire ikomeza kuba imwe.,science/technology,N/A,"""Nubwo imiterere yayo y’ubugenge ishobora guhinduka imiterere yayo y’ubutabire ikomeza kuba imwe."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology/Travel/Politics/Sports"
Ingufu zo hejuru y’amazi zibaho kubera ko za molekile zo ku butaka ahari amazi zikururana cyane kurusha kurusha molekile zo mu kirere ziziri hejuru.,science/technology,N/A,"""Ingufu zo hejuru y’amazi zibaho kubera ko za molekile zo ku butaka ahari amazi zikururana cyane kurusha kurusha molekile zo mu kirere ziziri hejuru."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology/Travel/Politics/Sports"
Kimwe mu bibazo bikunze kugaragara kurusha ibindi iyo ugerageza guhindura filimi mu buryo bwa DVD ni uko imwe mu bice by'amashusho bitagaragara.,science/technology,politics,"""Kimwe mu bibazo bikunze kugaragara kurusha ibindi iyo ugerageza guhindura filimi mu buryo bwa DVD ni uko imwe mu bice by'amashusho bitagaragara."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: politics.</s>"
"By’umwihariko, bivugwa ko umuntu ashobora kumenya niba umuntu abeshya witegereza ibimenyetso bito bitanga ubutumwa.",science/technology,travel,"""By’umwihariko, bivugwa ko umuntu ashobora kumenya niba umuntu abeshya witegereza ibimenyetso bito bitanga ubutumwa."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology and travel. What is the correct"
Zahabu ishobora guhindurwamo ubwoko bwinshi bw’amashusho. Ishobora gufungwamo uduce duto.,science/technology,N/A,"""Zahabu ishobora guhindurwamo ubwoko bwinshi bw’amashusho. Ishobora gufungwamo uduce duto."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science, Technology, Travel, Politics, Sports,"
"Sisitemu y’ubwenge buhimbano ubu ikoreshwa akenshi mu nzego z’ubukungu, ubuvuzi, ubuhanga bwa enjenyeri no mu gisirikari, nk’uko byubatswe muri za mudasobwa nyinshi zo mu ngo no muri porogaramu z’imikino y’amashusho.",science/technology,travel,"""Sisitemu y’ubwenge buhimbano ubu ikoreshwa akenshi mu nzego z’ubukungu, ubuvuzi, ubuhanga bwa enjenyeri no mu gisirikari, nk’uko byubatswe muri za mudasobwa nyinshi zo mu ngo no muri porogaramu z’imikino y’amashusho."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, and travel.</s>"
"Iracyakorwa no kuri iki gihe, ariko ik’ingenzi cyane ni igipimo cyayo cyarazwe uburyo bw’amashusho ya kamera za dijitali.",science/technology,politics,"""Iracyakorwa no kuri iki gihe, ariko ik’ingenzi cyane ni igipimo cyayo cyarazwe uburyo bw’amashusho ya kamera za dijitali."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
