index_id,category,text
993,entertainment,"Ба ҳар ҳол, онҳо дар фасли зимистон зебоӣ ва ҷаззобияти дигареро доранд, чунки дар бисёр истгоҳҳои кӯҳӣ миқдори муфиди барф меборад ва машғулиятҳои монанди лижаронӣ ва сноубордро пешниҳод менамоянд."
755,entertainment,Дар меҳмонхонаҳои мазкур сарватмандон ва ашхоси маъруф барои тамоми рӯз манзил мегирифтанд ва аксар вақт он дорои тарабхонаҳои хуб ва зиндагии шабона буданд.
1239,entertainment,"""Вай хеле зебо буда, хуб низ месарояд"" афзуд ӯ, мувофиқи рамзхонии стенограммаи нишасти матбуотӣ."
871,entertainment,Субҳ хонаи худро бо накҳати қаҳваи қавӣ ва шом бо бобуначойи роҳатбахш пур кунед.
460,entertainment,Аксари телевизионҳо бо мақсади писанд омадан ба мардум ташкил карда шудаанд.
431,geography,"Туркия аз се тараф бо баҳрҳо иҳота карда шудааст: аз ғарб - бо Баҳри Эгей, аз шимол - бо Баҳри Сиёҳ ва аз ҷануб - бо Баҳри Миёназамин."
1692,geography,"Заминҳои калонтар ба самти шимол камаҳолӣ мебошанд, баъзеашон қариб, ки беодам мебошанд."
743,geography,"Дар ҷазираҳои Кук ягон шаҳр вуҷуд надорад, аммо онҳо аз 15 ҷазираи мухталиф иборатанд. Ҷазираҳои асосии онҳо Раротонга ва Аитутаки ба шумор мераванд."
1720,geography,"Боғ масоҳати 19 500 км²-ро ишғол мекунад ва ба 14 минтақаи экологии мухталиф тақсим карда шудааст, ки ҳар якеи онҳо ҳайвоноти ваҳшии гуногунро нигоҳ медоранд."
1622,geography,Дарёи Амазонка дуввумин аз рӯи дарозӣ ва бузургтарин дарё дар кураи Замин ба шумор меравад. Он нисбат ба дуюмин дарёи бузургҳаҷм 8 маротиба бештар об мекашонад.
1205,health,"Даниэл Лантан, коршиноси СММ оид ба бемоии мазкурӣ, изҳор кард, ки сабаби он эҳтимолан аз ҷониби сулҳоварон ба вуҷуд омадааст."
1203,health,"То омадани қӯшунҳо, Ҳаити аз солҳои 1800 инҷониб бо мушкилии бо бемории мазкур марбутбуда дучор нашуда буд."
566,health,Биноӣ ё қобилияти дидан аз узвҳои ҳиссиётӣ ё системаи биниши чашмҳо вобаста мебошад.
1256,health,Таркиби кристаллҳои мазкур бо таркиби дар пешоби ҳайвоноти хонагӣ дучоршуда ҳангоми муқоиса бо истифодаи спектроскопияи инфрасурх (FTIR) мувофиқат мекунад.
1578,health,Барчаспро барои дастури мушаххаси ёрии аввалини тиббӣ барои он заҳри мушаххас санҷед.
1936,politics,"Соли 1994, муноқишаи мазкур боиси таъсис ёфтани ҷумҳурии худхондаи Приднестрове дар шарқи Молдова гардид, ки он ҳукумат ва пули худро дорад, аммо аз ҷониби ягон кишварҳои узви СММ он эътироф карда нашудааст."
280,politics,"Ташкилчиёни эътироз иброз доштанд, ки дар чунин шаҳрҳои Олмон ба монанди Берлин, Кологне, Ҳамбург ва Ҳанновер анқариб 100 000 нафар ҷамъ омадаанд."
247,politics,Агентҳои мазкур мутобиқи қисми 247 Конститутсияи Покистон барои пешниҳоди хизматрасонии хадамоти давлатӣ ва судӣ масъуланд.
1439,politics,"Дере нагузашта пас аз оғози амалҳои ҳарбӣ, Бритониёи Кабир ба муҳосираи баҳрии Олмон шурӯъ кард."
18,politics,"Дар саросари ҷаҳон эътирозҳо, якчанд парвандаи ҷиноӣ ҷой доштанд ва роҳбарони ҳукуматҳои Исландия ва Покистон ҳарду ба истеъфо рафтанд."
403,science/technology,"Дар аввали ҷанг, онҳо асосан дар болои баҳр мегаштанд, аммо вақте ки радар рушд ёфта, дақиқтар шуд, киштиҳои зериобӣ маҷбур гардиданд, ки барои ноаён мондан ба зери об раванд."
1592,science/technology,"Вақте ки дониши забони юнонӣ коҳиш ёфт, Ғарб аз решаҳои фалсафӣ ва илмии юнонӣ бурида шуд."
1344,science/technology,"Ионҳои гидроген протонҳое мебошанд, ки электронҳояшон бароварда шудаанд (зеро атомҳои гидроген аз як протон ва як электрон иборатанд)."
556,science/technology,Атомро метавон яке аз элементҳои бунёдии таркибии тамоми моддаҳо ҳисобид.
1645,science/technology,Монанди ғелондани аробаи вазнин дар теппа. Таҷзия кардани ядро ​​боз як қисми он энергияро хориҷ мекунад.
555,sports,"Варзишгарон метавонанд фикр кунанд, ки маҳсулотро афзал медонанд, ҳатто дар сурате, ки он ягон фоидаи воқеӣ намедиҳад."
195,sports,Масса ҳадди ақал то охири мавсими соли 2009 бояд ҳозир набошад.
553,sports,Дав дар масоҳати миёна - нисбатан намуди варзиши наонқадар гарон шуморида мешавад; вале оиди якчанд намуди таҷҳизоти лозима барои ширкат кардан фикрҳои хатои зиёд мавҷуданд.
32,sports,"Вақте ки мошинҳо аз пушти Алонсо барои сӯзишворӣ дар зери мошини бехатарӣ рафтанд, ӯ барои ғалабаро ба даст овардан ба боло бирафт."
13,sports,"Надал бо бурд кардани 76 хол дар партофти аввал, ӯ дар мусобиқа соҳиби 88%‑и холҳои ҳақиқӣ гашт."
688,travel,"Ба меҳмонони вақти маҳдуд дошта тавсия мешавад, ки беҳтараш вақти худро дар дигар ҷойҳо гузаронанд."
