index_id,category,text
993,entertainment,"Nangu cibefyo, shalikwata umusango wa busuma ubwaibeela nokumoneka bwino panshita yapa mwela, ilyo ifitesheni fyamu milundu ifingi fikwata amenshi makaasa ayengi uko ukusangwa na mangalo yakushelela ayengi."
755,entertainment,"Aya ama hotela nangu umwakutushisha ni ncende cimo umo pali ilya nshita abakankala naba ishibikwe sana kabili abaile ululumbi baleikala, elyo ilingi line bale kwata amalila aya suma nganshi no kwangala kwa bushiku."
1239,entertainment,"“Musuma nganshi elyo kabili, alemba bwino,” efyo alandile ukulingana na mashiwi ayamu kukumana kwaba shimilabasa."
871,entertainment,Isusheni ing'anda yenu na kofi iyisuma iya cindama nganshi kabili iya nunkila mu nshita ya lucelo kabili na chayi iyitwa ati chamomile iya kunashako umutima mu nshita ya bushiku.
460,entertainment,Ifitunshinshi ifingi fyapangwa munshila ya kweba ukuti filesekesha abekala calo.
431,geography,"Turkey yashingulukwa naba beemba kumbali shitatu: Beemba wa Aegean ku masamba, Beemba wa Fiita ku kapinda ka kukuso elyo na Beemba wa Mediterranean ku kapinda ka kukulyo."
1692,geography,Incende ishikulu ukuya ku kapinda ka kukuso tashakwata sana abantu elyo shimo tamwaba fye nabantu ciswebebe ceka.
743,geography,Ifishi fya Cook ta fyakwata imisumba iili yonse lelo pabaf ye ifishi ifya pusana ifili 15. Ifikuluko palifi ni Rarotonga na Aitutaki.
1720,geography,"Iyi ncende yalepa 19,500 km² elyo yayakanishiwa mu fipande ifili 14 ifya pusanapusana, cila cimo icisunga inama ishaibela."
1622,geography,Umumana wa Amazon emumana wa bubili uwalepesha kabili uwa kulisha pa Calo. Wakwata amenshi imiku cinekonsekonse (8) kubwingi ukucila pa mumana uwacibili ku bukulu.
1205,health,"Danielle Lantagne, umo uwamuli ba UN uwaishibisha ifya malwele, atile ubulwele bulemoneka kwati bwaletelwe nabakasopa ba mutende."
1203,health,"Ilyo abashilika tabalafika, icalo ca Haiti tacakwetepo amafya ayakumine kuli ubu bulwele ukufuma muma 1800."
566,health,"Imimwene, nangu amaka ya kumona yashintilila pa filundwa fya kumwenako nangu amenso."
1256,health,Ukusankanya kwa ifi fintu fibili kwalipalana nefyo ifyasangilwe mu fitekwa ilyo fyapashanishiwe ukubomfya infrared spectroscopy (FTIR).
1578,health,Moneni pa filembo fya pa kakopo pa kutangata kwa ntanshi kuli iyo sumu.
1936,politics,"Mu 1994, ishi mpasase shalengele ukupangwa kwa kacalo akaipangilefye akene aka Transnistria Republic ku kabanga ka Moldova, akakwata ubuteko bwakako ne ndalama shakako nomba ishishaisuminishiwa ne calo icili conse icamu UN."
280,politics,"Abapekenye ukuilishanya batile ukufika ku bantu 100,000 ebaishile mu misumba ya mu Germany pamo nga Berlin, Cologne, Hamburg, na Hanover."
