index_id,category,text
993,entertainment,"ادت ڤيه, اوق ڽن نا جنيس ڽڠ لاݢك ڠن مناون اتي ڽڠ مبيدا واتو موسيم لڤيى, دڠن جل ستاسيون بوكيت ݢتريموڠ جومله سلجو ڽڠ لا ڠن ݢڤتبا كݢياتن لاݢو سكي ڠن سنووبورديڠ."
755,entertainment,"هؤتيل هؤتيل ڽي تمڤت اورڠ كاي ڠن اورڠ مشهور عوه اوري ݢڤيوه, ڠن قايم ݢڤراست ڤاجوه بو مالم ڠن سواسن مالم سيب مسنڠ."
1239,entertainment,"""ݢوبڽ تهات ݢلون ڠن مڽاڽي دڠن تهات ݢيت سيت⹁"" ݢخن لى ݢوبڽ منوروت ترنسکريڤ کونفرينسي ڤيرس."
871,entertainment,ڤاسي رومه ݢتا ڠن كوڤي ڽڠ مهل ڠن تى چهاموميلى ڽڠ ڤتنڠ دري عوه واتو مالم.
460,entertainment,بيئسا جيه تيفي د ڤݢج دڠن چارا ك ڤسنڠ مشاركت عموم.
431,geography,"توركي د كليلڠ لى لاؤة بك تلو لاݢي: لاؤة ايݢيا د بارات, ڠن لاؤة ايتم د اوتارا, ڠن لاؤة ميديتيرانيا د سلاتن."
1692,geography,ولايه لواس لبيه جيؤه او باروه جارڠ اورڠ تيڠݢل ڠن مڤادوم ناكه اوتن ڽڠ هنا اورڠ تيڠݢل.
743,geography,ڤولو چووق هنا كوتا تاڤيه نا م ١٥ ڤولو ڽڠ مبيدا. ڽڠ ڤهون تهت ڽنكه راروتوڠا ڠن ايتاتوكي.
1720,geography,"كا سنتلس تامن ١٩٥٠٠ كم٢ ڠن دباهݢي ك ١٤ ولايه ماڠت تكالن ڽڠ ملاءين, تيڤ-تيڤ دري ساڤوى كهن ك مباݢي ملاتڠ كلوت ڽن."
1622,geography,كروڠ امازون ناكه كروڠ ڤاليڠ ڤاڽڠ ڠن ڤاليڠ رايق د دونيا. جيه جيڤايلير اير لبيه داري ٩ ݢر لا داري كروڠ كدوا ڽڠ ڤاليڠ وايق.
1205,health,دانييل لنتاݢنى⹁ ڤاک کى ڤثکيت ڽن⹁ مخن بهوا وابه ڽن موڠکين جيڤسبب لى تنترا کاواي دامى ڽن.
1203,health,"سيݢوهلوم ‎ڤاسوقن تروه, هايتي هان کنوڠ مسئله ساڤو ڽڠ تکاءيت ڠن ڤثاکيت ڽن دري تهون ١٨٠٠-ان."
566,health,"مكالن, اتوا ك ݢكالن منوروت بك سيستم فيسوال سينسوري اڠݢوتا توبوه اتوا مات."
1256,health,کومڤوسيسي کريستل ڽو موهي دڠن ڽڠ ݢتومى لام اورين هيوان ڤليهاراءن ڽڠ کنوڠ مڽو ݢبنديڠ دڠن سڤيکتروسکوڤي اينفراميره (ايف.تي.اي.ار.).
1578,health,نكالن لابيل ك چارا تولوڠ ك توبا خصوص ڽن.
1936,politics,"نيبك تهون ١٩٩٤, كؤنفليك ڽي كه نا ڤمبنتوقن رڤوبليك ترانسنيستريا ڽڠ د ڤروكلاميركان كدري جيه هيديه د مولدوفا بهݢيان تيمور, كا نا ڤمرينته دري ڠن ڤڠ دري تاڤي هن جياكوءي لي نڠݢري٢ ڽڠ نا لم ڤ ب ب."
280,politics,ڤڽلڠݢارا ݢڤروتيه ݢخن سليڠک ١٠٠.٠٠٠ اورڠ توک اي کوتا-كوتا جرمن لاݢى برلين⹁ کولن⹁ همبورݢ⹁ ڠن هانوۏر.
247,politics,اݢين-اݢين ڽو متڠݢوڠ جواب کى ݢڤسديا لاينن ڤمرنته ڠن ڤراديلن مداساي بق ڤاساي ٢٤٧ کونستيتوسي ڤاکيستن.
1439,politics,"هنا تريب عوه تلس بيچه ڤراڠ ڽن, اورڠ بريتانيا ݢڤڤهون ڤتهن رج اوه د لاؤة ك اورڠ جرمان."
18,politics,نا ڤروتيس دي بندوم دوڽا، لادوم تونتوتن ڤيدان، ڠون کڤالا-کڤالا ڤمرنته ايسلنديا ڠون ڤکسيتن بن دوا اورڠڽن ݢڤيوه.
