index_id,category,text
993,entertainment,"Kambe, ku na swilo swo saseka swo hambana leswi vaka kona hi xixika, swin’we na tindhawu to tala ta xitshunga leti kumaka gamboko leyi yi nga talangiki ngopfu na leyi yi endlaka ku va na ntlangu wa ku rheta eka gamboko."
755,entertainment,Eka tihotela teto a ku tshama swifumi ni vanhu va ndhuma va hi nkarhi wolowo naswona hakanyingi a va dya swakudya swo lalela swa kahle ni ku tihungasa nivusiku.
1239,entertainment,"""U sasekile naswona u yimbelela kahle,"" u vule tano hikuya hi matsalelo ya nhlengeletano ya mahungu."
871,entertainment,Nimixo n’wana cofi ya xiyimo xa le henhla namadyambu n’wana tiya leyi nga ta ku phyuphyusa.
460,entertainment,Tithelevhixini to tala ti endliwe hi ndlela yo tsakisa vanhu hinkwavo.
431,geography,"Italiya yi rhendzeleriwe hi malwandle ematlhelweni manharhu: Lwandle ra Aegean ku ya evupela-dyambu, Lwandle ra Ntima ku ya n’walungwini ni Lwandle ra Mediteraniya ku ya edzongeni."
1692,geography,Tindhawu leti kulu kule nwalungu ti aname ngopfu naswona tin’wana ti kwalomu ka khwathi leri nga tshamiwiki.
743,geography,Xihlala xa Cook a xi na madoroba kambe xi vumbiwa hi swihlala swa 15 swo hambanahambana. Leswikulu swa kona i Rarotonga na Aitutaki.
1720,geography,"Phaki leyi yi teka ndhawu leyi ringanaka na 19,500 km² naswona yi aviwile yi va tindhawu ta 14, ndhawu yin’wana na yin’wana yi seketela swiharhi swo hambana."
1622,geography,Nkova wa Amazon i wa vumbirhi hi ku leha ni hi ku kula misava hinkwayo. Yi khoma hi laha ku phindhiweke ka 8 tanihi nkova wa vumbirhi.
1205,health,"Danielle Lantagne, mutivi wa mavabyi wa le UN, u vule leswaku swi nga endleka leswaku vuvabyi byi te ni vanhu va ku tisa ku rhula."
1203,health,"Ku nga si fika masocha, Haiti a yi nga si tshama yi va na swiphiqo swa vuvabyi ku sukela kwalomu ka va 1800."
566,health,"Swivono, kumbe ku kota ku vona ku titshege eka swirho swa ku vona kumbe matihlo."
1256,health,Endlelo ra ti khirisitali leti ya fana na lama kumekaka eka murhundzu wa swiharhi leswi khumbekeke loko swi pimanisiwa hi infrared spectroscopy (FTIR).
1578,health,Kambisisa phepha leswaku swiletelo swa vutshunguri bya xihatla bya chefu yo karhi.
1936,politics,"Hi 1994, ku nga twani loku ku endle leswaku van’wana va sungula Rhiphabuliki Ya Transnistria evuxeni bya Moldova, leyi nga na mfumo wa yona n’wini na mali kambe a ri tiveki eka matiko hinkwawo lama nga swirho swa UN."
280,politics,"Vahleri va xi tereko va vule leswaku kwalomu ka 100, 000 wa vanhu va fike emadorobeni ya Jarimani yo fana na, Berlin, Cologne, Hamburg, na Hanover."
247,politics,Vayimeri lava va nga na ntirho wa ku nyiketa vukorhokeri bya mfumo ni bya vuavanyisi ehansi ka Tsalwa 247 ra Vumbiwa bya Pakistani.
1439,politics,"Endzhakunyana ka ku sungula ka rivengo, Britain yi sungule ku sivela swikepe swa Jarimani."
18,politics,"Ku ve ni ku kombisa ku vilelela emisaveni hinkwayo, ku ve ni milandzu ya vugevenga yo hlayanyana, naswona varhangeri va tihulumendhe ta Iceland na Pakistan va tshike ntirho ha vumbirhi."
403,science/technology,"Loko nyimpi yi sungula hi xitalo a swi famba ehenhla ka lwandle, kambe loko radar yi sungula ku hluvuka naswona yi kongoma ngopfu swikepe swa le hansi ka mati swi boheke ku nghena ehansi ka mati ku papalata ku voniwa."
1592,science/technology,"Tanihi vutivi va le Griki a vu ya vu nga vi bya nkoka, West i ti kume yi sukile eka tifilosofi na yasayense ya le Griki."
1344,science/technology,Ti ayoni ta hayidirojeni i ti phurothoni leti ti tekeriweke ti elekitironi ta tona (hikuva ti athomu ta Hayidirojeni ti endliwe hi phurothoni yin’we na elekitironi yin’we).
556,science/technology,Athomu yi nga langutiwa tanihi swin’wana swa nkoka ngopfu eku endliweni ka metha.
1645,science/technology,Onge u rhendzelekisa khalichi leyi tikaka lexi kwhezaka xintshabyaneni. Ku hambanisiwa nyutliliya nakambe kutani ku humesiwa matimba wolawo.
555,sports,Vatsutsumi va nga twa nga ku va hlawula switirhisiwa hambiloko swi nga pfuni nchumu.
195,sports,Massa a nge vi kona ku ringana kwalomu ka nguva ya 2009.
553,sports,"Ku tsutsuma eka ndhawu leyi yi nga lehenga naswona yi nga komanga, i ntlango lowu nga durhiki; kambe, swi tele swilo leswi swi nga ri ntiyiso leswi vuriwaka hi swilo swa ku tlanga leswi lavekaka leswaku u nghenelela eka ntlango."
32,sports,"Loko mimovha leyi a yi ri emahlweni ka Alonso yi nghena ku ya chela petirolo ehansi ka movha wa vusirheleri, u rhangele lava a va ri emahlweni kutani a hlula."
13,sports,Nadal u kume 88% wa mikutlunya eka mikutlunya ya 76 yo hlula ntlangu eka sevhe yo sungula.
688,travel,Vayeni lava va nga na nkarhi lowuntsongo va ku antswa a va ya kun’wanyana.
1764,travel,"Ku engetela kwalaho, tivonele eka risema leri vitanaka tibere ni swiharhi swin’wana, kutani papalata ku khoma kumbe ku sweka swakudya leswi nga ni risema u tlhela u basisa ekhempeni ya wena."
1785,travel,Ku buka ka ha ri emahlweni swi endla leswaku vavalangi va nga vileli hi ku kuma ndhawu yo tshama eka yona loko va fika endhawini leyi va yi endzeleke.
1941,travel,"Ti boulevards leti anameke, miako yo vekiwa ngilazi emahlweni na tindhawu ta mavhengele ta ximodeni ti fuleriwe hi thayilese-to tshuka ta ndhavuko, makete wa lembe xidzana ra vu 18, na tindhawu ta khale ta vukhongeri ni tikereke, hambileswi doroba ringa na moya wa Mediterranean Europe ku ri na Turkey."
996,travel,"Eka swiyimo hikwaswo, u fanele u buka hi foyini eka khampani ya swihaha mpfhuka."
