index_id,category,text
993,entertainment,"Алайда қыс маусымында олар ерекше сұлулық пен сүйкімділікке бөленеді, көптеген таулы станцияларда көп мөлшерде қар түсіп, шаңғы және сноуборд тебу мүмкіндігін береді."
755,entertainment,Бұл қонақүйлер сол кездегі бай және әйгілі адамдар келетін жерлер болған әрі көбінесе оларда таңдаулы тамақтар мен түнгі ойын-сауық болатын.
1239,entertainment,"«Ол өте сүйкімді және әнді де өте жақсы айтады», - деді ол баспасөз конференциясының стенограммасына сәйкес."
871,entertainment,Таңда үйіңізді қанық кофемен және түнде біраз босаңсытатын раушан шайымен толтырыңыз.
460,entertainment,Теледидарлардың көбі көпшілікке ұнайтындай жасалды.
431,geography,"Түркия үш жағынан теңіздермен қоршалған: батысында Эгей теңізімен, солтүстігінде Қара теңізбен және оңтүстігінде Жерорта теңізімен."
1692,geography,"Солтүстікте ары қарай орналасқан үлкен аумақтарда халық өте сирек қоныстанған, ал кейбіреулері елсіз дерлік жабайы жерлер."
743,geography,"Кук аралдарында қалалар жоқ, бірақ олар 15 түрлі аралдан тұрады. Олардың негізгілері – Раротонга және Аитутаки."
1720,geography,"Саябақ 19 500 шаршы км қамтиды және 14 түрлі экоаймаққа бөлінген, әрқайсысында әртүрлі жабайы жануарлар тұрады."
1622,geography,Амазонка өзені жердегі екінші ең ұзын және ең үлкен өзен болып табылады. Оның суы екінші ең үлкен өзеннен 8 есеге дейін көбірек.
1205,health,БҰҰ аурулар бойынша сарапшысы Даниель Лантанның айтуы бойынша аурудың өршуіне бейбітшілдер себеп болған болуы мүмкін.
1203,health,"Әскерлер келмей тұрып, Гаитиде 1800 жылдан бері бұл ауруға қатысты мәселелер болмаған."
566,health,"Көру мүмкіндігі немесе көру қабілеті сезу органының, яғни көздің көру жүйесіне байланысты."
1256,health,Бұл кристалдардың құрылымы инфрақызыл спектроскопиямен (FTIR) салыстырғанда әсер етілген үй жануарларының зәрінде кездесетін кристалдармен бірдей.
1578,health,Осы нақты улы затқа арналған алғашқы көмек нұсқауларының затбелгісін тексеріңіз.
1936,politics,"1994 жылы бұл қайшылық шығыс Молдовада өзін өзі жариялаған Транснистрия Республикасының жасалуына әкелді. Оның өзінің үкіметі және валютасы болған, бірақ оны ешбір БҰҰ мүше елі мойындамаған."
280,politics,"Наразылық ұйымдастырушылары Берлин, Кельн, Гамбург және Ганновер сияқты Германияның қалаларында 100 мыңға жуық адам жиналғанын хабарлады."
247,politics,Бұл агенттер Пәкістан конституциясының 247-бабына сәйкес мемлекеттік және сот қызметтерін қамтамасыз етуге жауапты.
1439,politics,Соғыс басталғаннан кейін жуық арада Ұлыбритания Германияны әскери-теңіз қоршауына алды.
18,politics,"Бүкіл әлемде наразылықтар болды, бірнеше қылмыстық қудалау болды, Исландия мен Пәкістан екеуінің де үкімет басшылары отставкаға кетті."
403,science/technology,"Соғыстың басында олар негізінен теңіздің үстінде жүзетін, бірақ радар дами келе және дәлірек бола келе, сүңгуір қайықтар көрінбеу үшін су астына түсуге мәжбүр болды."
1592,science/technology,Грек тілін білу азайғаннан кейін батыс өзінің грек философиялық және ғылыми түбірлерінен бөлініп кеткенін тапты.
1344,science/technology,"Сутегі иондары, бұл олардан электрондары алынып тасталған протондар болып табылады (өйткені сутегі атомдары бір протон мен бір электроннан тұрады)."
556,science/technology,Атом барлық материяның негізі болып табылады.
1645,science/technology,"Ауыр арбаны өрге итерген сияқты. Ядро қайтадан бөлініп, сол энергияның бір бөлігін шығарады."
555,sports,"Спортшылар нақты артықшылықтарды бермесе де, өнімді жөн көретінін сезінуі мүмкін."
195,sports,Масса кемінде 2009 жылдың маусымында болмайды.
553,sports,"Орташа қашықтыққа жүгіру — салыстырмалы түрде қымбат емес спорт; дегенмен, қатысу үшін қажет біраз жабдыққа қатысты көп дұрыс емес түсініктер бар."
32,sports,"Алдағы көліктер қауіпсіздік көлігінен кейін жүріп жанармай құятын кезде, ол жеңіске жету үшін жылдамдықты арттырды."
13,sports,"Надаль ойында таза 88% ұпай алды, оның 76 ұпайын берісте-ақ жеңіп алды."
688,travel,Уақыты шектеулі келушілер уақытын басқа жерде өткізгені жөн.
1764,travel,"Бұған қоса иістер аюлар мен басқа жабайы жануарларды тартатынын ескеріңіз, сондықтан иісі бар тағамдарды алып жүрмеңіз немесе әзірлемеңіз және лагерьді таза ұстаңыз."
1785,travel,Алдын ала броньдау саяхаттаушыға баратын жерге жеткенде ұйықтайтын жері болатынына кепілдік береді.
1941,travel,"Кең бульварлар, әйнекпен қапталған ғимараттар мен қазіргі заманғы сауда орталықтары дәстүрлі қызыл тақтайшаларға, 18 ғасырдағы базарға, ескі мешіттер мен шіркеулерге толы, бұл қалада дәстүрлі Түркиядан гөрі Жерорта теңізі Еуропасының атмосферасы басым."
996,travel,"Кез келген жағдайда әуе компаниясына тікелей телефон соғып, брондауыңыз қажет."
