index_id,category,text
993,entertainment,"S awindegh iwartanet haret n tihusay d sarhu degh tasamhuyt tan tagrest, imir wad ilsin itkar aghris d imusuten d adalen hund tasalalat ful agharis."
755,entertainment,"Daɣ Mantatu, isansa wiɣ nassan d-sen middan wi llan ihari. Taǧan titati tulaɣ hullan."
1239,entertainment,"Allaɣat as daɣ a-wa ǝd ǝzjaran ǝsalan n konferens as ""ti huskiyăt tolas taj asăhaɣ olaɣan har ajudi""."
871,entertainment,"S tufat ekken iyet n lqahwa teǧǧudi, s tadeggat eccew iyen n lkas n cahi, ihussay hullan full ssahet."
460,entertainment,Tǎlavizyon tan fuk ǝknǎn s ǝmmǝk ǝjrazan ǝ addinǎt fuk.
431,geography,"Turkiya tla aǧăriw deɣ krad iɣilan: ejarew wan Aegean deɣ amǝneǧ, Black Sea deɣ afella d ejarew wan Mediterane deɣ aǧus."
1692,geography,"Idegan aǧutnin deɣ Afella wer desen aǧeten adinet ,mucmet nasen faw wer ti hin Adinet."
743,geography,"Deɣ tegzirin tin kuk wer telinet teɣarmatin mucin nta tekna deɣ marawt d semuset 15 n tegzirt amiẓlaynin, ti des aknanit atwezay Rarotonga d Aitutaki."
1720,geography,"Taseɣsert termas adakuḍ 19,500 km² taẓun ful 14 ecozones amiẓlaynin, ak iyyet tasidhel tamaeddurt tamiẓlayet."
1622,geography,Anǧi wa n Amazon anta hegaret meqqar wan sin dag amadal.yettawiy 8 ṭam n awa ttawyen inǧa wiyeḍ dag aman.
1205,health,"Danielle Langage, hărat daɣ mussănăn win tăggăyt tan ONU,ǝnna as alɣăskǝr wa daɣ n ălxer n tăggăyt tan ONU ad ewăynen ǝjǝt n ămăskal n torhăna."
1203,health,"Dăta ăggăd n ajhănăn,Haïti war tănhăy mušăkǝl tan orăknen s torhǝnna ajăn elăn win 1800."
566,health,Ahenney miɣ adubi n acwad anta yebdad full igmam n ahenney cund tiṭ.
1256,health,Amărtay n kristan tan win olah ǝd wǝ- attăjrawnen daɣ a-wa-s n ǝmudăran arhinnen alwaq wa tan itkad Infraruge spectroscopy (FTIR).
1578,health,Ecwaḍet deɣ awa yektaben ful ssem waɣ ad tezdayem aberaqa ad yecmin.
1936,politics,"Deɣ awatay wan 1994, aknas wad nta ad urawen akal wan transinisterya ta teṭḍkalet deɣ acrut iyen deɣ amayneǧ n mulduvia , ta lat temnukla nit d tadabit nit deɣ acrut iyen , mucan wer seres asurhaǧen kalan wi amusnin ikalen deɣ tasaq n kalan wi artaynin."
280,politics,"Munazzăm tan wǝn tămtikwayt allăɣen as 100,000 n awadim addewan ǝd daɣ tiɣărmaten n addawla tan Almay, šund Berlin, Cologne, Hamburg d Hanover."
247,politics,ǝnăxdiman wǝn ilan arkawal n alxidmăt ǝ-alxakum d sarwis tan wǝn aššăreɣa daɣ semɣar n Alfisil wan 247 n aššăreɣa tan maqqorat n Pakistan.
1439,politics,"Haret n elwaq dat ad issentu ukssan, Britania tessukăy naval blocked ser Germany."
18,politics,"Ǝmmǎlant ămrumăran ǝjjǎnen daɣ ălɣălim fuk, tolas ǝmmǎjan ǝmman ajjotnen ǎtwǎjassen umaɣ, ǝmmǎnokalan daɣ win Iceland d-Pakistan aqqǎlan a-ǝzjaran ǝššaɣal."
403,science/technology,"Daɣ ănemmănɣi tămeɣan fal aman andukan ɣas beccan as I yussa radar yunayer, tuǧaǧen daw amăn full inin icenga cwaden d-sen."
1592,science/technology,"As teqqel musnet ta n Lyunan s deffer, Ikalen wi n afella grawen iman-nsen tebba-sen musnet d iki wa n lfalsafa."
1344,science/technology,Iyon tan wǝn Idrojen amosan proton tan ǝlănen elektron tan ǝd ǝzjarnen (a ǝja s atom tan wǝn Idrojen ehen proton ǝyyan d elektron ǝyyan).
556,science/technology,Atom nta haret wandukken yellan deɣ ak iharaten ihan amaḍal.
1645,science/technology,Cund ad enteked tureft ta-teẓayet ful tatakurt. Ad tuẓaned nucleus amir wa haḍen yessdarfat daaɣ haret daɣ energy tadaɣ.
555,sports,Wi yekkanin adal ddubin ad ssufin iharaten wiɣ bacin war ten nfin deɣ haret.
195,sports,Massa anhăja ad ǝzjar har akimmal n azzăman wan 2009.
553,sports,"Ahal nta addal war iran hullan n aẓref; bacin, llan iharaten lazem ad ten il iyen bac ad yekken addal waɣ."
32,sports,"Alwaq wa ǝd torfen ti ăzzărnen i Alonso ǝjăš nat ǝ- esens sider n toruft tan tazǝjawt, ǝšinkaš tăkunkunt ǝ- ad ǝnjax."
13,sports,Nadal ǝssedăw 88 daɣ temede n tǝtbăqet daɣ ăzzoj erbăx 76 n tǝtbăqet daɣ tǝzărat.
688,travel,Awa yufen i imaɣlayen wi wer nli agud yegin ad sikyyin timirin-nssen deɣ adag haḍen.
1764,travel,"Siweḍ fel awin as ad telmeded as tawaqaset lakamed yaḍuten n adinet d tamudri n taniri ta haḍet, ɣas acli i asen wa ilan aḍu, tagẓed ahenzazeɣ."
1785,travel,Ititwekfi i amasakul wa yezaren tasunfat n man fel as illa ideg wa deɣ i anes dihad i yaweḍ.
1941,travel,"Lberraqa ilwayen, ihennan wi maqquren ilan udmawen muknan s tacuka, immasen adellel inayen afella-nsen ikna s aɣaras imus tazuɣi, assuk wa lqarn wan mraw d ṭam 18 XVIII, timesgiga irun, aɣrem imuken cundini Europe beccan anta Turki."
996,travel,Ay gan ilzam ad taknad idegg-nek s asiwel i tizuhar n attayarati s amahawa.
