index_id,category,text
993,entertainment,"Tutavia, i ghann un divérs tip de belèza e fascin d’inverno, cunt parécc staziùn colinar cunt üna bùna quantità de néf e chi offrissen atività cuma el scì o lo snowboarding."
755,entertainment,"Chésti hotel ieren indùa i alugiàvén i sciùr e i persùnn famùs del témp, e despèss i ghaveven cüsina refinàda e movìda."
1239,entertainment,“A’l é tant bella e la canta pò anc ben assé” ‘l g’ha diit segond una trascrizion de la conferenza stampa.
871,entertainment,Impienìss la tò cà de cafè inténs de matìna e de camamela per quietàss de sìra.
460,entertainment,Quasi tuti i television ien fà per piasè a tücc.
431,geography,"La Türchia l’è circundada di maar sü tri lati: el Mar Egèo a ovést, el Mar Negro a nòrt e il Mar Mediterani a süd."
1692,geography,Grànd aree püssé a nòrd ienn mia tròpp abitaa e an quaivüna l’è tèra selvàdega quasi mia abitada.
743,geography,I Isùli Cook i ghàn mia de cità ma ienn fà de 15 isùli divérsi. I principài ienn Rarotonga e Aitutaki.
1720,geography,"El pàrch l'è grand 19.500 km² e l’è spartì in 14 ecozòni, cunt ognüna che la difénd animài selvàdeg divèrs."
1622,geography,El Rio di Amazzoni l’è el segùnd fiüm püssé lòng e el püssé grànd de la Tèra. El traspùrta püssé de 8 vòlt l’aqua che el traspùrta el segùnd fiüm püssé grànd.
1205,health,"Daniell Lantagne, un espert de epidemie dei Nazion Undide, a’l g’ha declarad qe la malatia l’é ruvada per colpa dei soldaits del ONU."
1203,health,"Inanz qe i ruvassen i soldats, ‘l ira del 1800 qe Haiti la g’heva minga dei problem cond ela mallatia."
566,health,"La vìsta, o el podè vedè, la dipent dai orghén sensuriai del sistèma visìv o öcc."
1256,health,La composizion dei cristai ‘l é istessa a qei qe ‘m g’ha trovad ind ei urine dei animai mórts quand qe i henn staits comfrontats cond la spettroscopia infrarossa (FTIR).
1578,health,Cuntròla l'eticheta per istruziùn specifèg de pront socors de chél specifèg velén.
1936,politics,"In tel 1994, ‘sto conflìtt l’ha purtaa a la formaziùn de l’auto proclamada Republega de la Transnistria in de la Moldavia orientàl, la qual la ghà el sò govern e valüta propi ma l’è mia recognossuda de nissün di staa member di Naziun Ünii."
280,politics,"I organizador de la protesta i hann diit qe circa 100.000 persone a i henn venude a protestar in cittaa todesqe coma Berlin, Collogna, Amburg e Hannover."
247,politics,Quests ajents a i henn responsabii par dar servizi governativ e judiziari segond ‘l articoll 247 de la costituzion pakistana.
1439,politics,"Sübit dopu che ienn s’ciupà fö i ustilità, la Grand Bretàgna l’ha intraprés ün blocch navàl de la Germània."
18,politics,"A g’henn staite proteste in tut ol mond, diferents procediments penai, i capi doi goèrgn de Islanda e Pakistan a i s’henn tuts e du demetuds."
403,science/technology,"Al princìpi de la guèra i viagiavén quasi sempar su la superfìss del mar, ma cun tel svilùp di radar chi vegniven sempar pü precìs, i sutumarìn i duvevan per forza andà suta l’aqua per evitär de fass vedè."
1592,science/technology,"Cunt el declìn de la conossénsa del gréch, l’ocidént el s’era truvaa separaa di sò radìs gréch filosofég e scientìfég."
1344,science/technology,A i ion idrogen a i henn proton qe a i henn stait strepads a i elletron (siend qe a i atom de ifrojen a i henn faits su de un proton e de un elletron).
556,science/technology,L’atum el pò vèss cunsideraa vun di elemènt costitutif fundamentai de tüta la matéria.
1645,science/technology,"L’è cuma rüzzà un car pesaant sü per la colìna. Si se spartìss amò üna vòlta el nücli, alùra el làssa andà üna pàrt de quela energia."
555,sports,I atléti pudaressen sentì che i preferissen üna ròba a l’oltra anca quand la furniss mia de resultaa reài.
195,sports,Massa ‘l sarà fœra dei jœg par olmanc ol rest de la seson dol 2009.
553,sports,"La cùrsa a média distànza l’è un spòrt pütòst ecunomich; tutavia, ghè di idei sbaiaa süi pòcch pèzz de equipagiamént che i ocorén per partecipà."
32,sports,"Quand qe i auto devant de Alonso i g’han fait reforniment cond ella safety car, Alonso ‘l é nait su in classifica e ‘l g’ha vençud la gara."
13,sports,Nadal ‘l g’ha otegnud l’88% de punt nets ind ella partida e ‘l g’ha vençud 76 punts ind ol prim servizi.
688,travel,I visitaduu cunt pòch témp duaresén passà el lùr témp in oltri pòst.
1764,travel,"Tègn anca a mént che i uduu i atirén i ùrs e olter animài selvàdegh, donca evita de purtà drè o cöös mangià cunt uduu fòrt e tégn nèt el càmp."
1785,travel,Prenutà per témp el dà ai viagiatùr la tranquilità de vèch un pòst indùa dormì quand i rìven a destinaziùn.
1941,travel,"I straad laarghi, i edifìzzi cun faciàdi de véder e i modern center cumerciài ienn pién di técc tradiziunài cunt i cóp ròssi, el mercaa del 18esim secùl, i antich moschee e gési, anca se la cità la ghà ün’atmosféra püssé de l’Europa mediteranea pütost che de la Türchia tradiziunàl."
996,travel,"In tücc i càs, te ghè de prenutà par telefùn diretamént cunt la cumpagnia."
