index_id,category,text
993,entertainment,"हालांकि, सर्दी के दौरान ओकरा पास एगो अलग तरह के सुंदरता अउ आकर्षण होई हई, कैगो हिल स्टेशन में स्वस्थ मात्रा में बर्फ होई हई अउ स्कीइंग अउ स्नोबोर्डिंग जैसन गतिविधि के पेशकश कैल जाई छलई।"
755,entertainment,"ई होटल हलय जहां अमीर अउ दिन के प्रसिद्ध लोगन ठहरो हलय, अउ अक्सर बढ़िया भोजन अउ नाइटलाइफ़ होवो हलय।"
1239,entertainment,एगो न्युज कान्फ्रेंस के प्रतिलिपि के अनुसार ऊ कहलथिन हे कि ऊ बहुत सुन्दर हई आऊर बहुत अच्छा गाव भी हई।
871,entertainment,सुबह अपन घर के भरपूर कॉफी अउ रात में कुछ आरामदेह कैमोमाइल चाय से भर दू।
460,entertainment,ज्यादेतर टीवी के डिज़ाइन सब लोगनन के खुस करे के हिसाब से बनावल जा रहले।
431,geography,"टर्की तीन तरफ से समुद्र से घिरल हई: पश्चिम में एजियन सागर, उत्तर में काला सागर आऊर दक्षिण में भूमध्य सागर हई।"
1692,geography,आगे उत्तर में बड़े क्षेत्र काफी कम आबादी वाला हय अउ कुछ लगभग निर्जन जंगल हय।
743,geography,कुक द्वीप में कोई शहर नए हय लेकिन 15 अलग-अलग द्वीपों से बनल हय। एगोरा मे रारोटोंगा अउ ऐतुताकी प्रमुख हय।
1720,geography,"पार्क 19,500 वर्ग किमी में फैलल हय अउ 14 अलग-अलग इकोज़ोन में विभाजित हय, प्रत्येक अलग-अलग वन्यजीव के समर्थन करो हय।"
1622,geography,अमेज़ॅन नदी पृथ्वी पर दूसरी सबसे लंबी अउ सबसे बड़ी नदी हय। ई दूसर सबसे बड़ी नदी की तुलना में 8 गुना अधिक पानी वहन करो हय।
1205,health,इ बीमारी पर संयुक्त राष्ट्र के एगो इस्पेसलिस्ट डेनिएल लैंटाग्ने कहलके कि इ बीमारी के फैले के वजह अमेरिका के सन्ति सैनिक सब हो सके हय।
1203,health,"सैनिकवा सब के आवे से पहिले, साल 1800 के पहले हयती के अइसन बीमारी संबंधित समस्या के सामना नै करे पड़ले हल।"
566,health,"दृष्टि, या देखे के क्षमता दृश्य प्रणाली संवेदी अंगों या आंख पर निर्भर करो हय।"
