index_id,category,text
993,entertainment,"Међутим, они имају другачију врсту лепоте и шарма током зиме, када многа брдска места добијају добру количину снега и нуде активности попут скијања и сноубординга."
755,entertainment,"У тим хотелима боравили су богати и славни тог времена, а често су имали и фину храну и ноћни живот."
1239,entertainment,"Веома је слатка и такође пева лепо, рекао је он, према транскрипту конференције за штампу."
871,entertainment,Испуните свој дом богатом кафом ујутру и неким опуштајућим чајем од камилице увече.
460,entertainment,Већина телевизија се прави на начин који ће задовољити широку публику.
431,geography,"Турска је окружена морем са три стране: Егејским морем на западу, Црним морем на северу и Средоземним морем на југу."
1692,geography,"Велике површине даље на северу су прилично разређено насељене, а неке су скоро потпуно ненасељена дивљина."
743,geography,"На Куковим острвима нема градова, али их чини 15 различитих острва. Најзначајнија су Раротонга и Аитутаки."
1720,geography,"Парк се простире на 19.500 km² и подељен је на 14 различитих екозона, од којих се у свакој налазе различите дивље животиње."
1622,geography,Река Амазон је друга по дужини и прва по величини река на Земљи. Носи 8 пута више воде него друга највећа река.
1205,health,"Даниел Лантањ, експерт УН за болести, изјавила је да су избијање болести вероватно изазвали мировњаци."
1203,health,"Пре доласка трупа, Хаити се није сусретао са проблемима повезаним са овом болешћу још од 1800-их година."
566,health,"Вид, или способност да се види, зависи од чулних органа визуелног система илити очију."
1256,health,"Састав ових кристала се подудара са оним нађеним у урину погођених животиња, када се упореди уз помоћ инфрацрвеног спектроскопа (FTIR)."
1578,health,Погледајте налепницу да бисте видели конкретна упутства за прву помоћ за тај конкретан отров.
1936,politics,"Овај конфликт је 1994. године резултирао стварањем самопроглашене Придњестровске републике у источној Молдавији, која има своју владу и валуту, али није призната ни од једне чланице УН-а."
280,politics,"Организатори протеста рекли су да се око 100 000 људи окупило у немачким градовима попут Берлина, Келна, Хамбурга и Хановера."
247,politics,Ови агенти су одговорни за пружање услуга влади и судству под Чланом 247 пакистанског Устава.
1439,politics,"Одмах након избијања непријатељства, Британија је започела поморску блокаду Немачке."
18,politics,"Широм света су организовани протести, покренуто је неколико кривичних гоњења, а лидери влада Исланда и Пакистана су поднели оставку."
403,science/technology,"На почетку рата су углавном путовали по површини мора, али како је радар почео да се развија и постаје све тачнији, подморнице су биле приморане да иду испод воде како не би биле уочене."
1592,science/technology,"Како је знање грчког опадало, Запад се нашао одсечен од својих грчких филозофских и научних корена."
1344,science/technology,Јони водоника су протони са којих су скинути електрони (с обзиром да се атоми водоника састоје од једног протона и једног електрона).
556,science/technology,Атом се може сматрати једном од основних јединица грађе све материје.
1645,science/technology,То је отприлике као гурање тешких колица уз брдо. Поновно цепање језгра тада отпушта одређену енергију.
555,sports,Спортисти ће можда осећати да више воле неки производ чак и кад он не пружа стварне користи.
195,sports,Маса ће бити ван такмичења барем до краја сезоне 2009. године.
553,sports,"Трчање на средње пруге је релативно јефтин спорт; међутим, постоји много заблуда у вези неколико делова опреме која вам је неопходна за учествовање."
32,sports,"Док су аутомобили испред Алонса одлазили на точење горива иза сигурносног аутомобила, он је претекао групу и извојевао победу."
13,sports,Надал је имао 88% освојених поена на мрежи у мечу и освојио је 76 поена на први сервис.
688,travel,За посетиоце који имају ограничено време најбоље би било да проводе своје време негде другде.
1764,travel,"Поред тога, знајте да мириси привлаче медведе и другу дивљач, тако да избегавајте да носите или кувате храну јаког мириса, и одржавајте камп чистим."
1785,travel,Резервисање унапред чини путника спокојним да ће имати где да спава кад стигне на своју дестинацију.
1941,travel,"Широки булевари, зграде са стакленим зидовима и модерни тржни центри прошарани су традиционалним крововима од црвених црепова, тржницом из 18. века и старим џамијама и црквама, иако град више има атмосферу медитеранске Европе него традиционалне Турске."
996,travel,"У сваком случају, морате да резервишете телефоном контактирајући директно авио-превозника."
