index_id,category,text
993,entertainment,ሆኖም ግን ፣ በክረምቱ ወቅት የተለየ ዓይነት ውበት እና ማራኪነት ሲኖራቸው ፣ ብዙ የኮረብታ ጣቢያዎች ጤናማ መጠን ያለው በረዶ ይቀበላሉ እንዲሁም እንደ ስኪንግ እና የበረዶ መንሸራተት ያሉ እንቅስቃሴዎችን ያስተናግዳሉ።
755,entertainment,እነዚህ ሆቴሎች ውስጥ ነበር በጊዜው ባለሀብትና ታዋቂ የነበሩት ሰዎች በማረፍ አብዛኛውን ጊዜ የእራት ግብዣና የምሽት ዳንኪራ ያሳለፉት።
1239,entertainment,"""እሷ በጣም ቆንጆ ናት እና በጣም ጥሩም ትዘፍናለች፣ ብሏል በዜና ጉባኤው ግልባጭ መሠረት ነው።"""
871,entertainment,ጠዋት ላይ በወፍራም ቡና እና ምሽት ላይ ደግሞ ዘና በሚያደርግ የካሞማይል ሻይ ቤትዎን ይሙሉ።
460,entertainment,አብዛኛዎቹ ቴሌቪዥኖች አጠቃላይ ሕዝቡን ለመማረክ ነው የተሠሩት።
431,geography,ቱርክ በሶስት ጎኖች በባህር የተከበበች ናት-በምእራብ የኤጂያን ባህር ፣ በሰሜን በኩል ጥቁር ባህር እና በሜድትራንያን ባህር።
1692,geography,በሰሜን በኩል ሰፋ ያሉ ሰፋፊ ቦታዎች እምብዛም ከመሆናቸውም በላይ አንዳንዶቹ የማይኖሩባቸው ምድረ በዳ ናቸው።
743,geography,ኩክ ደሴቶች ምንም ከተሞች የላቸው ነገር ግን ከ15 በላይ የተለያዩ ደሴቶች አሏቸው። ዋናዎቹ ራሮቶንጋ እና ኤቱታኪ ናቸው።
1720,geography,"ፓርኩ 19,500 ኪ.ሜ² የሚሸፍን ሲሆን፤ በ14 የተለያዩ የኢኮ ዞኖች ተከፋፍሏል፤ እያንዳንዱ የተለያየ የዱር ህይወት ይዟል።"
1622,geography,የአማዞን ወንዝ ሁለተኛ ረዥሙ እና በምድር ላይ ትልቁ ወንዝ ነው። ከሁለተኛው ትልቁ ወንዝ ከ 8 እጥፍ የሚበልጥ ውሃ ይይዛል።
1205,health,ዳንዬል ላንታኝ፣ በበሽታው ዙሪያ የ ዩኤን ባለሙያ፣ ስርጭቱ በሰላም ጠባቂዎች የተከሰተ ሊሆን እንደሚችል ጠቅሳለች።
1203,health,ወታደሮች ከመድረሳቸው በፊት ሄይቲ ከ 1800ዎቹ ጀምሮ ከበሽታው ጋር የተያያዙ ችግሮች አጋጥሟት አያውቅም።
566,health,እይታ ወይም ማየት መቻል የምስል ስርዐት ባለው የስሜት ሕዋሳት ወይም አይኖች ላይ የተወሰነ ነው።
1256,health,የእነዚህ ክሪስታሎች ጥንቅር ከኢንፍራሬድ ስፔክትሮስኮፒ (FTIR) በኩል ሲታይ በተጎዱ የቤት እንስሳት ሽንት ውስጥ ከሚገኙት ጋር ይዛመዳል።
1578,health,ለዚያ ልዩ መርዝ ልዩ የመጀመሪያ ዕርዳታ ትዕዛዞች ካሉ ፅሑፉን ይፈትሹ።
1936,politics,በ 1994 ይህ ግጭት የራሱ መንግስት እና ምንዛሪ ያለው ነገር ግን በማንኛውም የUN አባል ሀገር ዕውቅና ያላገኘው በምስራቅ ሞልዶቫ የሚገኘውን እራሱን ትራንስንስትሪያ ሪፑብሊክ ብሎ የሚጠራውን ቀጠና እንዲፈጠር አደረገ።
280,politics,"ተቃውሞውን ያዘጋጁት እንደተናገሩት ከሆነ እንደ Berlin, Cologne, Hamburg, እና Hanover በመሳሰሉት የጀርመን ከተሞች ወደ 100,000 የሚጠጉ ሰዎች ተገኝተዋል።"
247,politics,እነዚህ ወኪሎች በፓኪስታን ህገ መንግስት አንቀጽ 247 መሠረት የመንግስት እና የፍትህ አገልግሎቶችን የማቅረብ ሃላፊነት አለባቸው።
1439,politics,ጠብ ከተነሳ ብዙም ሳይቆይ ብሪታንያ የጀርመንን ባህር ኃይል ማገድ ጀመረች።
18,politics,አልም አቀፍ ተቃውሞዎቹ ነበሩ፣ ብዙ የወንጀል ክሶች፣ እና የአይስላንድ እና የፓኪስታን መንግስት መሪዎች ሁለቱም ከስልጣን ወረዱ።
403,science/technology,በጦርነቱ መጀመሪያ ላይ በአብዛኛው ጊዜ በባህር ላይ ይጓዙ ነበር፣ ነገር ግን የራዳር ማደግ እና የትክክለኛነታቸው እየጨመረ መምጣት ሰርጓጅ መርከቦቹ እንዳይታዩ በውኃ ውስጥ ለመጓዝ ተገደዋል።
1592,science/technology,የግሪክ ዕውቀት እየቀነሰ በሄደ ቁጥር ምዕራባውያን ከግሪክ ፍልስፍናዊ እና ሳይንሳዊ ሥረታቸው ተለይተው ተገኙ።
1344,science/technology,የሃይድሮጂን አዮኖች ኤሌክትሮኖቻቸው የተወሰደባቸው ፕሮቶኖች ናቸው (ስለዚህ የሃይድሮጂን አተሞች አንድ ፕሮቶን እና አንድ ኤሌክትሮን ይይዛሉ)።
556,science/technology,አቶም የሁሉም ነገር መሠረታዊ የሆኑ የግንባታ ብሎኮች አንዱ ተደርጎ ሊወሰድ ይችላል።
1645,science/technology,አንድ ከባድ ጋሪ ወደ ኮረብታ እንደሚንከባለል ዓይነት። ኒውክሊየሱን እንደገና በመክፈል ከዚያ የተወሰነውን ኃይል ይለቀቃል።
555,sports,ምንም አይነት እውነተኛ ጥቅሞች የሌሉትን ምርት ቢሆንም እንኳን እንደሚመርጡ ሆኖ አትሌቶች ሊሰማቸው ይችላል።
195,sports,ማሳ በትንሹ ለቀሪው የ2009 ወቅት ይወጣል።
553,sports,የመካከለኛ ርቀት ሩጫ ከሌሎች ስፖርቶች በንፅፅር ውድ ያልሆነ ስፖርት ነው፣ ይሁን እንጂ፣ ሩጫው ላይ ለመሳተፍ በሚያስፈልጉ ጥቂት መሳርያዎች ዙርያ በርካታ የተሳሳቱ መረዳቶች አሉ።
