index_id,category,text
993,entertainment,しかし、多くのヒルステーションには十分な積雪があり、スキーやスノーボードなどのアクティビティを楽しめるので、冬にはまた違った美しさと魅力があります。
755,entertainment,これらのホテルには、当時の富裕層や著名人が滞在し、高級な食事やナイトライフを楽しむことが多かったとされます。
1239,entertainment,記者会見の音声記録によると、「彼女はとてもかわいくて、歌もかなり上手いとのこと」。
871,entertainment,朝はリッチなコーヒー、夜はリラックスできるカモミールティーのアロマをお家いっぱいに広げましょう。
460,entertainment,ほとんどのテレビ番組は、大衆が喜ぶように製作されています。
431,geography,トルコは三方を海に囲まれた国で、西はエーゲ海、北は黒海、南は地中海にそれぞれ面しています。
1692,geography,さらに北方の広い地域は人口が少なく、ほとんど人が住んでいない原生地域もあります。
743,geography,クック諸島は15の島からなり、島に都市はあません。主な島はラロトンガ島とアイトゥタキ島です。
1720,geography,"公園の面積は19,500 km2にわたり、14の生態圏に分かれており、各圏に異なる野生生物が生息しています。"
1622,geography,アマゾン川は、地球上で2番目に長く、最も大きい川です。水量は2番目に大きい川の8倍を上回ります。
1205,health,疾病の専門家で国連に所属するダニエル・ランターニュ氏は、大流行は平和維持軍に起因する可能性が高い、と述べました。
1203,health,1800年代以来、軍隊が到着するまでハイチはこの病気に関係する問題に遭遇したことはありませんでした。
566,health,視覚、つまり見る能力は、視覚系の感覚器官（つまり目）に依存しています。
1256,health,これらの結晶の組成は、赤外分光法（FTIR）で比較すると、患部のペットの尿中に見られるものと一致します。
1578,health,毒物のラベルを見て、その特定の毒物に関する応急処置の指示があるかどうかを確認してください。
1936,politics,この紛争により、1994年にモルドバ東部のトランスニストリア共和国が誕生し、共和国には独自政府と通貨がありますが、どの国連加盟国にも認められていません。
280,politics,抗議活動の主催者によると、ベルリン、ケルン、ハンブルク、ハノーバーなどのドイツの都市で約10万人が集まったとのことでした。
247,politics,これらの駐在官は、パキスタン憲法第247条に基づき、行政と司法の業務を提供する責任を負っています。
1439,politics,敵対行為が始まってまもなく、イギリスはドイツに対する海上封鎖を開始しました。
18,politics,世界中で抗議の声が上がり、何件もの刑事告発があり、アイスランドとパキスタンの両政府の指導者が辞任しました。
403,science/technology,開戦当初は海上航行による移動が多かったものの、レーダーの発達や精度の向上に伴い、潜水艦は水面下に潜ることを余儀なくされました。
1592,science/technology,ギリシャの知識が衰退するにつれて、西洋諸国はギリシャの哲学や科学のルーツから切り離されていることに気づきました。
1344,science/technology,水素イオンとは、電子を取り除いた陽子のことです（水素原子は陽子と電子が1つずつで構成されているため）。
556,science/technology,原子は、すべての物質の基本的な構成要素の1つであると考えることができます。
1645,science/technology,重い荷車を転がして丘を登っていくようなものです。原子核を再び分裂させると、そのエネルギーの一部が放出されます。
555,sports,アスリートは、実質的なメリットがない製品でも好ましいと感じることがあります。
195,sports,マッサは少なくとも2009年の残りのシーズンは欠場することになっている。
553,sports,中距離走は比較的安上がりなスポーツですが、参加に必要な装備が少ないという誤解が多いようです。
32,sports,先行するマシンがセーフティカーの後ろで燃料を補給する中、アロンソは集団の中で順位を上げて勝利を手にしました。
13,sports,試合中にナダルはファーストサーブで76ポイントを奪い、88%のネットポイントを獲得しています。
688,travel,時間的に余裕のない観光客は、他の場所で過ごした方が良いでしょう。
1764,travel,また、匂いは熊などの野生動物を引き寄せるため、匂いのする食べ物の持ち運びや調理は避け、清潔なキャンプを心がけましょう。
1785,travel,事前に予約しておけば、旅行者にとって目的地に着いたら寝場所があるという安心感につながります。
1941,travel,広い大通りやガラス張りの建物、近代的なショッピングセンターには、伝統的な赤瓦屋根の建物や18世紀の市場、古いモスクや教会、シナゴーグなどが点在しており、伝統的なトルコというよりも地中海ヨーロッパの雰囲気が漂っています。
996,travel,いずれの場合も、航空会社に直接電話で予約する必要があります。
