index_id,category,text
993,entertainment,"Si kastoo ay ahaataba, waxay leeyahiin qurux kala duwan iyo farxad xiliga jilaalka, bosteeojoyin badan waxay heelan tiro caafirmad xiliga barafka iyo ku deeqid shaqooyin sida ciyaaraha baraf ka."
755,entertainment,"Hoteeladan ay dadka taajiriinta iyo kuwa caanka ah degaan, ayaa inta badan lahaayeen cunto iyo baashaalka habeenka oo wacan."
1239,entertainment,"""Way quruxsantahay si wacanway u heesaysaa, sidoo kale, ayuu yidhi sida ku xusan qoraalka shir jaraaidka."""
871,entertainment,Guriga ka buuxso kafee qaniya subaxii habeenkiina waxooga shaah dajiye jamomayla ah.
460,entertainment,Telefishannada badankood waxaa loo sameeyaa qaab dad dadka ka farxinaya
431,geography,"Turkey waxaa ku wareegsan bado saddexda dhinacba: Bada Aegean dhanka galbeedka, Bada Madow dhanka waqooyi iyo Bada Dhexe ee dhanka konfurta."
1692,geography,Dhulka ballaadhan ee waqooyiga si teelteel ah ayaa loo yaal meelaha qaarna waaba duur aan cidiba degenayn.
743,geography,Jasiiradaha Cook maqaban magaalooyin wayn laakin waxay ka samaysan yihiin 15 jasiiro kala duwan. Kuwa ugu wayn ayaa ah Rarotonga iyo Aitutaki.
1720,geography,"Barxadu waxay ku fadhidaa 19,500 km² waxayna u qaysantahay 14 deegaan oo kala duwan, oo mid kastaa duurjoog gaar ahi joogto."
1622,geography,Wabiga Amazon waa midka labaad ee ugu dheer uguna weyn aduunka. Waxa uu wadaa in kabadan 8 mar biya uu wada wabiga labaad ee aduunka ugu weyn.
1205,health,"Danielle Lagtagne, oo khabiir ku ah cudurka una shaqeya UN ka, ayaa sheegay in dilaacista cudurka ay suurto galtahay inay keeneen nabad sugeyaashu."
1203,health,"Inta ay imaanin ciidamadaasi, Haiti ayaa arkin dhibaatooyin la xiriiro xanuunkaasi sanadaha 1800 ka dib."
566,health,"Aragtida, ama awoodda waxa aragu waxay ku xidhan tahay habka dareemaha arraga ama indhaha."
