index_id,category,text
993,entertainment,لېكىن، قىش پەسىلىدە ئۇنىڭ باشقىچە گۈزەللىكى ۋە جەلپكارلىقى بار. نۇرغۇن تاغلىق كەنتلەردە قار كۆپ ياغىدىغان بولۇپ، قار تېيىلىش، يەككە تاختىدا قار تېيىلىش قاتارلىق پائالىيەتلەر بار.
755,entertainment,بۇ مېھمانسارايلار شۇ چاغلاردىكى بايلار ۋە مەشھۇر كىشىلەر تۇرىدىغان جاي بولۇپ، دائىم ئېسىل تاماق بىلەن غىزالىناتتى، كەچلىك تۇرمۇشى گۈزەل ئىدى.
1239,entertainment,ئۇ ئاخبارات يىغىنى ئۈچۈن تەييارلىغان ماتېرىيال بويىچە «ئۇ بەك ئوماق ۋە ناخشىنى ياخشى ئېيتىدۇ» دېدى.
871,entertainment,ئەتىگەندە قېنىق قەھۋە ئىچىڭ، كەچتە ئادەمنى يەڭگىللىتىدىغان سەبدە گۈل چېيى ئېچىڭ.
460,entertainment,مۇتلەق كۆپ قىسىم تېلېۋىزورلار ئاممىنىڭ كۆڭلىنى خۇشال قىلىدىغان تەرىزدە ياسىلىدۇ.
431,geography,تۈركىيە ئۈچ تەرەپتە دېڭىز بىلەن قورشالغان بولۇپ، غەربتە ئەگە دېڭىزى، شىمالدا قارا دېڭىز ۋە جەنۇبتا ئوتتۇرا يەر دېڭىزى بار.
1692,geography,يەنىمۇ شىمالدىكى چوڭ رايونلاردا نوپۇس بىر قەدەر ئاز بولۇپ، بەزىلىرى چۆل دېگۈدەك كىشى ناھايىتى ئاز.
743,geography,كۇك تاقىم ئارىلىدا ھېچقانداق شەھەر يوق، ئۇ ئاساسلىقى راروتونگا ۋە ئايتۇتاكىدىن ئىبارەت 15 ئوخشىمايدىغان ئارالدىن تەركىب تاپقان.
1720,geography,بۇ باغچىنىڭ يەر مەيدانى 19 مىڭ 500 كىۋادرات كىلومېتىر بولۇپ، باغچە 14 ئوخشىمىغان ئېكولوگىيەلىك رايونغا ئايرىلغان. ھەر بىر رايوندا ئوخشىمىغان ياۋايى ھايۋانلار قوغدىلىدۇ.
1622,geography,ئامازون دەرياسى يەرشارىدىكى ئەڭ چوڭ دەريا شۇنداقلا ئىككىنچى ئۇزۇن دەريا. ئۇنىڭدا دۇنيادىكى ئىككىنچى چوڭ دەريادىن 8 ھەسسە كۆپ سۇ ئاقىدۇ.
