index_id,category,text
993,entertainment,واخا هكاك، كيتمتعو بنوع مختلف من الجمال والسحر فالشتاء، حيث كتطيح على بزاف دالتلال كميات كبيرة من الثلج وكتدار أنشطة كالتزحلق والتزلج على الجليد.
755,entertainment,هاد لوطيلات كانو تيجلسو فيهم الشبعانين ولمشهورين، وغالبا فيهم غدا مزيان والليل تيدوز واعر.
1239,entertainment,"قال تبعا لواحد النص ديال المؤتمر الصحفي ""أنها زوينة بزاف وكتغني مزيان""."
871,entertainment,عمر دارك بقهوة غنية في الصباح وشوية دأتاي دالبابونج المريح في الليل.
460,entertainment,أغلب البرامج التلفزية كتقاد باش تعجب الجمهور العام.
431,geography,تركيا دايرين بيها تلاتتْ البحور من تلاتتْ الجوايه: بْحر إيجه مَن الغرب و البحر الأسود من الشمال و البحر الأبيض المتوسط من الجنوب.
1692,geography,أغلب المناطق فأقصى الشمال قليلة السكان وشي وحدين تقريبا مجرد خلا مامسكونش.
743,geography,مكاينش في جزر كوك حتا شي مدن ولكنها كتتكون من 15 جزيرة مختلفة. أهمها راروتونجا وإيتوتاكي.
1720,geography,"لمساحة نتاع هاد لبارك هي 19,500 متر مربع وفيه 14 إيكوزون كل وحدة فيها نوع نتاع لغابة مختالف."
1622,geography,نهر الأمازون هو ثاني أطول وأكبر نهر على وجه الأرض. كيهز أكثر من 8 أضعاف كمية المياه اللي يهزها ثاني أكبر نهر.
1205,health,صرحت دانييلا لانتين، إحدى خبراء المرض التابعين للأمم المتحدة أنه يمكن يكون سبب تفشي المرض هو قوات حفظ السلام.
1203,health,من قبل ميجيو العسكر ماعمر هايتي عانات من مشاكل متعلقة بالمرض من سنوات 1800.
566,health,الشُّوف أولا القدرة عْلى النظر كيعتمد على الجهاز البصري، الأعضاء الحسنية أولا العينين.
1256,health,التكوين ديال هاد الكريسطالات كيتشابه مع هاديك لي كاينا فالبول ديال الحيوانات الأليفه لي مريضه فاش كنقارنوها بالتنظير الطيفي لي بالأشعة تحت الحمرا (FTIR).
1578,health,راجع الملصق باش تتعرف على إرشادات الإسعافات الأولية الخاصة بالسم المحدد.
1936,politics,في سنة 1994 أدى هاذ النزاع إلى إنشاء جمهورية ترانسنيستريا اللي نصبت نفسها بنفسها في شرق مولدوفا، واللي عندها حكومتها وعملتها الخاصة غير أنه غير معترف بها من قبل أي دولة عضو في الأمم المتحدة.
280,politics,"قالو النظمين نتاع الاضراب أن تقريبا 100,000 شخص خرجو فمدن ألمانية بحال برلين وكولون وهامبورغ وهانوفر."
247,politics,هاد لعملاء مسؤولين على أنهم يقدمو خدمات حكومية وقضائية بحكم لبند 247 من الدستور نتاع باكستان.
1439,politics,بعد فترة قصيرة من اندلاع الأعمال العدائية، بدات بريطانيا حصار بحري على ألمانيا.
18,politics,كانت حتجاجات ومحاكمات فالعالم كلو ستاقل رئيس د إيسلاندا وحتى د باكستان.
403,science/technology,في بداية الحرب، سافروا في الغالب على لبحر، ولكن منين بدا الرادار في التطور وأصبح أدق، اضطرت الغواصات تغوص تحت الما باش تتفادى أنها تتكشف.
1592,science/technology,في الوقت اللي تراجعت فيه المعرفة اليونانية، الغرب لقى راسه مقطوع من جذوره الفلسفية والعلمية اليونانية.
1344,science/technology,أيونات الهيدروجين هي بروتونات محيدينليها الإلكترونات (حيث أن ذرات الهيدروجين كتتكون من بروتون واحد وإلكترون واحد).
556,science/technology,يمكن اعتبار الذرة واحدة من الأساسيات لكل مادة.
1645,science/technology,نوع من متل دحرجة عربة ثقيلة أعلى التل. كيؤدي تقسيم النواة مرة أخرى إلى إطلاق شوية من هاد الطاقة.
555,sports,يقدر الرياضيين يحسوا أنهم كيفضلوا شي منتوج حتى لو ما كانش كيوفر لهم شي فوائد حقيقية.
195,sports,غادي تغادر ماسا الدوري فهادشي اللي بقا ف الموسم د 2009 على الأقل.
553,sports,جري المسافات القصيرة رياضة غالية شوية؛ واخا هكاك، كاين بزاف د مغالطات على المعدات القليلة اللي كتطلبها المشاركة.
32,sports,وكاع الطوموبيلات الي كانت سابقة ألونسو وقفات ورا سيارة الأمان وهي كتعمر بالليسانس، وطلع هو لقدام وقدر يربح.
13,sports,جمع ناضال 88% دالنقط فالماتش وربح 76 نقطة فالإرسال الأول.
688,travel,الزوار لي وقتهم محدود يقضو وقتهم في مكان تاني.
1764,travel,إضافةً إلى ذلك، كون على بال لأن الروائح كتجبد الدببة وحيوانات برية أخرى، لذا تجنّب تهز أو تطيب شي ماكلات عندها ريحة وخلي المخيم نقي.
1785,travel,الحجز المسبق كيعطي للمسافر راحة البال وبأنه غادي يكون عنده بلاصة ينعس فيها بمجرد ما يوصل للبلاصة اللي باغيها.
1941,travel,كتنتاشر الجادات العريضة والمباني اللي عندها واجهة زجاجية ومراكز التسوق الجديدة بأسقف قرميدية حمرا بلدية وسوق القرن التمتطاشر والمساجد والكنائس القديمة، على الرغم من أن أجواء المدينة من أوروبا الوسطي كثر من تركيا التقليدية.
996,travel,وفي جميع الظروف، خاصك تريزيرفي بالتيليفون مباشرة مع شركة الطيران.
