index_id,category,text
993,entertainment,"Međutim, brdske stanice odlikuju se različitom vrstom ljepote i šarma tijekom zime. Mnoge od njih tada su prekrivene pristojnim količinama snijega i nude aktivnosti kao što su skijanje i daskanje na snijegu."
755,entertainment,"U tim hotelima odsjedali su tadašnji bogati i slavni, a ponuda je često obuhvaćala otmjenu hranu i noćni život."
1239,entertainment,"„Jako je slatka , a i prilično dobro pjeva“, izjavio je sudeći prema transkriptu tiskovne konferencije."
871,entertainment,"Ujutro ispunite svoj dom bogatim mirisom kave, a uvečer opuštajućim mirisom čaja od kamilice."
460,entertainment,Većina je televizora napravljena na način da zadovoljavaju opću populaciju.
431,geography,"Turska je okružena morem s triju strana: Egejskim morem na zapadu, Crnim morem na sjeveru i Mediteranskim morem na jugu."
1692,geography,"Velika područja dalje na sjeveru vrlo su rijetko naseljena, a nekima gotovo vlada nenaseljena divljina."
743,geography,"Na Cookovom Otočju nema gradova, ali sastoji se od 15 različitih otoka. Glavni su Rarotonga i Aitutaki."
1720,geography,"Površina parka od 19.500 km²  podijeljena je na 14 različitih ekozona, a u svakoj od njih obitava druga vrsta divljih životinja."
1622,geography,Rijeka Amazona druga je najdulja i najveća rijeka na Zemlji. Sadrži više od 8 puta više vode nego druga najveća rijeka.
1205,health,"Danielle Lentagne, UN-ova stručnjakinja za bolest, izjavila je da su epidemiju vjerojatno uzrokovali pripadnici mirovnih snaga."
1203,health,Do dolaska trupa Haiti nije imao problema povezanih s bolešću još od 1800-ih godina.
566,health,"Vid, odnosno sposobnost vida ovisi o osjetilnim organima vizualnog sustava, odnosno očima."
1256,health,Sastav ovih kristala podudara se sa sastavom kristala u urinu oboljelih kućnih ljubimaca usporede li se infracrvenom spektroskopijom (FTIR).
1578,health,Na naljepnici potražite posebne upute za prvu pomoć koje se odnose na taj otrov.
1936,politics,"Taj je sukob 1994. doveo do stvaranja samoproglašene Republike Transnistria u istočnoj Moldaviji koja ima svoju vladu i valutu, ali je nije priznala nijedna zemlja članica UN-a."
280,politics,"Organizatori prosvjeda priopćili su da se na prosvjedima u njemačkim gradovima poput Berlina, Kölna, Hamburga i Hanovera okupilo oko 100.000 ljudi."
247,politics,Agenti su odgovorni za pružanje državnih i pravnih usluga prema članku 247. pakistanskog Ustava.
1439,politics,"Brzo nakon izbijanja oružanih sukoba, Velika Britanija započela je pomorsku blokadu NJemačke."
18,politics,"Izbili su prosvjedi u cijelom svijetu, nekoliko kaznenih progona, a vođe vlada Islanda i Pakistana dali su ostavku."
403,science/technology,"U početku rata uglavnom su plovile iznad površine mora, ali kako se radar razvijao i postajao precizniji, podmornice su prisiljene ići ispod površine kako se ne bi vidjele."
1592,science/technology,"Kako je znanje o Grcima opadalo, Zapad je raskidao veze s grčkim filozofskim i znanstvenim korijenima."
1344,science/technology,Vodikovi ioni su protoni bez elektrona (budući da se atomi vodika sastoje od jednog protona i jednog elektrona).
556,science/technology,Atom se može smatrati jednim od temeljnih građevnih elemenata svih tvari.
1645,science/technology,To je otprilike poput guranja teških kolica uzbrdo. Dijeljenjem jezgre ponovo se oslobađa dio te energije.
555,sports,Sportaši mogu smatrati da im je draži neki proizvod čak i ako od njega nema prave koristi.
195,sports,Pretpostavlja se da Massa neće sudjelovati najmanje do kraja sezone 2009. godine.
553,sports,"Trčanje na srednjim udaljenostima relativno je jeftin sport. Međutim, postoje mnoge zablude u vezi s nekoliko dijelova opreme potrebnih za sudjelovanje."
32,sports,"Kad su automobili ispred Alonsa krenuli puniti gorivo vozeći iza sigurnosnog automobila, on je preuzeo vodstvo i odnio pobjedu."
13,sports,Nadal je osvojio 88 % bodova s mreže i osvojio 76 bodova u prvom servisu.
688,travel,Posjetiteljima s ograničenim vremenom preporučuje se da vrijeme provedu negdje drugdje.
1764,travel,"Uz to, imajte na umu da mirisi privlače medvjede i druge divlje životinje pa izbjegavajte nošenje ili kuhanje hrane snažnog mirisa, a mjesto kampiranja održavajte čistim."
1785,travel,Rezervacija smještaja unaprijed putniku skida teret s leđa jer zna da će imati gdje prespavati kad stigne na odredište.
1941,travel,"Široki bulevari, ostakljene zgrade i moderni trgovački centri prošarani su klasičnim krovovima od crvenog crijepa, tržnicom iz 18. stoljeća, starim džamijama i crkvama, iako atmosfera grada podsjeća više na mediteransku Europu nego na tradicionalnu Tursku."
996,travel,U svakom slučaju morate izvršiti rezervaciju telefonskim pozivom izravno s avioprijevoznikom.
