text,actual_category,predicted_category,logprob
"Mutation adds new genetic variation, and selection removes it from the pool of expressed variation.",science/technology,geography,-1443.070556640625
The fission bomb works on the principle that it takes energy to put together a nucleus with many protons and neutrons.,science/technology,travel,-1448.918701171875
The nucleus consists of two particles - neutrons and protons.,science/technology,geography,-1414.8116455078125
This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.,science/technology,travel,-1453.2197265625
"They are superior to web proxies for several reasons: They re-route all Internet traffic, not only http.",science/technology,travel,-1437.7080078125
Interactive design requires that you re-assess your assumptions about media production and learn to think in a non-linear ways.,science/technology,travel,-1486.8984375
"This became common practice, but the iron caused more wear on the wooden wheels of the wagons.",science/technology,travel,-1454.4478759765625
"Prides are made up of one to three related adult males, along with as many as thirty females and cubs.",science/technology,travel,-1470.07666015625
"Although AI has a strong connotation of science fiction, AI forms a very important branch of computer science, dealing with behavior, learning and intelligent adaptation in a machine.",science/technology,sports,-1508.7154541015625
The aspect ratio of this format (dividing by twelve to obtain the simplest whole-number ratio) is therefore said to be 3:2.,science/technology,entertainment,-1485.664794921875
"A satellite phone is not generally a replacement for a mobile phone, as you have to be outdoors with clear line of sight to the satellite to make a phone call.",science/technology,travel,-1490.2205810546875
"Although wagonways merely consisted of parallel planks of wood, they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day.",science/technology,geography,-1535.0958251953125
"People have known about basic chemical elements such as gold, silver, and copper from antiquity, as these can all be discovered in nature in native form and are relatively simple to mine with primitive tools.",science/technology,geography,-1509.193115234375
The wheel has changed the world in incredible ways. The biggest thing that the wheel has done for us is given us much easier and faster transportation.,science/technology,travel,-1464.635498046875
This is made to ensure that the image covers the whole screen. That is called overscan.,science/technology,travel,-1455.60498046875
German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.,science/technology,geography,-1465.373046875
"Although its physical state may change, its chemical state remains the same.",science/technology,travel,-1428.08544921875
Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them.,science/technology,travel,-1461.701171875
One of the most common problems when trying to convert a movie to DVD format is the overscan.,science/technology,geography,-1418.526123046875
"In particular, it is claimed that one can detect whether a person is lying by interpreting micro-expressions correctly.",science/technology,health,-1470.464599609375
Gold may be worked into all sorts of shapes. It can be rolled into tiny shapes.,science/technology,travel,-1436.0250244140625
"The AI ​​system is now often used in the fields of economics, medicine, engineering and the military, as has been built in several home computer and video game software applications.",science/technology,travel,-1495.6893310546875
"It is still produced today, but more importantly its aspect ratio has been inherited by digital camera image sensor formats.",science/technology,travel,-1494.214599609375
The much-abused and often-ridiculed rule of thirds is a simple guideline creating dynamism while keeping a measure of order in an image.,science/technology,sports,-1514.5816650390625
"This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.",science/technology,travel,-1536.76904296875
"How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.",science/technology,travel,-1471.322998046875
NextGen is a system the FAA claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions.,science/technology,travel,-1488.19873046875
Neurobiological data provide physical evidence for a theoretical approach to the investigation of cognition. Therefore it narrows the research area and makes it much more exact.,science/technology,travel,-1499.135009765625
"During his 2 hour speech he stated that ""Today Apple is going to reinvent the phone, We are going to make history today"".",science/technology,travel,-1500.9541015625
The disadvantage of zoom lenses is that the focal complexity and number of lens elements required to achieve a range of focal lengths is much greater than for prime lenses.,science/technology,travel,-1494.1895751953125
